"gruppa","marka","klyuch_zamorozki","sistema","tip_istochnika_sostava","baza_zamorozki","versiya_bazy_zamorozki","sha256_bazy_zamorozki","sha256_bazy_zamorozki_v_predraschete","baza_sloya_segodnya","sha256_bazy_sloya_segodnya","rodoslovnaya","status_v_sloe","sostav_kolonok_w","elementy_v_reshatel","otbrosheno_kak_sled","w_AL","w_B","w_C","w_CO","w_CR","w_CU","w_FE","w_H","w_MG","w_MN","w_MO","w_N","w_NB","w_NI","w_O","w_SI","w_TA","w_TI","w_V","w_W","w_Y","w_ZN","w_ZR","x_v_reshatel","T_sol_K","T_liq_K","T_plav_odno_K","metod_T","istochnik_T","pdens","setka_polnaya","tochnost_K","versiya_sloya_zamorozki","bystryj_nabor_sloya","nabor_faz_zamorozki","polnyj_nabor_ponadobilsya","dobavleno_storozhem","fazy_pod_solidusom","isklyucheny_v_zamorozke","isklyucheny_v_sloe_segodnya","ulika_nabora","primechanie"
"z26_Al","АПБА-1","-|АПБА-1","Al","стандарт","mc_al","2.037 (ThermoGar)","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","","mc_al","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","совпадает","schitaetsya","v_reshatel","AL FE MG MN SI","CU ZN","93.04130162703379","","","","","","0.2503128911138924","","6.007509386733417","0.45056320400500627","","","","","","0.2503128911138924","","","","","","","","AL=0.9276930165213315;FE=0.0012058729935572506;MG=0.06649691239682828;MN=0.002206406479765706;SI=0.0023977916085171675","846.4","901.1","","calphad","canon/calphad_layer/dannye/predraschet_solidus_likvidus.json, marki[""-|АПБА-1""], solidus_K/likvidus_K","200","True","0.25","d60c03be8a710a8c99e6887de3f996ec3ec2dab4f0ed8a8d370cd404b194d3bf","LIQUID FCC_A1 HCP_A3 BCC_A2 SI_DIAMOND_A4 MG2SI_B","LIQUID FCC_A1 HCP_A3 BCC_A2 SI_DIAMOND_A4 MG2SI_B AL13FE4 AL8FEMNSI2 AL6MN","False","AL13FE4 AL8FEMNSI2 AL6MN","AL6MN FCC_A1 MG2SI_B","GP_MAT","SI2TI SITI TI17AL5SI14 TIALSI_TAU","",""
