"gruppa","marka","klyuch_zamorozki","sistema","tip_istochnika_sostava","baza_zamorozki","versiya_bazy_zamorozki","sha256_bazy_zamorozki","sha256_bazy_zamorozki_v_predraschete","baza_sloya_segodnya","sha256_bazy_sloya_segodnya","rodoslovnaya","status_v_sloe","sostav_kolonok_w","elementy_v_reshatel","otbrosheno_kak_sled","w_AL","w_B","w_C","w_CO","w_CR","w_CU","w_FE","w_H","w_MG","w_MN","w_MO","w_N","w_NB","w_NI","w_O","w_SI","w_TA","w_TI","w_V","w_W","w_Y","w_ZN","w_ZR","x_v_reshatel","T_sol_K","T_liq_K","T_plav_odno_K","metod_T","istochnik_T","pdens","setka_polnaya","tochnost_K","versiya_sloya_zamorozki","bystryj_nabor_sloya","nabor_faz_zamorozki","polnyj_nabor_ponadobilsya","dobavleno_storozhem","fazy_pod_solidusom","isklyucheny_v_zamorozke","isklyucheny_v_sloe_segodnya","ulika_nabora","primechanie"
"z26_Fe","08Х17Н6Т","4-4|08Х17Н6Т","Fe","","mc_fe","2.059","1b12f7dcd1ec511735a486ca2c6dc3228db81bb3da5e7a36f819ef89d934914c","","mc_fe","1b12f7dcd1ec511735a486ca2c6dc3228db81bb3da5e7a36f819ef89d934914c","совпадает","schitaetsya","v_reshatel","C CR FE MN NI SI TI","B P S","","","0.04001160336497584","","17.25500395114583","","75.6529393524122","","","0.4001160336497584","","","","6.001740504746376","","0.4001160336497584","","0.250072521031099","","","","","","C=0.0018314731050433526;CR=0.18244790693786825;FE=0.7447924552139353;MN=0.004004117999322092;NI=0.05621920024025619;SI=0.007832588023740683;TI=0.00287225847983419","1704.6","1741.6","","calphad","canon/calphad_layer/dannye/predraschet_solidus_likvidus.json, marki[""4-4|08Х17Н6Т""], solidus_K/likvidus_K","200","True","0.25","ad6d1f0e1af52aa046d581e16582555c41eeb9c56d5df5e0836ac9693164a1d9","LIQUID FCC_A1 BCC_A2 HCP_A3","LIQUID FCC_A1 BCC_A2 HCP_A3","False","","BCC_A2","","","",""
