,"Время, ч","AL, матрица на границе, ат.%","AL, выделение на границе, ат.%","CR, матрица на границе, ат.%","CR, выделение на границе, ат.%"
161,7.2787067654003838e-05,8.4620981510724409,19.546629359317087,8.8093575093125942,4.7751120314434177
162,7.4173505130089188e-05,8.4620916395851058,19.546622379969097,8.8093775528716076,4.7751208727158581
163,7.5641409779632566e-05,8.4620933795477153,19.546624244950486,8.809372196943297,4.775118510201362
164,7.7177013063929777e-05,8.4621006034736315,19.546631987927849,8.8093499603766929,4.7751087015826084
165,7.876922715268836e-05,8.4621119365045079,19.546644135263268,8.8093150752912752,4.7750933136353151
166,8.0408727922180764e-05,8.4621267271399105,19.546659988652735,8.8092695471958908,4.7750732309632227
167,8.2087928426110164e-05,8.4621444237270751,19.546678956814656,8.8092150742504369,4.7750492025963691
168,8.3800856209483065e-05,8.4621645691115486,19.546700549755325,8.8091530637319444,4.7750218492560181
169,8.554293996358768e-05,8.46218678950064,19.546724366831842,8.8090846663077862,4.7749916784748807
170,8.7310770889109874e-05,8.4622107812423462,19.546750082581106,8.809010816734018,4.7749591025491593
171,8.9101876034444597e-05,8.4622362978878112,19.546777432852537,8.8089322736786819,4.7749244561049515
172,9.0914520838929606e-05,8.4622631386999156,19.546806202491226,8.8088496550966564,4.7748880117015782
173,9.274754590828216e-05,8.4622911389990829,19.546836214989984,8.8087634679416595,4.7748499929387771
174,9.4600236604312242e-05,8.462320162346094,19.546867324110462,8.8086741322397,4.7748105850729754
175,9.6472221214789089e-05,8.4623500943492544,19.546899407245778,8.8085820001436002,4.774769943423844
176,9.8363392686683917e-05,8.4623808378403265,19.54693236024946,8.8084873707849809,4.7747281999251934
177,0.00010027384913595645,8.4624123091534269,19.546966093447356,8.8083905017311821,4.7746854681776956
178,0.0001022038489895409,8.4624444352700774,19.547000528577129,8.8082916177714274,4.7746418473251939
179,0.00010415377736682344,8.462477151637863,19.547035596450897,8.8081909176311264,4.7745974250158794
180,0.00010612412101051022,8.4625104005056233,19.547071235170041,8.8080885790994579,4.7745522796639417
181,0.0001081154496827069,8.4625441296494941,19.54710738876037,8.8079847629479193,4.7745064821782286
182,0.00011012840243423244,8.4625782913969854,19.54714400612561,8.8078796159355264,4.7744600972879878
183,0.00011216367754195715,8.4626128418764868,19.547181040243402,8.8077732731202847,4.7744131845617366
184,0.00011422202520857731,8.4626477419150365,19.547218449127339,8.807665855093175,4.7743657971878468
185,0.00011630421071721004,8.4626829567005242,19.547256195465078,8.8075574690225533,4.77431798243411
186,0.0001184110500168771,8.4627184465061465,19.547294236675928,8.8074482371997576,4.7742697942413077
187,0.00012054340397979878,8.4627541770592583,19.547332536025063,8.8073382651256846,4.7742212791445793
188,0.00012270217498030659,8.4627901162280175,19.547371059072187,8.8072276517101553,4.7741724807723518
189,0.00012488830523616696,8.4628262337411098,19.547409773371026,8.8071164901344652,4.7741234402269699
190,0.00012710277591632813,8.4628625009973444,19.547448648265064,8.8070048684360209,4.7740741963429842
191,0.00012934660683983163,8.4628988909116245,19.547487654722833,8.8068928699845888,4.7740247858963674
192,0.00013162085664119796,8.4629353777879661,19.5475267652014,8.806780573873187,4.773975243777465
193,0.00013392662331249922,8.4629719372121279,19.547565953531695,8.8066680552463943,4.7739256031356678
194,0.00013626504505361532,8.4630085459638629,19.547605194824129,8.8065553855744252,4.7738758954999847
195,0.00013863730138229317,8.463045181937968,19.547644465384295,8.8064426328896488,4.7738261508842577
196,0.00014104461446785916,8.463081824082499,19.547683742646406,8.8063298619858834,4.7737763978735801
197,0.00014348825066304928,8.4631184523382412,19.547723005108551,8.8062171345955118,4.7737266637041138
198,0.00014596952221636444,8.4631550475921102,19.547762232283024,8.8061045095414912,4.7736769743280938
199,0.00014848978901772788,8.4631915916287355,19.547801404644037,8.8059920428793426,4.7736273544784238
200,0.00015105046117996126,8.4632280671021078,19.547840503597687,8.8058797879900954,4.7735778277079479
201,0.00015365300043082669,8.4632644574868596,19.547879511429404,8.8057677957244707,4.7735284164547371
202,0.00015629892300760297,8.4633007470580992,19.547918411282613,8.805656114471839,4.7734791420706424
203,0.00015898980203764781,8.4633369208604154,19.547957187125316,8.8055447902505666,4.7734300248624395
204,0.0001617272702154909,8.4633729646838241,19.54799582372463,8.8054338667835736,4.7733810841246394
205,0.00016451302264739858,8.463408865042684,19.548034306623705,8.8053233855645932,4.7733323381686041
206,0.00016734881986968839,8.4634446091551592,19.548072622120401,8.8052133859188171,4.7732838043496058
207,0.00017022607306141536,8.4634800578406839,19.54811062101993,8.8051042961498744,4.7732356716492879
208,0.00017310176243667843,8.4635146693036116,19.548147722545398,8.8049977835442697,4.7731886757256721
209,0.00017597591646668022,8.4635484398840859,19.548183922768047,8.8048938593156869,4.7731428215493468
210,0.0001788485637473275,8.4635813932510384,19.548219247054089,8.8047924505785229,4.7730980769835645
211,0.00018171973275339149,8.4636135513053734,19.548253718875053,8.8046934898891642,4.7730544122915566
212,0.00018458945160037637,8.4636449347368874,19.548287360404316,8.8045969135358106,4.7730117993816394
213,0.00018745774788638984,8.4636755633920924,19.548320192911731,8.8045026604036103,4.7729702113068324
214,0.00019032464859053392,8.463705456517852,19.548352237024538,8.8044106712237671,4.7729296219339661
215,0.00019319018001112597,8.4637346329201844,19.548383512897637,8.8043208880896362,4.7728900057292316
216,0.00019605436773186569,8.4637631110593396,19.54841404031578,8.8042332541581487,4.7728513376275377
217,0.0001989172366074777,8.4637909091064767,19.548443838753734,8.8041477134777786,4.7728135929563864
218,0.00020177881076281168,8.4638180449708358,19.548472927405861,8.8040642109065548,4.7727767473992024
219,0.00020463911360109785,8.463844536311937,19.548501325199105,8.8039826920719619,4.7727407769781323
220,0.00020749816781830534,8.4638704005360701,19.548529050788972,8.8039031033824475,4.7727056580593814
221,0.00021035599542144142,8.4638956547881197,19.54855612255124,8.8038253920523015,4.7726713673636567
222,0.00021321261774925369,8.4639203159399123,19.548582558568931,8.8037495061389208,4.7726378819829076
223,0.00021606805549426864,8.4639444005752527,19.548608376616457,8.8036753945860653,4.7726051793997843
224,0.00021892232872539652,8.4639679249766662,19.548633594145688,8.8036030072671423,4.772573237506041
225,0.00022177545691059899,8.4639909051114284,19.54865822827049,8.8035322950268498,4.7725420346216421
226,0.00022462745893926363,8.4640133566193683,19.548682295753988,8.803463209717453,4.7725115495106749
227,0.00022747835314404198,8.4640352948035353,19.548705812998364,8.8033957042306312,4.772481761394979
228,0.00023032815732201264,8.4640567346208826,19.548728796034972,8.8033297325244,4.7724526499662554
229,0.00023317688875508199,8.4640776906748787,19.548751260516354,8.8032652496436299,4.7724241953958009
230,0.00023602456422955949,8.4640981772119712,19.548773221712572,8.8032022117349555,4.7723963783399457
231,0.00023887120005491354,8.4641182081170552,19.548794694505954,8.8031405760565349,4.7723691799457333
232,0.00024171681208168803,8.4641377969129667,19.548815693391088,8.8030803009834298,4.772342581851972
233,0.00024456141571861233,8.4641564747592817,19.548835715775702,8.8030228291243358,4.7723172206611535
234,0.00024740355001526813,8.464159755810293,19.548839233017894,8.8030127333283179,4.7723127655773228
235,0.00025024380497118653,8.4641752559229282,19.548855848938,8.8029650395577814,4.772291719179159
236,0.00025308240599752945,8.464191496282746,19.5488732584103,8.8029150681981552,4.77226966765366
237,0.00025591950207062299,8.4642082464966517,19.548891214458134,8.8028635281827228,4.772246923833305
238,0.0002587552132721842,8.4642253292370953,19.548909526989764,8.8028109651568425,4.7722237284972451
239,0.00026158963739063653,8.4642426080145547,19.548928049690485,8.8027577991019559,4.7722002669739663
240,0.00026442285484453831,8.4642599774843603,19.548946669632254,8.802704354163124,4.7721766823027414
241,0.00026725493239873914,8.4642773562298483,19.548965299537187,8.8026508808561452,4.7721530850328877
242,0.00027008592599997677,8.4642946813453133,19.548983871970741,8.8025975727384722,4.7721295605794891
243,0.0002729158829612874,8.4643119043286195,19.549002334938525,8.802544579043861,4.7721061747997116
244,0.00027574484365900731,8.4643289879456969,19.549020648525389,8.8024920143359449,4.7720829782511469
245,0.00027777777777777778,8.4643412171700536,19.549033758229374,8.8024543862480922,4.772066373112235
