"Радиус класса, нм","Число частиц в классе, 1/м³"
12.8524375,5.986129446083761e+19
12.9638125,6.132452060432716e+19
13.0751875,6.279177783263276e+19
13.186562499999999,6.426040873979271e+19
13.2979375,6.57275226162879e+19
13.4093125,6.71899840923191e+19
13.520687500000001,6.864440607886321e+19
13.6320625,7.008714531401763e+19
13.7434375,7.151426081758284e+19
13.8548125,7.292154909221685e+19
13.9661875,7.430468302570211e+19
14.077562499999999,7.565854118245029e+19
14.1889375,7.697863364589183e+19
14.300312499999999,7.825897907375281e+19
14.4116875,7.949464718454188e+19
14.523062499999998,8.06655156856895e+19
14.634437499999999,8.174719855641569e+19
14.7458125,8.276931341179873e+19
14.8571875,8.372823268595044e+19
14.9685625,8.461844976159289e+19
15.079937499999998,8.543435681072952e+19
15.191312500000002,8.617028199375849e+19
15.3026875,8.68205221578884e+19
15.414062500000004,8.73793793660188e+19
15.5254375,8.78412014561708e+19
15.636812500000001,8.820042663551273e+19
15.748187500000002,8.845163203861363e+19
15.8595625,8.858958609947142e+19
15.970937500000003,8.86093044969517e+19
16.0823125,8.85061093331981e+19
16.193687500000003,8.827569109590127e+19
16.305062500000002,8.791417283879055e+19
16.416437499999997,8.741817589259565e+19
16.527812500000003,8.678488629318636e+19
16.6391875,8.601212098802683e+19
16.750562500000004,8.509839275953588e+19
16.8619375,8.40429726892929e+19
16.973312500000002,8.284594888441243e+19
17.0846875,8.150828010232835e+19
17.1960625,8.003184284786349e+19
17.307437500000002,7.841947048270353e+19
17.4188125,7.667498288717953e+19
17.530187500000004,7.480320525332355e+19
17.641562500000003,7.280997467046148e+19
17.752937499999998,7.070213329399011e+19
17.864312500000004,6.848750706651727e+19
17.9756875,6.617486918918452e+19
18.087062500000002,6.377388781811563e+19
18.1984375,6.12950577837712e+19
18.3098125,5.874961649351873e+19
18.421187500000002,5.614944457227776e+19
18.532562499999997,5.350695221223529e+19
18.643937500000003,5.083495262815616e+19
18.7553125,4.814652443511162e+19
18.866687500000005,4.545486516529401e+19
18.9780625,4.277313850316736e+19
19.0894375,4.011431812720501e+19
19.2008125,3.749103128594516e+19
19.3121875,3.49154053919914e+19
19.423562500000003,3.2398920977857606e+19
19.5349375,2.9952274314003943e+19
19.6463125,2.758525283722925e+19
19.757687500000003,2.5306626276916965e+19
19.8690625,2.312405600221556e+19
19.980437500000004,2.104402465493775e+19
20.0918125,1.9071787595106062e+19
20.203187500000006,1.7211347087561118e+19
20.3145625,1.5465449520880968e+19
20.4259375,1.3835605298733285e+19
20.537312500000002,1.2322130404464087e+19
20.6486875,1.092420803800076e+19
20.760062500000004,9.639968184175634e+18
20.871437500000003,8.466582514948338e+18
20.9828125,7.400371672156695e+18
21.0941875,6.436921735053949e+18
21.2055625,5.571206555058289e+18
21.3169375,4.797712640110772e+18
21.4283125,4.1105633881777715e+18
21.539687500000003,3.5036396937812634e+18
21.651062500000002,2.9706942682247327e+18
21.762437499999997,2.505457404975621e+18
21.873812500000003,2.101732365443687e+18
21.9851875,1.7534790348825715e+18
22.096562500000005,1.4548849810518095e+18
22.2079375,1.2004235185914135e+18
22.319312500000002,9.848988210250848e+17
22.4306875,8.03478514337661e+17
22.5420625,6.517145193031424e+17
22.653437500000003,5.25553176358062e+17
22.7648125,4.213358830724235e+17
22.876187500000004,3.357916002816659e+17
22.987562500000003,2.660226422254509e+17
23.098937499999998,2.0948516493492384e+17
23.210312500000004,1.639657140715421e+17
23.3216875,1.2755509827231213e+17
23.433062500000005,9.862072725917968e+16
23.5444375,7.577840595729987e+16
23.655812500000003,5.786441646519263e+16
23.767187500000002,4.390855770862667e+16
23.8785625,3.3108655404282068e+16
23.989937500000003,2.4806908433464468e+16
24.1013125,1.8468306161008636e+16
24.212687500000005,1.366123737244848e+16
24.3240625,1.0040316685520108e+16
24.4354375,7331378661530143.0
24.5468125,5318532571677705.0
24.6581875,3833130314972674.0
24.769562500000003,2744474306762212.5
24.8809375,1952078963288599.5
