,"Время, ч","AL, матрица, ат.%","CR, матрица, ат.%","NI, матрица, ат.%"
84,1.3942024963407556e-05,9.3970228900660402,8.459296473846539,82.143680636087424
85,1.417382552175711e-05,9.3919131152039981,8.4613461303822337,82.14674075441377
86,1.4413033708701367e-05,9.3868700110274865,8.4633712633510303,82.149758725621481
87,1.4659403805486969e-05,9.3818928617312611,8.4653720791959675,82.152735059072768
88,1.4912728606193718e-05,9.3769809773125736,8.4673487759523347,82.155670246735085
89,1.5172837879425509e-05,9.3721319189264687,8.4693022157473248,82.15856586532621
90,1.5439611639458254e-05,9.3673450277381978,8.4712326308303449,82.161422341431461
91,1.5712961100932107e-05,9.3626196877638144,8.4731401737342296,82.164240138501953
92,1.599282574658794e-05,9.3579552903204046,8.4750250185032012,82.167019691176392
93,1.6279170446137013e-05,9.3533512570114041,8.4768873288015349,82.169761414187064
94,1.6571982539131765e-05,9.3488070389802314,8.4787272580820883,82.172465702937686
95,1.6871269106046418e-05,9.3443221160926129,8.4805449498497794,82.175132934057601
96,1.7177054462612424e-05,9.3398959961218768,8.4823405379238626,82.177763465954271
97,1.748937788877428e-05,9.3355282139404867,8.4841141466975518,82.180357639361958
98,1.7808291588141771e-05,9.3312183307201231,8.4858658913939422,82.182915777885938
99,1.8133858864460336e-05,9.3269659331391548,8.4875958783190057,82.185438188541838
100,1.8466152496262229e-05,9.3227706325941551,8.4893042051127736,82.18792516229307
101,1.8805218463895978e-05,9.3186324178016164,8.4909908153533582,82.19037676684502
102,1.9150943082232111e-05,9.3145528942620324,8.492654988028292,82.192792117709672
103,1.9503405437786584e-05,9.3105316926996693,8.4942968229190274,82.195171484381305
104,1.9862688056891265e-05,9.3050565187119663,8.496467070240902,82.198476411047139
105,2.0249928183909956e-05,9.2999549851186991,8.4985624692312101,82.201482545650094
106,2.0659503843945186e-05,9.2949942014238616,8.5005631158295856,82.20444268274656
107,2.1089843040689122e-05,9.290131833618009,8.5025259187732036,82.207342247608779
108,2.1539879607091342e-05,9.2853664866075434,8.5044513479992538,82.210182165393192
109,2.2008644918515177e-05,9.2806968393517657,8.5063398192699982,82.212963341378241
