"Радиус класса, нм","Число частиц в классе, 1/м³"
0.15568750000000003,0.0
0.2670625000000001,0.0
0.3784375000000001,0.0
0.48981250000000015,0.0
0.6011875000000001,0.0
0.7125625000000001,0.0
0.8239375000000002,0.0
0.9353125000000001,0.0
1.0466875000000002,0.0
1.1580625000000004,0.0
1.2694375000000004,0.0
1.3808125000000002,0.0
1.4921875000000004,0.0
1.6035625000000007,0.0
1.7149375000000004,0.0
1.8263125000000004,0.0
1.9376875000000002,0.0
2.0490625000000007,0.0
2.1604375000000005,408830725262237.06
2.2718125000000007,310741383709405.2
2.383187500000001,260556843848718.5
2.4945625000000007,230618327284029.8
2.605937500000001,211137578438112.7
2.7173125000000007,205542497931790.44
2.8286875000000005,201033633763809.44
2.940062500000001,203040311328378.78
3.051437500000001,203060729827145.1
3.1628125000000007,204903158074065.75
3.274187500000001,205824657497615.03
3.3855625000000007,207653080973703.6
3.496937500000001,208813374272575.75
3.608312500000001,210032902206419.53
3.719687500000001,210742330954188.16
3.8310625000000016,213043550105194.8
3.9424375000000014,213554727619806.72
4.053812500000001,214066851723618.7
4.165187500000002,213643924856123.34
4.276562500000002,214745392196637.8
4.3879375000000005,214785389534497.44
4.499312500000001,216150052630372.62
4.610687500000001,216845768216498.34
4.722062500000001,217503493196330.5
4.833437500000001,218140094224654.1
4.944812500000001,218059631831148.94
5.056187500000001,219048446154144.56
5.167562500000002,218802774762419.53
5.278937500000002,219759600452759.4
5.390312500000001,220122954960553.12
5.501687500000002,220678624938065.38
5.6130625000000025,221227272866215.06
5.724437500000001,221769957158903.53
5.835812500000001,222307594601911.3
5.947187500000002,222152897507932.94
6.058562500000001,222931610408538.44
6.169937500000001,222801245759275.4
6.281312500000002,223578466782921.8
6.392687500000001,223947606100606.6
6.504062500000002,224463836426016.4
6.615437500000002,224978833148103.62
6.726812500000002,225492900014535.03
6.838187500000002,226006302863384.3
6.9495625000000025,225833866613182.47
7.060937500000002,226482157706821.22
7.172312500000001,226480317836421.62
7.283687500000002,227151916173202.84
7.395062500000001,230267387362947.03
7.506437500000001,227862120407026.62
7.6178125,238666507550985.28
7.729187500000001,228052418213332.25
7.840562500000002,256402978574496.97
7.951937500000002,226726253961426.7
8.0633125,277822020361016.97
8.174687500000001,222703201571307.16
8.2860625,294351136097635.6
8.3974375,216877566993663.28
8.508812500000001,308685095135186.75
8.620187500000002,250824304257370.16
8.7315625,301753524659796.0
8.842937500000001,341047342767838.8
8.9543125,280609867220554.53
9.065687500000001,382105838926857.56
9.177062500000002,254353329558568.72
9.288437500000002,390059433443040.94
9.399812500000001,242314926753745.12
9.511187500000002,391816562185613.44
9.6225625,236876508327097.72
9.733937500000001,393990245304254.9
9.845312500000002,235376229882414.12
9.956687500000003,397410019987548.56
10.068062500000002,236098867121403.97
10.179437500000002,402063911228820.1
10.290812500000003,238230147733901.84
10.402187500000002,407595776925344.0
10.513562500000003,241215176267329.8
10.624937500000003,413555354222511.75
10.736312500000002,244629981332365.2
10.847687500000001,419531672608060.3
10.959062500000002,248125912164346.12
11.0704375,425196183630839.75
11.181812500000001,266536319322816.8
11.293187500000002,418999760850099.3
11.404562500000003,355699350990518.0
11.515937500000001,360621135817052.06
11.627312500000002,441197147149725.75
11.738687500000001,313400729889274.1
11.850062500000002,466742624439061.1
11.961437500000002,286236597696594.3
12.072812500000003,464779908462898.94
12.184187500000002,275716276707565.25
12.295562500000003,464646149987827.0
12.406937500000002,273706981998904.78
12.518312500000002,469113571041609.6
12.629687500000003,275445661566922.3
12.741062500000004,476825743273483.6
12.852437500000002,281264188976924.16
12.963812500000003,486133070007120.0
13.075187500000004,319411517646248.5
13.186562500000003,470953007288101.06
13.297937500000003,375597694428666.3
13.409312500000004,435513716579496.7
13.520687500000003,430802101909360.75
13.632062500000002,400650190873323.6
13.743437500000002,469838468873259.3
13.854812500000001,382518953645787.2
13.966187500000002,489338047895285.3
14.077562500000003,385079854334168.8
14.188937500000003,494433038873785.56
14.300312500000002,402839880194396.8
14.411687500000003,492483850875493.9
14.523062500000002,427168165606183.8
14.634437500000002,489253694082825.2
14.745812500000003,451089309499301.75
14.857187500000004,488039451999134.8
14.968562500000004,471097517650970.44
15.079937500000005,490122248378800.56
15.191312500000002,486698357366671.4
15.302687500000006,495441542833816.06
15.414062500000004,499005598135599.8
15.525437500000008,503217780603967.6
15.636812500000005,509466493643014.7
15.748187500000006,512491063979642.2
15.859562500000006,519194215862086.9
15.970937500000003,522501138072302.56
16.082312500000008,528847274536244.6
16.193687500000003,532839303928577.6
16.30506250000001,538759256339184.94
16.416437500000004,543394874639365.0
16.527812500000003,549078715239220.6
16.639187500000006,554202445837882.25
16.750562500000004,559842337955188.7
16.861937500000007,565305780541426.1
16.973312500000006,571009930811694.9
17.084687500000005,576698686268601.6
17.196062500000007,582499859489722.5
17.307437500000002,588335511459383.6
17.41881250000001,594230164774592.0
17.530187500000004,600168501895517.9
17.641562500000006,606148918065987.0
17.752937500000005,612174476122874.0
17.864312500000004,618242083247437.4
17.975687500000006,624358236080376.6
18.087062500000002,630522537014884.1
18.198437500000008,636740356555616.4
18.309812500000003,643012594810352.1
18.42118750000001,649342405461016.6
18.532562500000004,655730398223343.0
18.643937500000003,662177648188413.0
18.755312500000006,668683861087866.2
18.866687500000005,675248635538079.9
18.978062500000007,681870930482926.4
19.089437500000006,688549622247817.5
19.200812500000005,695283455909293.4
19.312187500000007,702071330089669.8
19.423562500000003,708912378337143.1
19.53493750000001,715806119314861.8
19.646312500000004,722752518220209.5
19.75768750000001,729752029767224.8
19.869062500000005,736805583028192.8
19.980437500000004,743914529270883.0
20.091812500000007,751080551397692.5
20.203187500000006,758305549499737.9
20.314562500000008,765591513736525.0
20.425937500000007,772940398580876.2
20.53731250000001,780354010597174.9
20.648687500000005,787833919872657.8
20.760062500000004,795381401923691.6
20.871437500000006,802997413215121.9
20.982812500000005,810682599820058.4
21.094187500000007,818437335518487.5
21.205562500000006,826261783168400.1
21.316937500000005,834155971582456.1
21.428312500000008,842119879495603.4
21.539687500000003,850153518429299.2
21.65106250000001,858257007221908.1
21.762437500000004,866430632497413.4
21.87381250000001,874674891179744.1
21.985187500000006,882990513107822.5
22.096562500000005,891378463682348.8
22.207937500000007,899839928126614.4
22.319312500000006,908376280269783.9
22.43068750000001,916989039698992.5
22.542062500000007,925679821667264.9
22.653437500000006,934450284299937.9
22.76481250000001,943302077458008.0
22.876187500000004,952236797146088.2
22.98756250000001,961255948661584.2
23.098937500000005,970360920828116.5
23.210312500000008,979552972709358.2
23.321687500000007,988833233212831.2
23.433062500000005,998202713026917.1
23.544437500000008,1007662327441469.0
23.655812500000003,1017212927832725.1
23.76718750000001,1026855338995856.4
23.878562500000005,1036590399114918.1
23.98993750000001,1046418999003581.1
24.101312500000006,1056342117335094.6
24.212687500000005,1066360848902639.9
24.324062500000007,1076476423481695.6
24.435437500000006,1086690213562822.4
24.54681250000001,1097003730019585.1
24.658187500000007,1107418605610982.1
24.769562500000006,1117936567013718.0
24.88093750000001,1128559396777409.0
24.992312500000004,1139288887143055.5
25.10368750000001,1150126788036931.2
25.215062500000005,1161074751735059.2
25.32643750000001,1172134276712376.5
25.437812500000007,1183306653073693.0
25.549187500000006,1194592911762146.0
25.660562500000008,1205993779502759.5
25.771937500000007,1217509641213632.0
25.88331250000001,1229140511429148.0
25.99468750000001,1240886016149193.2
26.10606250000001,1252745386438245.5
26.217437500000006,1264717465022431.5
26.328812500000005,1276800727025014.0
26.440187500000008,1288993315788921.0
26.551562500000006,1301293094416564.0
26.66293750000001,1313697713172385.5
26.774312500000008,1326204692243637.8
26.885687500000007,1338811518553160.8
26.99706250000001,1351515754421486.0
27.108437500000004,1364315154960639.8
27.21981250000001,1377207790252494.8
27.331187500000006,1390192167717973.0
27.44256250000001,1403267349728582.2
27.553937500000007,1416433061516699.0
27.665312500000006,1429689784852114.0
27.77668750000001,1443038833761852.0
27.888062500000007,1456482409730221.5
27.99943750000001,1470023635215815.2
28.11081250000001,1483666565830751.5
28.222187500000008,1497416182967597.2
28.33356250000001,1511278369860127.2
28.444937500000005,1525259874857007.5
28.55631250000001,1539368265947474.8
28.667687500000007,1553611880216571.5
28.77906250000001,1567999770923074.0
28.890437500000008,1582541653338099.8
29.001812500000007,1597247848497890.0
29.11318750000001,1612129221811377.0
29.224562500000005,1627197111273453.5
29.33593750000001,1642463238154951.5
29.447312500000006,1657939591741834.0
29.558687500000012,1673638279243049.5
29.670062500000007,1689571332562424.0
29.781437500000006,1705750465350263.8
29.89281250000001,1722186776616603.5
30.004187500000015,1738890401097789.0
30.115562500000003,1755870111291320.5
30.22693750000001,1773132881289509.2
30.33831250000001,1790683427846847.0
30.44968750000001,1808523749042320.8
30.561062500000006,1826652684976622.2
30.67243750000001,1845065527750181.2
30.783812500000007,1863753709094351.5
30.895187500000006,1882704593254433.5
31.00656250000001,1901901399890657.8
31.117937500000014,1921323276918540.5
31.22931250000001,1940945536566515.2
31.34068750000001,1960740059803998.5
31.45206250000001,1980675865228875.2
31.56343750000001,2000719829034600.8
31.674812500000005,2020837533501833.5
31.786187500000008,2040994213190401.8
31.897562500000014,2061155761261681.0
32.00893750000001,2081289753661383.8
32.120312500000004,2101366446564884.5
32.231687500000014,2121359702784372.8
32.34306250000001,2141247805711061.8
32.454437500000004,2161014124696236.2
32.56581250000001,2180647603172444.2
32.67718750000002,2200143049803243.0
32.788562500000005,2219501222946931.0
32.89993750000001,2238728709032522.0
33.01131250000001,2257837605468898.0
33.12268750000001,2276845027786108.5
33.23406250000001,2295772468332495.0
33.34543750000001,2314645039639531.5
33.45681250000001,2333490639218610.0
33.56818750000001,2352339074034924.0
33.67956250000001,2371221182203390.0
33.79093750000001,2390167986828251.0
33.90231250000001,2409209912625551.5
34.01368750000001,2428376090435551.0
34.12506250000001,2447693768407750.0
34.23643750000001,2467187841928644.0
34.3478125,2486880507746971.5
34.45918750000001,2506791041564737.5
34.570562500000015,2526935692928964.5
34.68193750000001,2547327686820129.0
34.793312500000006,2567977317971209.5
34.90468750000001,2588892121778694.5
35.01606250000001,2610077104576724.0
35.127437500000006,2631535016006526.5
35.23881250000001,2653266647026329.5
35.35018750000001,2675271138610134.0
35.461562500000014,2697546288202786.5
35.57293750000001,2720088843287314.5
35.68431250000001,2742894773870801.0
35.79568750000001,2765959518074001.5
35.90706250000001,2789278197264197.5
36.01843750000001,2812845799154524.5
36.129812500000014,2836657328965882.5
36.2411875,2860707930102125.0
36.35256250000001,2884992976768562.0
36.463937500000014,2909508141653330.5
36.57531250000001,2934249442170948.0
36.686687500000005,2959213268901914.0
36.798062500000015,2984396399822753.5
36.90943750000002,3009796003698336.0
37.020812500000005,3035409635727819.0
37.13218750000001,3061235228152006.0
37.24356250000001,3087271078156350.5
37.35493750000001,3113515835006634.0
37.46631250000001,3139968487972365.0
37.57768750000001,3166628356260364.5
37.68906250000001,3193495081839634.5
37.80043750000001,3220568625771634.0
37.91181250000001,3247849268372053.0
38.02318750000001,3275337613299645.0
38.13456250000001,3303034595424944.5
38.24593750000001,3330941492093432.5
38.35731250000001,3359059937184686.5
38.46868750000001,3387391937115896.5
38.580062500000004,3415939887724623.0
38.69143750000001,3444706590733547.0
38.802812500000016,3473695268281680.5
38.91418750000001,3502909573840267.0
39.02556250000001,3532353597663162.5
39.136937500000016,3562031864859894.5
39.24831250000001,3591949324140441.0
39.35968750000001,3622111325373394.5
39.47106250000001,3652523584266983.0
39.58243750000002,3683192132759557.0
39.69381250000001,3714123254123942.5
39.80518750000001,3745323402274988.5
39.91656250000001,3776799105397857.0
40.027937500000014,3808556854697994.0
40.13931250000001,3840602979813036.5
40.25068750000001,3872943513219261.5
40.362062500000015,3905584046697098.0
40.47343750000001,3938529583653838.0
40.58481250000001,3971784391683758.5
40.696187500000015,4005351860239877.0
40.80756250000001,4039234368585048.0
40.918937500000006,4073433169281930.0
41.030312500000015,4107948292383330.5
41.14168750000002,4142778475107429.0
41.253062500000006,4177921121240176.5
41.36443750000001,4213372293698218.5
41.47581250000002,4249126742749579.5
41.58718750000001,4285177971284227.0
41.69856250000001,4321518337330390.0
41.80993750000001,4358139192810948.5
41.92131250000001,4395031056300048.0
42.03268750000001,4432183816427817.0
42.14406250000001,4469586961556474.5
42.25543750000001,4507229830483684.0
42.366812500000016,4545101878281253.0
42.47818750000001,4583192950874612.0
42.589562500000014,4621493561733515.0
42.70093750000001,4659995163934704.0
42.81231250000001,4698690410972423.0
42.923687500000014,4737573399911228.0
43.035062500000016,4776639890794393.0
43.14643750000001,4815887496639559.0
43.257812500000014,4855315838742813.0
43.36918750000002,4894926662474566.0
43.48056250000001,4934723909131270.0
43.59193750000001,4974713739832742.0
43.70331250000001,5014904507842436.0
43.81468750000002,5055306676098484.0
43.92606250000001,5095932677254255.0
44.03743750000001,5136796714089881.0
44.14881250000001,5177914498942974.0
44.260187500000015,5219302931772778.0
44.37156250000001,5260979717698112.0
44.48293750000001,5302962926405003.0
44.594312500000015,5345270497610378.0
44.70568750000001,5387919698917059.0
44.81706250000001,5430926544703283.0
44.928437500000015,5474305187220108.0
45.03981250000001,5518067293607379.0
45.15118750000001,5562221424983977.0
45.262562500000016,5606772436003450.0
45.37393750000001,5651720915013650.0
45.485312500000006,5697062686175178.0
45.596687500000016,5742788395309454.0
45.70806250000002,5788883200763281.0
45.819437500000014,5835326589134300.0
45.93081250000001,5882092333132008.0
46.04218750000001,5929148605310622.0
46.153562500000014,5976458256802315.0
46.26493750000001,6023979264791440.0
46.37631250000001,6071665346382673.0
46.487687500000014,6119466730022651.0
46.59906250000002,6167331069078380.0
46.71043750000001,6215204475760368.0
46.821812500000014,6263032647803443.0
46.93318750000001,6310762055330860.0
47.04456250000001,6358341151587555.0
47.155937500000014,6405721568856981.0
47.26731250000002,6452859260093377.0
47.378687500000005,6499715547750550.0
47.490062500000015,6546258043850724.0
47.60143750000002,6592461409577389.0
47.71281250000001,6638307928295464.0
47.82418750000001,6683787872691473.0
47.93556250000002,6728899654415979.0
48.04693750000002,6773649752701307.0
48.15831250000001,6818052426707389.0
48.26968750000001,6862129224230617.0
48.38106250000002,6905908306704081.0
48.492437500000015,6949423616659925.0
48.60381250000001,6992713918796546.0
48.71518750000001,7035821749353756.0
48.826562500000016,7078792310398418.0
48.93793750000001,7121672346023709.0
49.04931250000001,7164509036223250.0
49.160687500000016,7207348941640551.0
49.27206250000001,7250237028574500.0
49.383437500000014,7293215798843340.0
49.494812500000016,7336324543708934.0
49.60618750000001,7379598735196391.0
49.71756250000001,7423069562275945.0
49.828937500000016,7466763613639231.0
49.94031250000002,7510702703494762.0
50.051687500000014,7554903832183152.0
50.16306250000001,7599379269471460.0
50.27443750000002,7644136745425418.0
50.385812500000014,7689179731603506.0
50.49718750000001,7734507794164233.0
50.60856250000001,7780117000127307.0
50.71993750000002,7826000358449686.0
50.83131250000001,7872148278714073.0
50.94268750000001,7918549031799404.0
51.054062500000015,7965189198955026.0
51.16543750000002,8012054097943751.0
51.27681250000001,8059128177278095.0
51.388187500000015,8106395371990993.0
51.49956250000002,8153839416596229.0
51.61093750000001,8201444113039929.0
51.722312500000015,8249193553229320.0
51.83368750000002,8297072297327511.0
51.94506250000001,8345065510243291.0
52.05643750000001,8393159059680231.0
52.16781250000002,8441339579815761.0
52.27918750000002,8489594505015984.0
52.39056250000001,8537912078213013.0
52.50193750000001,8586281338471980.0
52.61331250000002,8634692092120691.0
52.724687500000016,8683134871477226.0
52.83606250000001,8731600884788502.0
52.947437500000014,8780081960584325.0
53.058812500000016,8828570489118546.0
53.17018750000001,8877059363140905.0
53.281562500000014,8925541919771918.0
53.392937500000016,8974011884815510.0
53.50431250000002,9022463320517186.0
53.615687500000014,9070890577386518.0
53.72706250000002,9119288250494716.0
53.83843750000001,9167651140369612.0
53.949812500000014,9215974218481566.0
54.06118750000002,9264252597160884.0
54.17256250000002,9312481503671562.0
54.283937500000015,9360656258152276.0
54.39531250000002,9408772255033164.0
54.50668750000002,9456824947591326.0
54.618062500000015,9504809835243390.0
54.72943750000001,9552722453237710.0
54.84081250000001,9600558364412080.0
54.95218750000002,9648313152690350.0
55.06356250000001,9695982418073288.0
55.17493750000001,9743561772848154.0
55.286312500000015,9791046838823740.0
55.39768750000002,9838433245407542.0
55.50906250000001,9885716628348420.0
55.620437500000016,9932892629045768.0
55.73181250000002,9979956894278614.0
55.84318750000001,1.0026905076300768e+16
55.954562500000016,1.0073732833194412e+16
56.06593750000002,1.0120435829441628e+16
56.17731250000001,1.0167009736664258e+16
56.288687500000016,1.0213450234470126e+16
56.40006250000002,1.0259753011404988e+16
56.511437500000014,1.0305913765948748e+16
56.62281250000001,1.035192820755232e+16
56.73418750000002,1.0397792057693094e+16
56.84556250000002,1.0443501050906182e+16
56.956937500000016,1.0489050935804176e+16
57.06831250000001,1.0534437476023358e+16
57.179687500000014,1.0579656451109082e+16
57.29106250000002,1.0624703657274936e+16
57.40243750000001,1.0669574908020766e+16
57.513812500000014,1.071426603456563e+16
57.62518750000002,1.0758772886019804e+16
57.73656250000002,1.0803091329266196e+16
57.847937500000015,1.0847217248432352e+16
57.95931250000002,1.0891146543898438e+16
58.07068750000001,1.0934875130692046e+16
58.182062500000015,1.0978398936157838e+16
58.29343750000002,1.1021713896744522e+16
58.40481250000002,1.1064815953702392e+16
58.51618750000001,1.1107701047515942e+16
58.62756250000002,1.1150365110794264e+16
58.73893750000002,1.1192804059370528e+16
58.850312500000015,1.1235013781308456e+16
58.96168750000001,1.127699012346041e+16
59.07306250000002,1.131872887525484e+16
59.18443750000002,1.136022574928731e+16
59.29581250000001,1.140147635835438e+16
59.40718750000001,1.1442476188476818e+16
59.51856250000002,1.148322056751421e+16
59.62993750000001,1.1523704628951718e+16
59.741312500000014,1.1563923270432854e+16
59.8526875,1.1603871106667188e+16
59.96406250000001,1.1643542416354506e+16
60.075437500000014,1.168293108275073e+16
