"Время, с","Время, ч","Температура, °C","Объёмная доля, %","Средний радиус, нм","Плотность частиц, 1/м³","Скорость зарождения, 1/(м³·с)","Движущая сила, Дж/м³","Движущая сила, Дж/моль","Критический радиус, нм","Радиус зародыша, нм"
0.0,0.0,599.85,0.0,0.0,0.0,0.0,55270649.46148976,415.47166129738616,1.085567124406697,0.0
0.036864,1.024e-05,599.85,0.0,0.0,0.0,0.0,55270649.46148299,415.4716612973352,1.0855671244068301,0.0
0.073764864,2.049024e-05,599.85,0.0,0.0,0.0,0.0,55270649.46147331,415.4716612972625,1.0855671244070202,0.0
0.110702628864,3.075073024e-05,599.85,0.0,0.0,0.0,0.0,55270649.46147669,415.4716612972879,1.0855671244069538,0.0
0.147677331492864,4.102148097024e-05,599.85,0.0,0.0,0.0,0.0,55270649.46147089,415.4716612972442,1.0855671244070677,0.0
0.18468900882435685,5.1302502451210234e-05,599.85,0.0,0.0,0.0,0.0,55270649.46148299,415.4716612973352,1.0855671244068301,0.0
0.2217376978331812,6.159380495366144e-05,599.85,0.0,0.0,0.0,0.0,55270649.461476214,415.4716612972843,1.0855671244069631,0.0
0.2588234355310144,7.18953987586151e-05,599.85,0.0,0.0,0.0,0.0,55270649.461463146,415.4716612971861,1.0855671244072198,0.0
0.2959462589665454,8.220729415737373e-05,599.85,0.0,0.0,0.0,0.0,55270649.4614675,415.47166129721876,1.0855671244071343,0.0
0.333106205225512,9.25295014515311e-05,599.85,0.0,0.0,0.0,0.0,55270649.46147379,415.4716612972661,1.0855671244070106,0.0
0.3703033114307375,0.00010286203095298264,599.85,0.0,0.0,0.0,0.0,55270649.46147476,415.4716612972734,1.0855671244069915,0.0
0.40753761474216826,0.00011320489298393563,599.85,0.0,0.0,0.0,0.0,55270649.461478144,415.47166129729885,1.0855671244069254,0.0
0.44480915235691043,0.00012355809787691955,599.85,0.0,0.0,0.0,0.0,55270649.461472824,415.47166129725883,1.0855671244070297,0.0
0.48211796150926733,0.0001339216559747965,599.85,0.0,0.0,0.0,0.0,55270649.46148589,415.47166129735706,1.085567124406773,0.0
0.5194640794707766,0.00014429557763077127,599.85,0.0,0.0,0.0,0.0,55270649.461466044,415.47166129720785,1.085567124407163,0.0
0.5568475435502472,0.000154679873208402,599.85,0.0,0.0,0.0,0.0,55270649.46147137,415.4716612972479,1.0855671244070582,0.0
0.5942683910937974,0.00016507455308161038,599.85,0.0,0.0,0.0,0.0,55270649.461477175,415.4716612972916,1.0855671244069443,0.0
0.631726659484891,0.00017547962763469195,599.85,0.0,0.0,0.0,2.0644789301439298e-287,55270649.461484924,415.4716612973498,1.0855671244067921,0.0
0.6692223861443758,0.00018589510726232662,599.85,0.0,0.0,7.740913765894234e-289,4.766112930879351e-270,55270649.46148299,415.4716612973352,1.0855671244068301,0.0
0.70675560853052,0.00019632100236958888,599.85,0.0,0.0,1.7888757649780352e-271,1.6358752536463227e-254,55270649.46147379,415.4716612972661,1.0855671244070106,0.0
0.7443263641390503,0.0002067573233719584,599.85,0.0,0.0,6.146106936100727e-256,1.5693984518088655e-240,55270649.46147911,415.4716612973061,1.0855671244069063,0.0
0.7819346905031891,0.0002172040806953303,599.85,0.0,0.0,5.9022449169358775e-242,7.015468830261052e-228,55270649.461481534,415.47166129732426,1.0855671244068588,0.0
0.819580625193692,0.00022766128477602556,599.85,0.0,0.0,2.6410388137853215e-229,2.2197832047739788e-216,55270649.461468466,415.47166129722604,1.0855671244071152,0.0
0.8572642058188854,0.0002381289460608015,599.85,0.0,0.0,8.364937938049586e-218,7.022696275424295e-206,55270649.46146653,415.4716612972115,1.0855671244071534,0.0
0.894985470024704,0.00024860707500686224,599.85,0.0,0.0,2.649049817666332e-207,2.9624037000168275e-196,55270649.46149121,415.4716612973971,1.0855671244066685,0.0
0.9327444554947284,0.000259095682081869,599.85,0.0,0.0,1.1185735822102436e-197,2.1219638619488577e-187,55270649.46146798,415.4716612972224,1.0855671244071248,0.0
0.9705411999502228,0.0002695947777639508,599.85,0.0,0.0,8.020332585201054e-189,3.166916734013827e-179,55270649.46147476,415.4716612972734,1.0855671244069915,0.0
1.0083757411501728,0.0002801043725417147,599.85,0.0,0.0,1.1981884165720946e-180,1.1722724754782908e-171,55270649.46147137,415.4716612972479,1.0855671244070582,0.0
1.0462481168913227,0.0002906244769142563,599.85,0.0,0.0,4.439674366357633e-173,1.249653112061853e-164,55270649.46146218,415.4716612971788,1.0855671244072387,0.0
1.0841583650082136,0.00030115510139117047,599.85,0.0,0.0,4.737465954804365e-166,4.363617881239349e-158,55270649.46146266,415.47166129718244,1.0855671244072294,0.0
1.1221065233732215,0.00031169625649256154,599.85,0.0,0.0,1.6559126243243571e-159,5.580468334387745e-152,55270649.46147331,415.4716612972625,1.0855671244070202,0.0
