"Время, ч","AL, матрица, ат.%","CR, матрица, ат.%","NI, матрица, ат.%"
0.028831100006539757,7.4977443256271465,8.500708938139951,84.0015467362329
0.03555257396079775,7.4932159277578,8.502132480673467,84.00465159156873
0.039740326553261165,7.4876358645898815,8.503889588616882,84.00847454679324
0.04300346903539074,7.4821027438720735,8.505634318237759,84.01226293789017
0.04589961774991415,7.476616665193675,8.507366468979956,84.01601686582637
0.04861253341300485,7.4708789991058735,8.509170179641448,84.01995082125269
0.051248994959762526,7.465233462307899,8.510947885488369,84.02381865220373
0.053857085186205134,7.45963992317644,8.512710934073803,84.02764914274977
0.056471497193183534,7.4540971319904115,8.514460082552274,84.03144278545732
0.05911815106496151,7.448604264235252,8.516195492395132,84.03520024336962
0.06181789039624279,7.442911486485448,8.517987060757044,84.0391014527575
0.06460370078201733,7.4372724293754064,8.519763634474604,84.04296393614999
0.06749097851656116,7.431685524857068,8.521525678139872,84.04678879700306
0.07049458518624103,7.426149509080217,8.523273479549605,84.05057701137018
0.07362926241284999,7.420384420115801,8.525085969259555,84.05452961062466
0.07693053684109968,7.414710419104972,8.526873595086927,84.0584159858081
0.08041092608044569,7.409089823668786,8.528644835081947,84.06226534124926
0.08408694668869841,7.403519612426631,8.530401689563865,84.0660786980095
0.08797642500622174,7.397998065953237,8.532144559217128,84.06985737482964
0.09209862052076909,7.392296259539412,8.533938167473703,84.07376557298689
0.0964968036042434,7.38664535947688,8.535716783515438,84.07763785700769
0.10119444107621717,7.381042732723894,8.537481231388071,84.08147603588803
0.10621745721421931,7.375486080668265,8.539232066378439,84.0852818529533
0.11159446340018404,7.369757921215954,8.541031039906628,84.08921103887742
0.11738478010835565,7.364076842189357,8.542815595490925,84.09310756231972
0.12362456379176999,7.35843940332653,8.544586791495941,84.09697380517753
0.13035401040113245,7.352842433635712,8.546345399173878,84.10081216719041
0.13761769991560616,7.347082369901288,8.548149468894437,84.10476816120426
0.14549922294739898,7.341362057259147,8.549940512934082,84.10869742980677
0.15398520035636212,7.3357167198270155,8.551707417795553,84.11257586237744
0.16255775041087817,7.330441601875723,8.553357487624584,84.1162009104997
0.17121270800189337,7.325331890798468,8.554951005930612,84.11971710327092
0.1799491179803477,7.3205423706068435,8.556443612172176,84.12301401722098
0.18876336417841025,7.316036403083757,8.55784689748123,84.12611669943502
0.19765230364395012,7.311782494628027,8.55917065100952,84.12904685436246
0.20661266189643265,7.307753686506955,8.560423256442423,84.13182305705062
0.21564162770636894,7.303813970895885,8.561644683629181,84.13454134547493
0.22473818595070885,7.300071786092577,8.56280360536707,84.13712460854035
0.2338999047753112,7.296506600739377,8.563906543353516,84.1395868559071
0.24312428482029225,7.293100621406606,8.564959055976324,84.14194032261707
0.25240905663795565,7.289838340461564,8.565965984304476,84.14419567523396
