"Радиус класса, нм","Число частиц в классе, 1/м³"
0.15568750000000003,0.0
0.26706250000000004,0.0
0.37843750000000004,2.594908325023258e+18
0.48981250000000004,2.5918901120496635e+18
0.6011875000000001,2.588877473161959e+18
0.7125625000000001,2.5858703946719e+18
0.8239375000000001,2.637651280611063e+18
0.9353125000000001,2.6987533036323773e+18
1.0466875000000002,2.695459606730678e+18
1.1580625000000002,2.692173698648688e+18
1.2694375000000002,2.688895400436534e+18
1.3808125000000002,2.6856245811464806e+18
1.4921875000000002,2.6823611179000253e+18
1.6035625000000002,2.679104895397237e+18
1.7149375000000002,2.6758558053499607e+18
1.8263125000000004,2.672613746195849e+18
1.9376875000000002,2.669378622471164e+18
2.0490625000000002,2.6661503446431933e+18
2.1604375000000005,2.662928836764093e+18
2.2718125000000002,2.659714014229801e+18
2.3831875000000005,2.6565057920010373e+18
2.4945625000000007,2.6533041092044165e+18
2.6059375,2.381136115731927e+18
2.7173125000000002,2.4613660541000817e+18
2.8286875000000005,2.476852183131526e+18
2.9400625000000002,2.4902577569030277e+18
3.051437500000001,2.5018059072002063e+18
3.1628125000000007,2.5117094000814356e+18
3.2741875000000005,2.520163524037747e+18
3.3855625000000007,2.527343666207296e+18
3.4969375000000005,2.5334052916470697e+18
3.6083125000000003,2.538485103167413e+18
3.7196875000000005,2.542702717626986e+18
3.8310625000000007,2.5461625055762857e+18
3.9424375000000005,2.5489554001654845e+18
4.053812500000001,2.5511605892641096e+18
4.165187500000001,2.55284704637822e+18
4.276562500000001,2.554074889917414e+18
4.3879375000000005,2.554896574922553e+18
4.4993125,2.555357930738772e+18
4.6106875,2.555580773234486e+18
4.722062500000001,2.555839239362974e+18
4.8334375000000005,2.5594270605322296e+18
4.9448125,2.5763471704602153e+18
5.056187500000001,2.6725780008403994e+18
5.167562500000001,2.8192783526143596e+18
5.2789375000000005,2.9713412293847726e+18
5.390312500000001,3.1288974019672745e+18
5.501687500000001,3.292080639790842e+18
5.613062500000001,3.4610277480396616e+18
5.724437500000001,3.635878602621434e+18
5.835812500000001,3.8167761826714394e+18
5.9471875,4.0038666002793477e+18
6.058562500000001,4.1972991270975457e+18
6.169937500000001,4.3972262174639693e+18
6.2813125,4.6038035276420536e+18
6.392687500000001,4.817189930747577e+18
6.504062500000002,5.037547526899723e+18
6.6154375000000005,5.265041648096356e+18
6.726812500000001,5.499840857273488e+18
6.838187500000002,5.742116940968814e+18
6.949562500000001,5.992044894963751e+18
7.060937500000001,6.249802902229388e+18
7.172312500000001,6.515572302452828e+18
7.283687500000001,6.789537552364974e+18
7.395062500000001,7.071886176031272e+18
7.5064375,7.362808704207286e+18
7.6178125,7.662498601794291e+18
7.729187500000001,7.971152182355995e+18
7.8405625,8.288968508590919e+18
7.9519375000000005,8.616149277563438e+18
8.0633125,8.95289868942445e+18
8.1746875,9.299423298252521e+18
8.2860625,9.655931843554552e+18
8.3974375,1.0022635060867473e+19
8.5088125,1.0399745469788424e+19
8.6201875,1.0787477137650209e+19
8.731562499999999,1.118604541694352e+19
8.8429375,1.1595666654453025e+19
8.9543125,1.2016557869944281e+19
9.065687500000001,1.244893640210319e+19
9.1770625,1.2893019519273353e+19
9.2884375,1.3349023992385755e+19
9.3998125,1.3817165627318876e+19
9.5111875,1.4297658753748132e+19
9.6225625,1.4790715667371934e+19
9.733937500000001,1.5296546022224054e+19
9.8453125,1.5815356169581822e+19
9.956687500000001,1.6347348439788124e+19
10.0680625,1.6892720363110674e+19
10.1794375,1.7451663825543688e+19
10.290812500000001,1.80243641552526e+19
10.402187500000002,1.861099913515733e+19
10.5135625,1.9211737936923587e+19
10.624937500000001,1.9826739971425157e+19
10.7363125,2.045615365053988e+19
10.847687500000001,2.1100115054925185e+19
10.9590625,2.1758746502232072e+19
11.0704375,2.243215501004627e+19
11.181812500000001,2.3120430647663383e+19
11.2931875,2.382364477068342e+19
11.4045625,2.4541848132279366e+19
11.5159375,2.5275068864935547e+19
11.6273125,2.6023310326391513e+19
11.738687500000001,2.678654880354433e+19
11.850062500000002,2.7564731068139647e+19
11.9614375,2.8357771778198516e+19
12.072812500000001,2.916555071935599e+19
12.1841875,2.998790988062291e+19
12.2955625,3.0824650359511056e+19
12.406937500000002,3.1675529092075053e+19
12.518312500000002,3.254025540423037e+19
12.629687500000001,3.3418487381694833e+19
12.741062500000002,3.430982805718547e+19
12.8524375,3.5213821415086305e+19
12.963812500000001,3.612994821567382e+19
13.075187500000002,3.705762164320444e+19
13.186562500000003,3.7996182784518685e+19
13.297937500000002,3.8944895946709434e+19
13.409312500000002,3.9902943822929945e+19
13.520687500000001,4.086942251378999e+19
