"gruppa","marka","klyuch_zamorozki","sistema","tip_istochnika_sostava","baza_zamorozki","versiya_bazy_zamorozki","sha256_bazy_zamorozki","sha256_bazy_zamorozki_v_predraschete","baza_sloya_segodnya","sha256_bazy_sloya_segodnya","rodoslovnaya","status_v_sloe","sostav_kolonok_w","elementy_v_reshatel","otbrosheno_kak_sled","w_AL","w_B","w_C","w_CO","w_CR","w_CU","w_FE","w_H","w_MG","w_MN","w_MO","w_N","w_NB","w_NI","w_O","w_SI","w_TA","w_TI","w_V","w_W","w_Y","w_ZN","w_ZR","x_v_reshatel","T_sol_K","T_liq_K","T_plav_odno_K","metod_T","istochnik_T","pdens","setka_polnaya","tochnost_K","versiya_sloya_zamorozki","bystryj_nabor_sloya","nabor_faz_zamorozki","polnyj_nabor_ponadobilsya","dobavleno_storozhem","fazy_pod_solidusom","isklyucheny_v_zamorozke","isklyucheny_v_sloe_segodnya","ulika_nabora","primechanie"
"kartochka","AlSi10Mg","","Al","стандарт через датащит","cost507","ROUND II","6565f4d67695fbbf779d68b9eeeb83e86e44a1a3dde9bafd612d99daffb9c34d","","cost507","6565f4d67695fbbf779d68b9eeeb83e86e44a1a3dde9bafd612d99daffb9c34d","совпадает","schitaetsya","v_reshatel","AL FE MG MN SI","CU NI PB SN TI ZN","89.12553244800803","","","","","","0.27562014532698575","","0.3507892758707091","0.22550739163117015","","","","","","10.022550739163117","","","","","","","","AL=0.8967451079002112;FE=0.0013398854736767947;MG=0.003918246002074876;MN=0.0011143688231979277;SI=0.09688239180083913","837.5","866.5","NA","calphad","canon/data/reference/deskriptory_splavov_v1.csv, splav=AlSi10Mg, T_sol_K/T_liq_K; CALPHAD, COST507 ROUND II, sha256 6565f4d67695…; pycalphad 0.11.2 в ~/lilith_user_env (python 3.12), calphad_layer.raschet.solidus_likvidus, точность 0,25 K, pdens 200 (полная сетка), сторож движущей силы пройден; ПОСЧИТАНО В APP-350 (в предрасчёте APP-312б строка AM-2 отказная: mc_al требует X(Al)>0,9, а тут 0,8967). Сторож добавил фазы ALFESI_ALPHA, ALMNSI_ALPHA, ALFESI_BETA","200","True","0.25","","LIQUID FCC_A1 BCC_A2 HCP_A3 CUB_A13 CBCC_A12","LIQUID FCC_A1 DIAMOND_A4 MG2SI HCP_A3 BCC_A2 ALFESI_ALPHA ALMNSI_ALPHA ALFESI_BETA","False","ALFESI_ALPHA ALMNSI_ALPHA ALFESI_BETA","ALFESI_BETA ALMNSI_ALPHA DIAMOND_A4 FCC_A1","","","sdacha/LOG_APP-350.md, «APP-312 AM-2 AlSi10Mg (EOS)»",""
