"marka","klyuch_zamorozki","baza","sha256_tdb","porog","nabor","pdens","vremya_s","T_sol_zamorozka_K","T_liq_zamorozka_K","T_sol_K","T_liq_K","polnyj_nabor_ponadobilsya","nabor_faz","fazy_pod_solidusom","zamechaniya","dT_sol_K","dT_liq_K"
"45Х22Н4М 3","6-54|45Х22Н4М 3","mc_fe","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","1e-06","sloj","30","114.8","1536.1","1695.6","1537.1","1688.6","False","LIQUID FCC_A1 BCC_A2 HCP_A3 M7C3","BCC_A2 FCC_A1 M7C3","СЕТКА СНИЖЕНА: pdens 30 вместо 200 у состава из 7 компонентов. Полная сетка на этом составе в память не поместилась, и это ЗАМЕР, а не порог по числу компонентов: сниженную сетку навязала лесенка изолированного процесса. База mc_fe на сниженной сетке аттестована: proverki/attestaciya_setki.py | сторож движущей силы: проверено 102 из 102 пар «фаза-температура» (2 точки, 51 исключённых фаз); минимум 421 Дж/моль у M23C6 | по требованию сторожа в набор добавлены фазы: M7C3","1.0","-7.0"
