"marka","klyuch_zamorozki","baza","sha256_tdb","porog","nabor","pdens","vremya_s","T_sol_zamorozka_K","T_liq_zamorozka_K","T_sol_K","T_liq_K","polnyj_nabor_ponadobilsya","nabor_faz","fazy_pod_solidusom","zamechaniya","dT_sol_K","dT_liq_K"
"12Х18Н10Т","6-42|12Х18Н10Т","mc_fe","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","1e-09","sloj","200","33.4","1686.6","1716.9","1691.1","1707.4","False","LIQUID FCC_A1 BCC_A2 HCP_A3","BCC_A2 FCC_A1","сторож движущей силы: проверено 96 из 96 пар «фаза-температура» (2 точки, 48 исключённых фаз); минимум 1290 Дж/моль у BCC_B2","4.5","-9.5"
