T, °C;доля выделения от равновесной;мольная доля P-фазы, %;плотность P-фазы;сдвиг плотности P-фазы;молярный объём матрицы, см³/моль;молярный объём P-фазы, см³/моль;V, см³/моль;ΔV/V;ΔV/V, %;ΔL/L;ΔL/L, %
750,0;0,3;5,71209442323517;-10 %;-0,1;7,2118718665096715;8,448433059268833;7,282505409441158;0,0066702828429625605;0,667028284296256;0,0022234276143208533;0,22234276143208534
750,0;0,4;7,616125897646894;-10 %;-0,1;7,203797094760016;8,448433059268833;7,298590136784399;0,008893695818815717;0,8893695818815717;0,002964565272938572;0,2964565272938572
750,0;0,5;9,520157372058618;-10 %;-0,1;7,195382411872211;8,448433059268833;7,31467480545597;0,011117100684407077;1,1117100684407077;0,0037057002281356923;0,3705700228135692
750,0;0,6;11,42418884647034;-10 %;-0,1;7,186605893200449;8,448433059268833;7,330759411568167;0,013340496902333854;1,3340496902333854;0,0044468323007779515;0,44468323007779514
750,0;0,7;13,328220320882064;-10 %;-0,1;7,1774436871055585;8,448433059268833;7,346843950882475;0,015563883886700713;1,5563883886700713;0,005187961295566905;0,5187961295566905
750,0;0,8;15,232251795293788;-10 %;-0,1;7,167869798489709;8,448433059268833;7,3629284187696085;0,017787260997595533;1,7787260997595533;0,005929086999198511;0,5929086999198512
750,0;0,9;17,13628326970551;-10 %;-0,1;7,157855842479849;8,448433059268833;7,379012810163091;0,02001062753467253;2,001062753467253;0,0066702091782241775;0,6670209178224178
750,0;0,97;18,469105301793718;-10 %;-0,1;7,1505677193694375;8,448433059268833;7,39027183567094;0,0215669774108882;2,15669774108882;0,007188992470296067;0,7188992470296067
750,0;0,99;18,849911596676062;-10 %;-0,1;7,148441417126022;8,448433059268833;7,393488692434119;0,022011647744185403;2,2011647744185403;0,007337215914728468;0,7337215914728468
750,0;1,0;19,040314744117236;-10 %;-0,1;7,147370763346082;8,448433059268833;7,395097119506811;0,0222339827299034;2,22339827299034;0,007411327576634467;0,7411327576634468
750,0;0,0;0,0;номинальная;0,0;7,23425090971639;7,60358975334195;7,23425090971639;0,0;0,0;0,0;0,0
750,0;0,1;1,9040314744117235;номинальная;0,0;7,227080862506741;7,60358975334195;7,234249710292201;-1,657979801228393e-07;-1,657979801228393e-05;-5,5265993374279766e-08;-5,526599337427976e-06
750,0;0,2;3,808062948823447;номинальная;0,0;7,219626915526174;7,60358975334195;7,234248462090288;-3,3833856916132277e-07;-3,383385691613228e-05;-1,1277952305377426e-07;-1,1277952305377426e-05
750,0;0,3;5,71209442323517;номинальная;0,0;7,2118718665096715;7,60358975334195;7,234247162078233;-5,180409420324494e-07;-5,1804094203244944e-05;-1,726803140108165e-07;-1,726803140108165e-05
750,0;0,4;7,616125897646894;номинальная;0,0;7,203797094760016;7,60358975334195;7,234245806967166;-7,053597238515508e-07;-7,053597238515508e-05;-2,3511990795051693e-07;-2,3511990795051695e-05
750,0;0,5;9,520157372058618;номинальная;0,0;7,195382411872211;7,60358975334195;7,234244393184428;-9,007887676881765e-07;-9,007887676881765e-05;-3,002629225627255e-07;-3,002629225627255e-05
750,0;0,6;11,42418884647034;номинальная;0,0;7,186605893200449;7,60358975334195;7,234242916842316;-1,1048654758871734e-06;-0,00011048654758871734;-3,6828849196239116e-07;-3,682884919623912e-05
750,0;0,7;13,328220320882064;номинальная;0,0;7,1774436871055585;7,60358975334195;7,234241373702316;-1,3181757437807917e-06;-0,00013181757437807917;-4,393919145935972e-07;-4,393919145935972e-05
750,0;0,8;15,232251795293788;номинальная;0,0;7,167869798489709;7,60358975334195;7,234239759135142;-1,5413594838253886e-06;-0,00015413594838253886;-5,137864946084628e-07;-5,137864946084628e-05
750,0;0,9;17,13628326970551;номинальная;0,0;7,157855842479849;7,60358975334195;7,2342380680743155;-1,775117041802332e-06;-0,0001775117041802332;-5,917056806007773e-07;-5,9170568060077734e-05
750,0;0,97;18,469105301793718;номинальная;0,0;7,1505677193694375;7,60358975334195;7,234236835864149;-1,9454470706614657e-06;-0,00019454470706614657;-6,484823568871553e-07;-6,484823568871553e-05
750,0;0,99;18,849911596676062;номинальная;0,0;7,148441417126022;7,60358975334195;7,234236476136466;-1,9951727004974273e-06;-0,00019951727004974273;-6,650575668324757e-07;-6,650575668324757e-05
750,0;1,0;19,040314744117236;номинальная;0,0;7,147370763346082;7,60358975334195;7,234236294963727;-2,0202164460192407e-06;-0,00020202164460192407;-6,734054820064136e-07;-6,734054820064136e-05
750,0;0,0;0,0;+10 %;0,1;7,23425090971639;6,912354321219954;7,23425090971639;0,0;0,0;0,0;0,0
750,0;0,1;1,9040314744117235;+10 %;0,1;7,227080862506741;6,912354321219954;7,221088370102312;-0,0018194751299541734;-0,18194751299541734;-0,0006064917099847245;-0,060649170998472446
750,0;0,2;3,808062948823447;+10 %;0,1;7,219626915526174;6,912354321219954;7,207925781710511;-0,0036389570025171514;-0,36389570025171514;-0,0012129856675057171;-0,12129856675057171
750,0;0,3;5,71209442323517;+10 %;0,1;7,2118718665096715;6,912354321219954;7,194763141508567;-0,005458446036864295;-0,5458446036864295;-0,0018194820122880984;-0,18194820122880984
750,0;0,4;7,616125897646894;+10 %;0,1;7,203797094760016;6,912354321219954;7,181600446207611;-0,007277942687620054;-0,7277942687620054;-0,002425980895873351;-0,24259808958733511
750,0;0,5;9,520157372058618;+10 %;0,1;7,195382411872211;6,912354321219954;7,168437692234984;-0,00909744744863794;-0,9097447448637941;-0,0030324824828793138;-0,3032482482879314
750,0;0,6;11,42418884647034;+10 %;0,1;7,186605893200449;6,912354321219954;7,155274875702984;-0,010916960857319968;-1,0916960857319968;-0,0036389869524399896;-0,363898695243999
750,0;0,7;13,328220320882064;+10 %;0,1;7,1774436871055585;6,912354321219954;7,142111992373096;-0,012736483499562024;-1,2736483499562024;-0,004245494499854008;-0,4245494499854008
750,0;0,8;15,232251795293788;+10 %;0,1;7,167869798489709;6,912354321219954;7,1289490376160325;-0,014556016015276008;-1,4556016015276008;-0,004852005338425336;-0,4852005338425336
750,0;0,9;17,13628326970551;+10 %;0,1;7,157855842479849;6,912354321219954;7,115786006365317;-0,016375559104808146;-1,6375559104808146;-0,005458519701602715;-0,5458519701602715
750,0;0,97;18,469105301793718;+10 %;0,1;7,1505677193694375;6,912354321219954;7,106571836022228;-0,01764924596721884;-1,764924596721884;-0,005883081989072947;-0,5883081989072947
750,0;0,99;18,849911596676062;+10 %;0,1;7,148441417126022;6,912354321219954;7,103939208256569;-0,018013157559243376;-1,8013157559243376;-0,006004385853081125;-0,6004385853081124
750,0;1,0;19,040314744117236;+10 %;0,1;7,147370763346082;6,912354321219954;7,10262289306484;-0,018195113536186414;-1,8195113536186414;-0,006065037845395471;-0,6065037845395471
