T, °C;межфазная энергия, Дж/м²;места зарождения;равновесие 12-2, мольн. %;равновесие двухфазной задачи, мольн. %;200 ч: P-фаза, мольн. %;200 ч: доля равновесия 12-2, %;200 ч: радиус, нм;200 ч: число выделений, 1/м³;200 ч: CR в матрице, масс. %;200 ч: MO в матрице, масс. %;87600 ч: P-фаза, мольн. %;87600 ч: доля равновесия 12-2, %;87600 ч: радиус, нм;87600 ч: число выделений, 1/м³;87600 ч: CR в матрице, масс. %;87600 ч: MO в матрице, масс. %;видно за 200 ч
580,0;0,05;границы зёрен;28,221016672713027;28,34058169042232;26,531919697912866;94,0147550515664;12,346634929403198;1,2097196722965158e+23;20,80761053275839;4,782268117507566;26,7152182336465;94,664265796907;30,18532265971822;6,950742152382397e+21;20,7814306428129;4,702361655612693;да
580,0;0,05;объём зерна;28,221016672713027;28,34058169042232;25,834548387397454;91,54364878844689;4,0055485381174964;9,120268782100949e+23;20,9058934727278;5,082248064295976;26,725443625450595;94,70049904790103;30,458773114884316;2,1418461496262881e+21;20,779965874273586;4,697890877824794;да
580,0;0,075;границы зёрен;28,221016672713027;28,34058169042232;26,420155734566997;93,6187240912292;13,988681995715737;8,280606138160648e+22;20,823501871861147;4,830771785170919;26,6855806188099;94,55924614017275;34,505292113668546;4,6417778607201777e+21;20,78567359637388;4,715312031125845;да
580,0;0,075;объём зерна;28,221016672713027;28,34058169042232;25,502140104717252;90,3657738502927;4,606932244018964;5,9145800113893546e+23;20,952018468430726;5,2230311316672395;26,6859219974421;94,56045580117171;34,578563635585176;1,4419968450687305e+21;20,78562474606324;4,715162929825967;да
580,0;0,1;границы зёрен;28,221016672713027;28,34058169042232;26,14003318776178;92,62612148568213;16,98580160686605;4,570424864850168e+22;20,863095547170463;4,9516199060495545;26,64944552393969;94,43120293290889;37,9106480544234;3,4954273651799396e+21;20,79084155183506;4,731085704676496;да
580,0;0,1;объём зерна;28,221016672713027;28,34058169042232;25,20482671266721;89,31225619889811;5,105961272929473;4,287663263174278e+23;20,992886370410627;5,347768457156571;26,64987025006865;94,43270793229954;38,02373655614791;1,0835172104880996e+21;20,790780841552547;4,730900404320715;да
580,0;0,125;границы зёрен;28,221016672713027;28,34058169042232;15,41125417690987;54,60913884017173;23,043703396108242;1,0893751354495754e+22;22,162360284367303;8,917245750553997;26,614380842576253;94,30695269143072;40,70151442259295;2,8356729558917663e+21;20,79585098168744;4,746375525100404;да
580,0;0,125;объём зерна;28,221016672713027;28,34058169042232;0,9206257617870689;3,262199135005736;17,175506677924375;3,267182728110199e+20;23,43276742617592;12,794792220003202;26,688561056105858;94,56980719589417;60,59453306188129;3,075773349209942e+20;20,78524708708815;4,714010236246532;да
580,0;0,15;границы зёрен;28,221016672713027;28,34058169042232;0,6778990464807755;2,4021071045829396;23,23481122956517;4,6896554571800275e+20;23,450624750733407;12,849296483646796;26,698416724938458;94,60473034890066;78,36576096010229;4,689140936818921e+20;20,783836436085025;4,7097046363667765;да
580,0;0,15;объём зерна;28,221016672713027;28,34058169042232;8,349002291736953e-10;2,9584342720755433e-09;17,406998452197282;325764579739,5324;23,49999999993964;12,999999999815758;26,59322855022712;94,23200042236672;47,80267774519903;5,2975949181496223e+20;20,79887026588634;4,755591007570171;нет
580,0;0,175;границы зёрен;28,221016672713027;28,34058169042232;0,00015567737994913656;0,0005516363274738483;15,409899780974873;2,579629002765896e+17;23,49998874440844;12,999965645596683;26,58021086662138;94,18587280139292;50,08947550311866;1,43216164506385e+21;20,800727447313687;4,761259510976961;нет
580,0;0,175;объём зерна;28,221016672713027;28,34058169042232;2,318372894913451e-30;8,215058025018254e-30;0,9970000000000002;6,475971811265165e-06;23,500000000000004;12,999999999999998;7,648906211101993e-27;2,710358134793117e-26;0,9970000000000002;0,02136589032712822;23,500000000000004;12,999999999999998;нет
580,0;0,2;границы зёрен;28,221016672713027;28,34058169042232;5,025392678967721e-10;1,7807270153476737e-09;16,409430648467584;703430232407,3586;23,499999999963666;12,9999999998891;26,549937593491503;94,07860071590797;51,674659202337935;1,3490369634620358e+21;20,80504357077192;4,774433216316779;нет
580,0;0,2;объём зерна;28,221016672713027;28,34058169042232;0,0;0,0;0,0;6,306038654452932e-23;23,500000000000004;12,999999999999998;0,0;0,0;0,0;2,0813077863621485e-19;23,500000000000004;12,999999999999998;нет
580,0;0,25;границы зёрен;28,221016672713027;28,34058169042232;7,128418972513902e-33;2,525925644417477e-32;0,9970000000000002;6,371839895288103e-08;23,500000000000004;12,999999999999998;2,402904298579946e-29;8,514591541641094e-29;0,9970000000000002;0,00021478705914014818;23,500000000000004;12,999999999999998;нет
580,0;0,25;объём зерна;28,221016672713027;28,34058169042232;0,0;0,0;0,0;4,390613010642082e-72;23,500000000000004;12,999999999999998;0,0;0,0;0,0;1,450214058900452e-68;23,500000000000004;12,999999999999998;нет
580,0;0,5;границы зёрен;28,221016672713027;28,34058169042232;0,0;0,0;0,0;2,3835853823840578e-228;23,500000000000004;12,999999999999998;0,0;0,0;0,0;8,230886804137878e-225;23,500000000000004;12,999999999999998;нет
580,0;0,5;объём зерна;28,221016672713027;28,34058169042232;0,0;0,0;0,0;0,0;23,500000000000004;12,999999999999998;0,0;0,0;0,0;0,0;23,500000000000004;12,999999999999998;нет
