B узла, масс. %;SI узла, масс. %;узел;оси задания;T, °C;режим;фаза;мольная доля, %;массовая доля, %;молярная масса фазы, г/моль;pdens точки;сошлась
0,0;1,0;"B=0; Si=1";ось кремния;750,0;служба;FCC_A1;73,86433649106466;71,63678554172185;57,23048950818258;100;да
0,0;1,0;"B=0; Si=1";ось кремния;750,0;служба;P_PHASE;25,945254816169573;28,211953231347174;64,165470965125;100;да
0,0;1,0;"B=0; Si=1";ось кремния;750,0;служба;M23C6;0,1167978345645179;0,09699565983116001;49,00537108668471;100;да
0,0;1,0;"B=0; Si=1";ось кремния;750,0;служба;MNS_Q;0,07361075615781054;0,05426556709980816;43,502001436023164;100;да
0,0;1,0;"B=0; Si=1";ось кремния;1050,0;пайка и ТО;FCC_A1;99,83734002605023;99,85189703747696;59,01867983723075;100;да
0,0;1,0;"B=0; Si=1";ось кремния;1050,0;пайка и ТО;M6C;0,0890492181399703;0,09383734341053811;62,183013589591226;100;да
0,0;1,0;"B=0; Si=1";ось кремния;1050,0;пайка и ТО;MNS_Q;0,07361077082430842;0,05426561911250355;43,50203452507725;100;да
0,0;1,0;"B=0; Si=1";ось кремния;1150,0;пайка и ТО;FCC_A1;99,92638926368593;99,94573435016422;59,02149968556355;100;да
0,0;1,0;"B=0; Si=1";ось кремния;1150,0;пайка и ТО;MNS_Q;0,07361074331217501;0,05426564983578509;43,502075404356106;100;да
0,0;1,0;"B=0; Si=1";ось кремния;1200,0;пайка и ТО;FCC_A1;99,92638932269917;99,945734350241;59,0214996538989;100;да
0,0;1,0;"B=0; Si=1";ось кремния;1200,0;пайка и ТО;MNS_Q;0,07361068968263607;0,054265649759005115;43,50210703883964;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;700,0;служба;FCC_A1;69,10196509857089;66,12937459698071;55,85959620842802;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;700,0;служба;P_PHASE;30,707975037571988;33,72475516666709;64,10492567210783;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;700,0;служба;M23C6_WY;0,11724670149730716;0,09160465647066068;45,6048142562142;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;700,0;служба;MNS_Q;0,07281301138630249;0,05426557988153479;43,502000568297895;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;750,0;служба;FCC_A1;71,30745731797072;68,55000866413661;56,113368149058815;200;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;750,0;служба;P_PHASE;28,502898106519677;31,303946607524193;64,10676298047491;200;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;750,0;служба;M23C6_WY;0,11683147984828733;0,09177920134729438;45,85409967375273;200;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;750,0;служба;MNS_Q;0,07281293929009083;0,05426552699191024;43,50200122577661;200;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1050,0;пайка и ТО;FCC_A1;98,13630630162149;97,8576263229412;58,20479251745019;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1050,0;пайка и ТО;SIGMA;1,6721194071257983;1,9614909004797028;68,4719642141646;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1050,0;пайка и ТО;M6C;0,11876147868214025;0,12661715841411778;62,23156783117797;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1050,0;пайка и ТО;MNS_Q;0,07281301399328621;0,05426561816497755;43,502029873594;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1150,0;пайка и ТО;FCC_A1;99,8770905511797;99,89234017226151;58,37946084268796;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1150,0;пайка и ТО;MNS_Q;0,07281298548458555;0,05426564789784352;43,502070639145984;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1150,0;пайка и ТО;M6C;0,05009646586504021;0,053394179840635124;62,2129229196747;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1200,0;пайка и ТО;FCC_A1;99,92718704903643;99,94573433078592;58,38138264727336;100;да
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1200,0;пайка и ТО;MNS_Q;0,0728129635254562;0,0542656692140764;43,502100852275035;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;700,0;служба;FCC_A1;61,08440773378171;58,66461589035696;55,16153599048343;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;700,0;служба;P_PHASE;30,54991449796059;34,055782595306184;64,02820876660014;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;700,0;служба;G_PHASE;8,178524664299598;7,133671212516939;50,09894817407788;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;700,0;служба;M23C6_WY;0,11550486849213819;0,09166475949978485;45,58191847111712;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;700,0;служба;MNS_Q;0,0716482200919899;0,054265542320127154;43,502000425449296;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;750,0;служба;FCC_A1;69,98711386403717;67,3194876725333;55,2475729394596;200;да
0,0;3,5;"B=0; Si=3.5";ось кремния;750,0;служба;P_PHASE;24,318894118508087;27,095607690457022;63,99492876430905;200;да
0,0;3,5;"B=0; Si=3.5";ось кремния;750,0;служба;G_PHASE;3,5642128852247295;3,1160847683422443;50,21530602618255;200;да
0,0;3,5;"B=0; Si=3.5";ось кремния;750,0;служба;SIGMA;1,942770956327763;2,32272194348433;68,66985126477246;200;да
0,0;3,5;"B=0; Si=3.5";ось кремния;750,0;служба;M23C6_WY;0,11535980010972746;0,09183234413369278;45,72267825053125;200;да
0,0;3,5;"B=0; Si=3.5";ось кремния;750,0;служба;MNS_Q;0,07164827048112347;0,05426558104940441;43,50200083046301;200;да
0,0;3,5;"B=0; Si=3.5";ось кремния;1050,0;пайка и ТО;FCC_A1;95,75768376563607;94,95613478164621;56,95605259503602;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;1050,0;пайка и ТО;SIGMA;4,039060064971178;4,846881929170841;68,9243399043545;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;1050,0;пайка и ТО;M6C;0,13160791740797817;0,14271767396528737;62,28539584032795;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;1050,0;пайка и ТО;MNS_Q;0,07164827691888276;0,05426561521766547;43,50202437152967;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;1150,0;пайка и ТО;FCC_A1;99,84783108553728;99,85832810856206;57,44287163660128;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;1150,0;пайка и ТО;M6C;0,08052082515708842;0,08740622873655268;62,348305282497066;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;1150,0;пайка и ТО;MNS_Q;0,07164827031493295;0,054265662701395226;43,50206652970584;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;1200,0;пайка и ТО;FCC_A1;99,89183176327575;99,90612077046269;57,44504919125542;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;1200,0;пайка и ТО;MNS_Q;0,0716482282807382;0,05426566729890294;43,502095631119225;100;да
0,0;3,5;"B=0; Si=3.5";ось кремния;1200,0;пайка и ТО;M6C;0,03651998432107592;0,039613562238411004;62,30226017613684;100;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;700,0;служба;FCC_A1;39,63248531277666;38,65517138418099;55,13846055914337;50;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;700,0;служба;P_PHASE;31,913760427990734;36,1441835587429;64,02635517676352;50;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;700,0;служба;G_PHASE;26,359348625805683;23,320681100646503;50,01553250505709;50;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;700,0;служба;GAMMA_PRIME;1,9101697309032784;1,7339851273950693;51,31823961072726;50;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;700,0;служба;M23C6_WY;0,1137156425300624;0,09171325343970806;45,59426626738871;50;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;700,0;служба;MNS_Q;0,07052019883054056;0,054265575594826226;43,50200026203123;50;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1050,0;пайка и ТО;FCC_A1;97,7649712086546;97,29461597250149;56,26053683615331;100;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1050,0;пайка и ТО;SIGMA;2,0761530520552216;2,575678660083725;70,13433024527897;100;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1050,0;пайка и ТО;M23C6_WY;0,08835545593475307;0,07543974825782951;48,26865512733399;100;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1050,0;пайка и ТО;MNS_Q;0,07052021452936301;0,05426561915695873;43,50202544977432;100;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1150,0;пайка и ТО;FCC_A1;89,5377165780078;89,49218704773432;56,50377294212242;100;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1150,0;пайка и ТО;LIQUID;10,392837161719147;10,45437368496452;56,86725143138702;100;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1150,0;пайка и ТО;MNS_Q;0,0694462675954325;0,05343926730117062;43,50207036493825;100;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1200,0;пайка и ТО;FCC_A1;51,1629633268968;50,980927693623954;56,331379188866194;100;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1200,0;пайка и ТО;LIQUID;48,78297592883035;48,977472217387806;56,75791296351474;100;да
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1200,0;пайка и ТО;MNS_Q;0,05406074552732346;0,04160008898823088;43,502134827548055;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;700,0;служба;FCC_A1;79,95259222669661;78,36815208479663;58,15515353397233;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;700,0;служба;P_PHASE;18,211539183568643;19,704137091949526;64,19362742119179;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;700,0;служба;M2B;1,6454053381919187;1,7771356170350219;64,08093183997745;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;700,0;служба;M23C6;0,11645219500041708;0,09630962867162052;49,06854483929174;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;700,0;служба;MNS_Q;0,07401101271055086;0,05426557754719594;43,50200081093054;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;750,0;служба;FCC_A1;83,15584733505635;81,83204005022057;58,386404910114386;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;750,0;служба;P_PHASE;15,012266135099306;16,241092622608935;64,18745228604871;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;750,0;служба;M2B;1,6445201983701252;1,77876413415843;64,1741761409942;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;750,0;служба;M23C6;0,1133554052327838;0,09383760667405402;49,115191153696;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;750,0;служба;MNS_Q;0,07401102334654269;0,054265586338011505;43,50200165504985;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;1050,0;пайка и ТО;FCC_A1;98,32708631426989;98,22424075830428;59,26887173709384;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;1050,0;пайка и ТО;M2B;1,598902682019045;1,7214936159976844;63,87994521054061;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;1050,0;пайка и ТО;MNS_Q;0,07401101536720263;0,054265625698042226;43,50203785721611;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;1150,0;пайка и ТО;FCC_A1;98,39778920693999;98,30987420253024;59,27791899993022;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;1150,0;пайка и ТО;M2B;1,5281998399009433;1,6358601624962197;63,51074042918238;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;1150,0;пайка и ТО;MNS_Q;0,07401095387688737;0,05426563497353754;43,50208143208191;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;1200,0;пайка и ТО;FCC_A1;98,45629774547592;98,377137625407;59,28322628999131;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;1200,0;пайка и ТО;M2B;1,4696913919744048;1,5685967768548452;63,32370502044824;100;да
0,1;0,1;"B=0.1; Si=0.1";ось бора;1200,0;пайка и ТО;MNS_Q;0,07401084644091395;0,05426559773815101;43,502114724727576;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;700,0;служба;FCC_A1;84,81587839468864;83,54794194590403;57,92530029750973;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;700,0;служба;P_PHASE;10,101200268035425;11,024902649954655;64,18173951842095;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;700,0;служба;M2B;4,894061870805026;5,27667975310303;63,40171179957148;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;700,0;служба;M23C6;0,1155052760440963;0,09621006976480029;48,98108589539323;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;700,0;служба;MNS_Q;0,0733541905993994;0,05426558127349497;43,50200078073014;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;750,0;служба;FCC_A1;88,05147561070363;87,06392573716967;58,144857283996984;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;750,0;служба;P_PHASE;6,8697116157995035;7,497227854685031;64,17589078520199;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;750,0;служба;M2B;4,892935012189758;5,29075517008094;63,5854748842386;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;750,0;служба;M23C6;0,11252353196504045;0,09382566432667723;49,03294676418157;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;750,0;служба;MNS_Q;0,07335417900691074;0,05426557373767834;43,502001593015585;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;1050,0;пайка и ТО;FCC_A1;95,10665659777733;94,77991827232027;58,60236149161604;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;1050,0;пайка и ТО;M2B;4,819989228136608;5,1658161013636255;63,023508388522494;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;1050,0;пайка и ТО;MNS_Q;0,07335418879914583;0,05426562631610463;43,50203795570543;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;1150,0;пайка и ТО;FCC_A1;95,21279542333437;94,92146448503239;58,62445465907529;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;1150,0;пайка и ТО;M2B;4,713850454156695;5,024269870078127;62,6768064791588;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;1150,0;пайка и ТО;MNS_Q;0,0733541405346538;0,05426564488947144;43,50208146999664;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;FCC_A1;95,29770905498302;95,0256642052313;58,63651563419005;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;M2B;4,62893690095795;4,920070191997796;62,50283833011242;100;да
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;MNS_Q;0,0733540277012075;0,05426560277090518;43,5021146076395;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;FCC_A1;89,40062377743433;88,60018166757052;57,765232328661504;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;M2B;8,00964065954439;8,631076951880441;62,80936708442059;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;P_PHASE;2,3645654829532723;2,6032859302273703;64,17161755985882;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;M23C6;0,11449498933000359;0,09609914547628058;48,92214674243434;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;MNS_Q;0,07270893090061466;0,05426559003321076;43,502000757542234;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;TIB2;0,03796620820332248;0,015090714812180257;23,16781346297925;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;FCC_A1;91,73174734122563;91,12975915340081;57,90459347878277;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;M2B;8,08395504394994;8,722207861498633;62,88904550225848;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;M23C6;0,1115886519018168;0,09376740391397156;48,978369342487056;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;MNS_Q;0,07270891766846564;0,054265581186589036;43,502001548022406;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;FCC_A1;92,10089851609513;91,72073465387685;58,04651069223693;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;M2B;7,689498342028838;8,17047759692023;61,932968523916465;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;TIB2;0,13689424852765922;0,05452212724874578;23,214538310003014;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;MNS_Q;0,07270891170739918;0,05426562195417247;43,50203781617563;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;FCC_A1;92,65242182603542;92,42908280765177;58,14660043939379;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;M2B;6,296151752395112;6,678969947040736;61,831070153574196;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;MOB;0,8653350790283265;0,792417038183521;53,3755;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;TIB2;0,11338249762471087;0,04526457044939106;23,269381760394715;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;MNS_Q;0,07270885902958414;0,05426563667459852;43,50208113653166;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;FCC_A1;93,60712038355814;93,65878207050997;58,3192703061907;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;M2B;3,4850026905455724;3,706290985194512;61,98817584654154;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;MOB;2,804948402101836;2,5685875443036634;53,3755;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;MNS_Q;0,0727087413129398;0,054265590686195325;43,50211468887444;100;да
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;TIB2;0,03021977035567734;0,012073809305670122;23,287647215689866;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;FCC_A1;76,56496600860866;74,9460742605665;55,90515666249859;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;P_PHASE;15,324359306741364;17,197465873055304;64,09367943197373;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;M2B;5,5816170890258245;6,1344258884073595;62,7692527002183;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;CR2B;2,341277905369625;1,5749142358539996;38,41820023648581;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;M23C6_WY;0,11653575669372579;0,09285416679412081;45,50669241697615;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;MNS_Q;0,0712439937576816;0,05426557532270779;43,502000459857925;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;FCC_A1;82,82711974819834;81,26964257613993;56,03880483937152;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;P_PHASE;9,062673507966903;10,167420778762747;64,07484094687459;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;M2B;7,344727681040915;8,027181318748756;62,41952346509973;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;CR2B;0,5773557326809334;0,3882609308835023;38,40725625532983;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;M23C6_WY;0,11687945934263674;0,0932288159917016;45,55594381892805;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;MNS_Q;0,07124399816203082;0,05426557947336991;43,502001113565115;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;FCC_A1;91,9555934388877;91,262955805016;56,68255945216655;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;M2B;7,898178783170241;8,618344288785353;62,32035985902696;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;M23C6;0,07498387730883498;0,0644342785288003;49,077468146931984;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;MNS_Q;0,07124401143515126;0,05426562766983102;43,5020315664741;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;FCC_A1;92,05238663044368;91,40453477830847;56,71079865808443;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;M2B;7,855046885582227;8,522825301528721;61,96805693777668;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;MNS_Q;0,07124397342587825;0,05426564613946566;43,502069644779255;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;M23C6;0,021322781609019115;0,018374274023335878;49,21521694948347;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;FCC_A1;92,1112664924241;91,48485378954373;56,724348620870295;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;M2B;7,817489562836412;8,460880530347891;61,81321400846366;100;да
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;MNS_Q;0,07124396941295669;0,054265680108384756;43,502099231410284;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;FCC_A1;67,48765662659453;66,82756139615947;54,81049078985483;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;G_PHASE;16,75680239747737;15,142880476960352;50,02070078486892;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;P_PHASE;7,8943402035972525;9,110276972703689;63,87753788183777;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;M2B;7,678105363413092;8,771323836580237;63,23295877909642;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;M23C6_WY;0,11404805576622432;0,0936917427917755;45,47218856136652;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;MNS_Q;0,06904744331723979;0,054265574804478744;43,50200070822129;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;FCC_A1;92,15822369963708;91,11407980668848;54,72475468177519;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;M2B;7,673667151740016;8,748852559286044;63,10744033549527;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;M23C6_WY;0,09906173711703191;0,08280201814877888;46,26658107987666;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;MNS_Q;0,06904745171403158;0,05426561587669388;43,5020283051724;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;FCC_A1;90,86835490715367;89,91542103897852;54,77141268661794;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;M2B;7,620903908511628;8,627778399941729;62,66498242329244;100;да
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;LIQUID;1,3906326885589362;1,3593303800582368;54,10594856055795;100;да
