T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;мольная доля P-фазы, %;объёмная доля P-фазы, %;движущая сила, Дж/м³
700,0;0,1;границы зёрен;511,48352582787743;20,6114953649763;21,70794966151142;5368578,349891409
700,0;0,1;границы зёрен;905,2672118428372;20,6684555861259;21,76710915417829;4424577,725328949
700,0;0,1;границы зёрен;1000,0;20,676976998496723;21,775959195554087;4283033,419853879
700,0;0,1;границы зёрен;1602,2928200902402;20,7145811874789;21,815012386341394;3657415,7540420988
700,0;0,1;границы зёрен;2838,4434082820003;20,75285459594277;21,85475856288417;3018991,1354536093
700,0;0,1;границы зёрен;5031,539250891247;20,784200567324856;21,887309214851403;2494857,823469141
700,0;0,1;границы зёрен;8902,10974197184;20,803563170560864;21,907415273734912;2170527,2469355105
700,0;0,1;границы зёрен;10000,0;20,809065279224455;21,913128548779063;2078285,324424349
700,0;0,1;границы зёрен;15770,595494570467;20,824944477316297;21,9296169411623;1811875,3341160677
700,0;0,1;границы зёрен;27941,045955771046;20,84806625125703;21,953625138397324;1423427,897326721
700,0;0,1;границы зёрен;49482,2396804605;20,86133516244229;21,967402406134635;1200226,6770112645
700,0;0,1;границы зёрен;87600,0;20,874444028492846;21,981013256576986;979514,8786202688
700,0;0,125;границы зёрен;0,001;1,3962859046335543e-24;1,4911578312050167e-24;209012354,7256966
700,0;0,125;границы зёрен;0,0017729644567724885;1,79835064158558e-17;1,920541225514038e-17;209012354,72568855
700,0;0,125;границы зёрен;0,003045726388706901;1,6365671529926202e-13;1,7477652093883342e-13;209012354,7256435
700,0;0,125;границы зёрен;0,005485512052557548;1,0475788713377952e-10;1,1187575786709088e-10;209012354,72508922
700,0;0,125;границы зёрен;0,009784296300460817;5,058041324119004e-09;5,401714581493364e-09;209012354,69542748
700,0;0,125;границы зёрен;0,010000000000000002;5,681368105117856e-09;6,0673938723857305e-09;209012354,69168738
700,0;0,125;границы зёрен;0,017435458151248917;6,697301661501042e-08;7,152355965847946e-08;209012354,32464844
700,0;0,125;границы зёрен;0,0307849956883656;4,6472537297881253e-07;4,963015645711039e-07;209012351,94266635
700,0;0,125;границы зёрен;0,05451750854908852;3,0815228214913542e-06;3,2908997093176287e-06;209012336,27190477
