T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;средний радиус, нм;число выделений, 1/м³;критический радиус, нм;скорость зарождения, 1/(м³·с)
580,0;0,05;объём зерна;8909,554843201671;14,135993994148652;2,105720283952978e+22;14,314251554073987;0,0
580,0;0,05;объём зерна;10000,0;14,691360572240105;1,87716038659717e+22;14,869916718767312;0,0
580,0;0,05;объём зерна;15775,737388682537;17,082455753453345;1,196375308931391e+22;17,30353804196475;0,0
580,0;0,05;объём зерна;27935,32313204134;20,753283828472107;6,722452318609563e+21;20,676475719800013;0,0
580,0;0,05;объём зерна;49470,80189355105;24,979989232400698;3,824132425580238e+21;24,144384108866358;0,0
580,0;0,05;объём зерна;87600,0;30,458773114884316;2,1418461496262881e+21;30,442473871319866;0,0
580,0;0,075;объём зерна;0,001;0,0;6,880338316701121e-77;0,48479531152885263;1,864477336437097e-74
580,0;0,075;объём зерна;0,001769908906321979;0,0;7,935000079470645e-34;0,48479531152881156;1,1833633406661942e-31
580,0;0,075;объём зерна;0,0031355141082460083;0,595;2,272407251999366e-09;0,48479531152880206;1,9320503947654777e-07
580,0;0,075;объём зерна;0,005583153744469845;0,5951147326164968;2865324,8453567503;0,4847953115287665;11054728,452731522
580,0;0,075;объём зерна;0,009695613110880866;0,595324812353886;254561042805774,0;0,48479531152902205;330246857761191,75
580,0;0,075;объём зерна;0,010000000000000002;0,5953007353224775;616443171579318,5;0,4847953115291244;672587374354308,9
580,0;0,075;объём зерна;0,016915879170595685;0,5958972213220042;1,6213437519796068e+19;0,4847953222457213;7,089264783082804e+18
580,0;0,075;объём зерна;0,02954201647963165;0,5973332816260986;1,4725781814886097e+22;0,4848051169545129;2,1699424745294864e+21
580,0;0,075;объём зерна;0,05578890415939769;0,6014005064314993;2,2840181040773668e+24;0,4863581566506601;7,494083814050851e+22
580,0;0,075;объём зерна;0,09706033612666894;0,6173381256010184;2,5882933220258027e+25;0,5055368517121939;2,1232275344094745e+23
580,0;0,075;объём зерна;0,10000000000000002;0,6188613788430072;2,80902416924288e+25;0,5076647772131229;2,115391475087845e+23
580,0;0,075;объём зерна;0,17124233158355032;0,6539752888681224;6,640102743386237e+25;0,562451806768907;8,946052077647173e+22
580,0;0,075;объём зерна;0,3033218131235211;0,6931184939020122;8,560325433749447e+25;0,6311914442065935;1,677404351725537e+22
580,0;0,075;объём зерна;0,5379540348538125;0,7206805196920484;9,13049508097712e+25;0,6933251021822545;2,79972896774463e+21
580,0;0,075;объём зерна;0,9512718479755703;0,7502927118387663;8,204519509964883e+25;0,731502140707419;9,029745861876042e+20
580,0;0,075;объём зерна;1,0;0,7588934611779085;7,955623863242382e+25;0,7358580196585103;7,77052071267946e+20
580,0;0,075;объём зерна;1,6846722947772186;0,9108788965814824;5,27205428287243e+25;0,8473355317484169;7,843027071439497e+18
580,0;0,075;объём зерна;2,987044064975857;1,117947140355018;3,288274204070612e+25;1,0751131712820645;68976273011908,02
580,0;0,075;объём зерна;5,284253830705865;1,3613767540586152;1,9484399226284167e+25;1,327660251483128;6793609,482972878
580,0;0,075;объём зерна;9,359797707028486;1,6599521491438232;1,1322750673904945e+25;1,6348023991858536;0,00020533616331080954
580,0;0,075;объём зерна;10,0;1,6974407013067727;1,0637895447177504e+25;1,6735625306385729;6,7510525299706715e-06
580,0;0,075;объём зерна;16,59013708445057;2,01422608954481;6,566263005755993e+24;2,0008901753953157;8,195477068991715e-20
580,0;0,075;объём зерна;29,342500541694754;2,434547271379201;3,8056165274396627e+24;2,4292450650889847;8,887383230713567e-42
580,0;0,075;объём зерна;52,010376833600446;2,941311337163214;2,1937901793042732e+24;2,9461882569148754;5,9562859287320705e-74
580,0;0,075;объём зерна;92,0343690244192;3,555177800480061;1,263250270249992e+24;3,5673910415887984;8,264400608379157e-121
580,0;0,075;объём зерна;100,0;3,6555941412816253;1,1654678533031e+24;3,667197143660779;3,5881413510679274e-129
580,0;0,075;объём зерна;163,15815319750575;4,303963092049091;7,223512330272362e+23;4,327803079053257;2,42316066773324e-190
580,0;0,075;объём зерна;200,0;4,606932244018964;5,9145800113893546e+23;4,630722422252691;8,980665316865793e-222
580,0;0,075;объём зерна;288,72174904660227;5,19370852495513;4,13760217215027e+23;5,229530591119309;3,6725253448981803e-290
580,0;0,075;объём зерна;511,27693920930096;6,270914262278791;2,3612836189608246e+23;6,326043285124262;0,0
580,0;0,075;объём зерна;905,7643608749214;7,572077854986062;1,3480454922103171e+23;7,653033681215048;0,0
580,0;0,075;объём зерна;1000,0;7,834955466865768;1,2215111278905377e+23;7,907346115632819;0,0
580,0;0,075;объём зерна;1601,6867586394312;9,153756347755078;7,67215238656551e+22;9,267792511757557;0,0
580,0;0,075;объём зерна;2837,1256322974045;11,061964014998056;4,35775416144875e+22;11,19795282633824;0,0
580,0;0,075;объём зерна;5030,416191025389;13,374044435815666;2,4688116365484223e+22;13,549426838825925;0,0
580,0;0,075;объём зерна;8907,795070575256;16,19134306933721;1,3998714069130876e+22;16,387332786861524;0,0
580,0;0,075;объём зерна;10000,0;16,824033397900873;1,249016618130825e+22;17,02304961151747;0,0
580,0;0,075;объём зерна;15770,7721457349;19,566066719974224;7,93822643718198e+21;19,833603574637245;0,0
580,0;0,075;объём зерна;27908,659392485057;23,649344126507987;4,499353836745455e+21;23,95659661551639;0,0
580,0;0,075;объём зерна;49463,109099001966;28,5993775763627;2,543732963201874e+21;28,975922939473428;0,0
580,0;0,075;объём зерна;87600,0;34,578563635585176;1,4419968450687305e+21;35,02646546515158;0,0
580,0;0,1;объём зерна;0,001;0,0;2,108627821025256e-113;0,6463937487050415;6,3581750484716864e-111
580,0;0,1;объём зерна;0,001769908906321979;0,0;4,753077444477359e-56;0,6463937487050422;7,471603420337847e-54
580,0;0,1;объём зерна;0,0031355141082460083;0,0;1,6440183068623653e-23;0,6463937487050134;1,4364183161202843e-21
580,0;0,1;объём зерна;0,005569734889868991;0,745;0,000368575664461562;0,6463937487050665;0,002779969892066895
580,0;0,1;объём зерна;0,009979498180322337;0,7451488994874418;45120104,5806773;0,6463937487050123;71225442,44884135
580,0;0,1;объём зерна;0,010000000000000002;0,7451397965546444;50377008,71911915;0,6463937487050843;75785818,90297535
580,0;0,1;объём зерна;0,017231539926817828;0,7454218425938496;43858729053737,06;0,6463937487051263;24292274655126,938
580,0;0,1;объём зерна;0,03155394250852404;0,7462417805077335;4,0423682453236365e+17;0,6463937494046946;6,939763945075765e+16
580,0;0,1;объём зерна;0,05358732052212532;0,747596636795582;6,506103301238757e+19;0,6463938619364257;3,5555438932530253e+18
580,0;0,1;объём зерна;0,09801107498038794;0,7505621255223204;3,032973889427245e+21;0,6463990914704085;4,57573943913359e+19
580,0;0,1;объём зерна;0,10000000000000002;0,750667566129461;3,360592254516967e+21;0,646399671156503;4,864869387583005e+19
580,0;0,1;объём зерна;0,17155986804553358;0,757424129192534;3,0408833391225635e+22;0,6464488439119106;1,7108734617368422e+20
580,0;0,1;объём зерна;0,3070478726385391;0,7750736435580368;1,622252623074608e+23;0,6467101709865313;3,6741071398214907e+20
580,0;0,1;объём зерна;0,5410234374598968;0,8088851842274664;5,5196222362514925e+23;0,6476409601151812;5,3803443229029374e+20
580,0;0,1;объём зерна;0,9550528434713617;0,9075818048918762;1,4111729632187855e+24;0,6511388938593365;5,8167151268041346e+20
580,0;0,1;объём зерна;1,0;0,9200806222930625;1,5044130737068933e+24;0,6517029733871983;5,745946440014168e+20
580,0;0,1;объём зерна;1,6941917016176873;1,1579150987293216;2,612418546231461e+24;0,6674973716457269;3,078461562765134e+20
580,0;0,1;объём зерна;2,987202428651422;1,7474814151555984;3,0770441298666244e+24;0,751650375221229;4,6455298894513e+18
580,0;0,1;объём зерна;5,286525482482042;2,4560162778848853;3,0694013006425295e+24;1,2741160794646238;192,0777181991195
580,0;0,1;объём зерна;9,356990516238183;2,666593643570002;2,985643494757363e+24;2,571288345537914;1,3114095625378613e-75
580,0;0,1;объём зерна;10,0;2,6741108691588864;2,958047275604843e+24;2,6231646727637177;9,155562592047723e-80
580,0;0,1;объём зерна;16,546018034833875;2,778991248499667;2,599255905047641e+24;2,778658187600008;1,1442245154769321e-92
580,0;0,1;объём зерна;29,352308964280923;3,0291388676948507;1,996164316960067e+24;3,0297882342792453;3,7852625344391204e-115
580,0;0,1;объём зерна;51,97345119608812;3,432992503393524;1,3753371529323021e+24;3,4393822941390337;4,792945654347891e-156
580,0;0,1;объём зерна;92,15029980521817;4,019288223203384;8,67943564749302e+23;4,028300671836896;5,934812901127104e-224
580,0;0,1;объём зерна;100,0;4,127059453305647;8,053868293135193e+23;4,133882560891712;2,918537543880259e-237
580,0;0,1;объём зерна;163,00361878047173;4,785821886164573;5,1884397272387366e+23;4,812306923801295;0,0
580,0;0,1;объём зерна;200,0;5,105961272929473;4,287663263174278e+23;5,133175415278021;0,0
580,0;0,1;объём зерна;288,76516010078876;5,742914250970415;3,027407059860492e+23;5,7802432023071;0,0
580,0;0,1;объём зерна;511,03793869255117;6,919952050563754;1,7451638292027045e+23;6,974052951230385;0,0
580,0;0,1;объём зерна;905,0779489351327;8,34574665010216;1,003215063433307e+23;8,42135182832507;0,0
580,0;0,1;объём зерна;1000,0;8,633661304781306;9,079525756176364e+22;8,717871076331548;0,0
580,0;0,1;объём зерна;1602,716885346666;10,097027639787314;5,6987955505953925e+22;10,201809795784396;0,0
580,0;0,1;объём зерна;2837,558582255884;12,172247465274902;3,25078381638782e+22;12,324988305597609;0,0
580,0;0,1;объём зерна;5029,106592938318;14,73043033169675;1,8435771956035425e+22;14,913790583768483;0,0
580,0;0,1;объём зерна;8908,526025225527;17,801738733939786;1,0500944080200935e+22;18,026146082067285;0,0
580,0;0,1;объём зерна;10000,0;18,53796269737607;9,326781921613559e+21;18,751106414966795;0,0
580,0;0,1;объём зерна;15765,87477629241;21,497442708076473;5,951325628132435e+21;21,8257940427071;0,0
580,0;0,1;объём зерна;27941,397258082125;26,026989499353576;3,3637520894219413e+21;26,3856945924633;0,0
580,0;0,1;объём зерна;49469,21492132118;31,475156065251618;1,905520749666117e+21;31,91792423661133;0,0
580,0;0,1;объём зерна;87600,0;38,02373655614791;1,0835172104880996e+21;38,54381657950259;0,0
580,0;0,125;объём зерна;0,001;0,0;2,3792498353435987e-152;0,807992185881262;7,982847271381862e-150
580,0;0,125;объём зерна;0,001769908906321979;0,0;1,0482209211410194e-80;0,8079921858813186;1,7368387349483035e-78
580,0;0,125;объём зерна;0,0031355141082460083;0,0;4,379021814547284e-40;0,8079921858812;3,931817890501723e-38
580,0;0,125;объём зерна;0,005554586920350339;0,0;4,70689332947169e-17;0,8079921858812534;2,3590956337002972e-15
580,0;0,125;объём зерна;0,009914257247284893;0,895;0,007572925477286925;0,8079921858812299;0,0226802282079896
580,0;0,125;объём зерна;0,010000000000000002;0,895;0,007000794707365687;0,8079921858812934;0,03143961093639302
580,0;0,125;объём зерна;0,01741710633406007;0,8952192622773733;450803,6393624658;0,8079921858813771;302848,5121101748
580,0;0,125;объём зерна;0,030247892362848323;0,8955976963738375;13048560507,51773;0,8079921858813486;2987195591,423622
580,0;0,125;объём зерна;0,05556736646984028;0,89671714854161;12319177989769,96;0,8079921858813677;882425670354,9971
580,0;0,125;объём зерна;0,10000000000000002;0,898362584433568;960703664684749,5;0,8079921858849453;18072119760725,09
580,0;0,125;объём зерна;0,1712248186018213;0,9019593439708945;1,2977880477404536e+16;0,80799218593081;86932543640446,02
580,0;0,125;объём зерна;0,30792437525733035;0,9130633343684706;9,066604207597472e+16;0,8079921862409358;231406558157525,44
580,0;0,125;объём зерна;0,5385832378849453;0,9382755121000108;3,5271995167356666e+17;0,8079921874061103;391258773748303,25
580,0;0,125;объём зерна;0,9512541890327846;0,9925109004827033;1,0490539032068019e+18;0,8079921913408191;530344918459549,0
580,0;0,125;объём зерна;1,0;0,9999123539591271;1,1428595994955978e+18;0,8079921919805951;540707130501420,7
580,0;0,125;объём зерна;1,681872777960846;1,128577088094149;2,587420599392296e+18;0,8079922069433496;630157588921982,9
580,0;0,125;объём зерна;2,9771298665924735;1,4227433105655476;5,700075121938904e+18;0,8079922915289081;694814563080499,8
580,0;0,125;объём зерна;5,305471357736516;1,9486026544531208;1,1890781752308036e+19;0,8079928305448729;734558556907202,8
580,0;0,125;объём зерна;9,338147730204023;2,7894639376986534;2,274859482528849e+19;0,807995992208029;757314655022382,5
580,0;0,125;объём зерна;10,0;2,913424691877799;2,455527408947961e+19;0,807996878971542;759295809872450,5
580,0;0,125;объём зерна;16,58686519857705;4,001826767351329;4,2708509705614926e+19;0,8080134078333387;769852371950825,6
580,0;0,125;объём зерна;29,352587958989087;5,663103549322227;7,845098423994193e+19;0,8081016295133467;772598511538661,6
580,0;0,125;объём зерна;52,03141444802488;7,925319903262797;1,4093507602012955e+20;0,8085201461753686;753918654715509,1
580,0;0,125;объём зерна;92,11493185254515;12,460857191897608;1,9343162244480588e+20;0,8103481475943808;663068101397172,8
580,0;0,125;объём зерна;100,0;13,278637027311769;1,9729619953460996e+20;0,8108613612686982;639196345742621,2
580,0;0,125;объём зерна;163,240418914597;16,04294151140054;2,7996002567467808e+20;0,8166941398184178;419745517976541,4
580,0;0,125;объём зерна;200,0;17,175506677924375;3,267182728110199e+20;0,8217228584683349;291139439329242,4
580,0;0,125;объём зерна;288,6257401862318;21,51125537736203;3,6402548999329736e+20;0,8387510458690957;82883379438986,58
580,0;0,125;объём зерна;511,3805541338929;30,02910572205949;3,784499031929523e+20;0,9110860763266377;298570541130,4324
580,0;0,125;объём зерна;905,5988584453155;40,193111748298456;3,7847742214683086e+20;1,187886368582484;1,81323906929408
580,0;0,125;объём зерна;1000,0;41,939956743145224;3,784774221468308e+20;1,3024498493027252;5,62910158003037e-06
580,0;0,125;объём зерна;1604,601521896843;48,447300204067666;3,78477422146829e+20;3,2909318690786433;2,5856194584824834e-182
580,0;0,125;объём зерна;2836,0715497986175;49,07643266279614;3,8970189673948067e+20;38,219062405980466;0,0
580,0;0,125;объём зерна;5383,0114474893435;49,10666034315664;3,8970185102217255e+20;53,36318511093256;0,0
580,0;0,125;объём зерна;8964,618829824572;49,27111959565159;3,8829188917964256e+20;59,871443273189364;0,0
580,0;0,125;объём зерна;10000,0;49,95467930338862;3,8285467821166376e+20;60,71539663170917;0,0
580,0;0,125;объём зерна;16006,499591388896;60,872593473070374;3,127532776384467e+20;41,27736247288427;0,0
580,0;0,125;объём зерна;28740,286989032913;60,555442476214154;3,11682486715076e+20;15,562100703676501;0,0
580,0;0,125;объём зерна;49471,79879306267;60,71368321432099;3,0998525010898203e+20;22,677140552842737;0,0
580,0;0,125;объём зерна;87600,0;60,59453306188129;3,075773349209942e+20;59,29805144099298;0,0
580,0;0,15;объём зерна;0,001;0,0;2,483683298593915e-194;0,9695906230577149;9,272550555159727e-192
580,0;0,15;объём зерна;0,001769908906321979;0,0;2,138684859186111e-108;0,9695906230576438;3,7352632088593557e-106
580,0;0,15;объём зерна;0,0031355141082460083;0,0;1,0791047550565936e-59;0,969590623057475;9,95684833522219e-58
580,0;0,15;объём зерна;0,005554586920350339;0,0;4,222291819991799e-32;0,9695906230575743;2,14735811166148e-30
580,0;0,15;объём зерна;0,009835356723973405;0,0;1,9854072195438395e-16;0,9695906230576506;5,651332443649953e-15
580,0;0,15;объём зерна;0,010000000000000002;0,0;4,082882202035392e-16;0,9695906230575495;1,2066530532235934e-14
580,0;0,15;объём зерна;0,01741420532255206;0,9970000000000002;1,74460790789486e-07;0,9695906230576475;2,8853472529055117e-06
580,0;0,15;объём зерна;0,03159176210437088;0,9970000000000002;0,9269912819636658;0,969590623057491;0,34016043272272023
580,0;0,15;объём зерна;0,05328916720719292;1,0518274742735265;1279,1548313053636;0,9695906230575015;116,95456153718298
580,0;0,15;объём зерна;0,10000000000000002;1,0532981944560493;248072,26886932348;0,9695906230576434;6208,986801616716
580,0;0,15;объём зерна;0,17308872643589365;1,0556907723886657;5265057,1913473895;0,9695906230576821;42073,17207568523
580,0;0,15;объём зерна;0,299714099362242;1,060847443444531;42384764,63330823;0,96959062305759;127160,83905906964
580,0;0,15;объём зерна;0,5307216917615586;1,0717586946161202;198180189,67114156;0,969590623057567;245558,10080692763
580,0;0,15;объём зерна;0,9509781818049999;1,1024989122489512;663295475,8398681;0,9695906230575795;358112,9939846088
580,0;0,15;объём зерна;1,0;1,106802372062419;727063749,0434088;0,9695906230575644;366576,45638125186
580,0;0,15;объём зерна;1,6904430100085477;1,1818840344965207;1742492677,5424037;0,9695906230576358;441105,8659177623
580,0;0,15;объём зерна;2,9767035176408845;1,3802391345814464;3959119012,2143755;0,9695906230575663;495275,7007476778
580,0;0,15;объём зерна;5,295283876221892;1,824686814970208;8259552500,144659;0,9695906230576202;529412,7057561475
580,0;0,15;объём зерна;9,367974838398323;2,585626060666405;16068466139,08523;0,9695906230574629;549479,1931103149
580,0;0,15;объём зерна;10,0;2,690990799526561;17320484928,696144;0,9695906230576066;551161,5995748832
580,0;0,15;объём зерна;16,559175627214337;3,7091581896955357;30471270405,443863;0,9695906230576109;561143,6530233726
580,0;0,15;объём зерна;29,367744894911265;5,349345953961824;56778383235,31503;0,9695906230577036;567880,9637703826
580,0;0,15;объём зерна;51,9357544447358;7,6007072325263865;103099180240,14532;0,9695906230578923;571701,2620292235
580,0;0,15;объём зерна;92,20780813422;10,56525919065375;186871455120,80627;0,9695906230595629;573883,9592969354
580,0;0,15;объём зерна;100,0;11,3422856772549;196464908219,9289;0,9695906230601795;574103,7584850396
580,0;0,15;объём зерна;162,83345204871364;15,555057295611523;277735385879,8429;0,9695906230662857;575108,4767270223
580,0;0,15;объём зерна;200,0;17,406998452197282;325764579739,5324;0,9695906230719695;575405,9631473483
580,0;0,15;объём зерна;288,96694913512664;21,040746911546236;440908473577,1461;0,9695906230925058;575807,4784096048
580,0;0,15;объём зерна;512,0274673033441;28,55208184369744;688480976859,0258;0,9695906231934952;576200,9626154617
580,0;0,15;объём зерна;906,1410911608737;37,972688692720766;1098013190791,258;0,9695906235721229;576422,7683182104
580,0;0,15;объём зерна;1000,0;39,884928245363945;1194439809012,0098;0,9695906237054216;576449,8160512851
580,0;0,15;объём зерна;1601,6909897965254;50,00397504687187;1820608190152,497;0,9695906250231418;576547,8716241767
580,0;0,15;объём зерна;2840,4215923110273;62,021679270489635;3159703475454,757;0,9695906307580489;576618,6680033643
580,0;0,15;объём зерна;5030,988236019968;42,49916134440586;7935204283258,395;0,9695906488586907;576657,6427649244
580,0;0,15;объём зерна;8903,151200440574;21,332211823514648;5,791388434461536e+21;21,441753129530568;0,0
580,0;0,15;объём зерна;10000,0;22,504134951269187;4,965709095126593e+21;22,598470144871918;0,0
580,0;0,15;объём зерна;15801,925890199316;26,828197361679937;2,934749540308123e+21;27,05964189219817;0,0
580,0;0,15;объём зерна;27922,124907070374;32,752542602644844;1,616825971262975e+21;33,121850684860895;0,0
580,0;0,15;объём зерна;49377,98987293106;39,6689010801163;9,181399346537841e+20;38,746033989884374;0,0
580,0;0,15;объём зерна;87600,0;47,80267774519903;5,2975949181496223e+20;45,41217015013049;0,0
580,0;0,175;объём зерна;0,001;0,0;5,994205750991149e-240;1,1311890602338432;2,4901177053205484e-237
580,0;0,175;объём зерна;0,001769908906321979;0,0;1,0088347774801677e-139;1,1311890602339358;1,857215125344084e-137
580,0;0,175;объём зерна;0,0031355141082460083;0,0;6,1479365830324624e-83;1,1311890602339394;5,829478080918272e-81
580,0;0,175;объём зерна;0,005554586920350339;0,0;8,756718975705051e-51;1,1311890602338572;4,5190036069140494e-49
580,0;0,175;объём зерна;0,009835356723973405;0,0;1,5401168411069944e-32;1,131189060233851;4,419062345766032e-31
580,0;0,175;объём зерна;0,010000000000000002;0,0;3,5960432910836505e-32;1,1311890602338652;1,0706978955776213e-30
580,0;0,175;объём зерна;0,01741420532255206;0,0;3,8401878652929134e-22;1,1311890602338164;6,378500104385356e-21
580,0;0,175;объём зерна;0,03084270003851134;0,0;3,80424634328714e-16;1,1311890602338677;3,5071139252504495e-15
580,0;0,175;объём зерна;0,054614930997190225;0,0;1,1824592482729393e-12;1,1311890602337724;6,096682557521225e-12
580,0;0,175;объём зерна;0,09671041261606801;0,9970000000000002;1,4228410356499377e-10;1,1311890602339185;4,1201791839276344e-10
580,0;0,175;объём зерна;0,10000000000000002;0,0;9,208119121615827e-11;1,1311890602339234;4,931870406786992e-10
580,0;0,175;объём зерна;0,17127951419477566;0,9970000000000002;1,9700635990712983e-09;1,131189060233704;4,45125482854559e-09
580,0;0,175;объём зерна;0,3035281041009391;0,9970000000000002;1,5678116397207876e-08;1,1311890602338472;1,7081478812930265e-08
580,0;0,175;объём зерна;0,5373684155160052;0,9970000000000002;6,409903950986225e-08;1,1311890602339891;3,6448948669381446e-08
580,0;0,175;объём зерна;0,9511271808247345;0,9970000000000002;1,815367729354792e-07;1,1311890602337202;5,59176241377778e-08
580,0;0,175;объём зерна;1,0;0,9970000000000002;1,425422783442292e-07;1,1311890602338488;5,745742078794305e-08
580,0;0,175;объём зерна;1,6852501600765406;0,9970000000000002;3,522577192243036e-07;1,131189060233801;7,12364494863154e-08
580,0;0,175;объём зерна;2,9833301265324974;0,9970000000000002;7,849505378523283e-07;1,1311890602337928;8,165453500165977e-08
580,0;0,175;объём зерна;5,2830095737983225;0,9970000000000002;1,5773653382025844e-06;1,1311890602338317;8,820234825422e-08
580,0;0,175;объём зерна;9,35969844997168;0,9970000000000002;2,998407562028324e-06;1,1311890602338976;9,213166484069255e-08
580,0;0,175;объём зерна;10,0;0,9970000000000002;1,2787316581155599e-06;1,1311890602338224;9,246546841970213e-08
580,0;0,175;объём зерна;16,570959545682157;0,9970000000000002;3,537194395692931e-06;1,1311890602337626;9,442428844538841e-08
580,0;0,175;объём зерна;29,350528588955715;0,9970000000000002;7,987119836599677e-06;1,1311890602339119;9,574506691238722e-08
580,0;0,175;объём зерна;51,97073204951477;0,9970000000000002;1,5900250210326477e-05;1,1311890602338284;9,649862271593156e-08
580,0;0,175;объём зерна;92,06645694618066;0,9970000000000002;2,9947751426162643e-05;1,131189060233821;9,692706768971557e-08
580,0;0,175;объём зерна;100,0;0,9970000000000002;1,2148087533699538e-05;1,1311890602340067;9,69712332329001e-08
580,0;0,175;объём зерна;163,07792971802743;0,9970000000000002;3,4216220535861104e-05;1,1311890602339847;9,716972525887405e-08
580,0;0,175;объём зерна;200,0;0,9970000000000002;6,475971811265165e-06;1,1311890602338885;9,722789479313049e-08
580,0;0,175;объём зерна;288,7106794656684;0,9970000000000002;3,752594354316109e-05;1,1311890602337835;9,730689425024008e-08
580,0;0,175;объём зерна;511,2587749415865;0,9970000000000002;0,00011549970484946087;1,1311890602338652;9,738448514848243e-08
580,0;0,175;объём зерна;905,6521559651597;0,9970000000000002;0,0002537438353795364;1,1311890602337253;9,742834717956693e-08
580,0;0,175;объём зерна;1000,0;0,9970000000000002;0,00015201348545597807;1,1311890602337398;9,743371307144656e-08
580,0;0,175;объём зерна;1603,2837532047117;0,9970000000000002;0,0003634829774859515;1,1311890602337884;9,745309680925235e-08
580,0;0,175;объём зерна;2839,0358009060474;0,9970000000000002;0,0007967044770400552;1,131189060234061;9,746708464041483e-08
580,0;0,175;объём зерна;5028,633571792196;0,9970000000000002;0,0015643531223784252;1,1311890602337193;9,747498766709963e-08
580,0;0,175;объём зерна;8908,86767615496;0,9970000000000002;0,0029247395475567226;1,131189060233825;9,747945103141472e-08
580,0;0,175;объём зерна;10000,0;0,9970000000000002;0,003231896940857014;1,1311890602338508;9,748008219753959e-08
