B узла, масс. %;SI узла, масс. %;узел;оси задания;T, °C;режим;фаза;мольная доля фазы, %;массовая доля фазы, %;x(NI);x(CR);x(MO);x(B);x(SI);x(AL);x(C);x(FE);x(MN);x(NB);x(S);x(TI);NI, масс. %;CR, масс. %;MO, масс. %;B, масс. %;SI, масс. %;AL, масс. %;C, масс. %;FE, масс. %;MN, масс. %;NB, масс. %;S, масс. %;TI, масс. %
0,0;1,0;"B=0; Si=1";ось кремния;595,0;служба;P_PHASE;32,47030580302274;35,31309917046087;0,4128875545748069;0,37282673113947873;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,758981811000915;30,20656567297094;32,034452516028146;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;580,0;служба;FCC_A1;63,58884674716509;60,49623474950143;0,6996750657365328;0,2064163395714638;0,009190255756528955;1,4440385366379346e-09;0,06316515907008347;0,004750348889349709;3,990642471674909e-08;0,00819062998874817;0,00778176879280436;0,0005855644500334973;9,999999586494279e-15;0,00024482639398203137;73,94679152495563;19,327373337422074;1,5877646920215065;2,811275960987591e-08;3,1946154115730687;0,23080811268092896;8,631391500879911e-07;0,8237131212328803;0,7698568822299355;0,09796685426872206;5,774356574299374e-13;0,021109172362798707
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;580,0;служба;GAMMA_PRIME;2,0667616836054767;1,8534054068826646;0,7495449512279284;0,013718766516238651;0,0009254555695758965;0,0;0,06775464589412311;0,11552789125220331;0,0;0,0008519081933852422;0,0;0,00022304937026000564;0,0;0,0514533319762852;84,04037729002802;1,3627343419342752;0,16962172999184055;0,0;3,635360135611058;5,9549727814398885;0,0;0,0908905736560633;0,0;0,03958884525475006;0,0;4,706454302084108
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;580,0;служба;M23C6_WY;0,11745767689148917;0,0912641610570669;0,006729767693609866;0,7502939140515013;0,03607904315603528;4,520142122682835e-05;0,0;0,0;0,20685135030291107;0,0;0,0;0,0;0,0;7,233747155038371e-07;0,8708664275452226;86,01787804911703;7,632065543398846;0,001077470338944806;0,0;0,0;5,478036142757823;0,0;0,0;0,0;0,0;7,636684213699163e-05
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;580,0;служба;MNS_Q;0,07281302617069754;0,05426559018739425;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,785118958311242e-08;0,4999999321488104;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,710600384524082e-06;63,14421459575665;0,0;36,855776693642966;0,0
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;580,0;служба;P_PHASE;34,15412089930079;37,50483009237145;0,4010236903525728;0,3846905953617129;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,719458897908744;31,206397652327677;32,07414344976358;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;595,0;служба;FCC_A1;64,10480240847485;61,021941733893314;0,6981962938829368;0,2068735688695885;0,010198406406349668;1,955848552521564e-09;0,06292965654287726;0,0050441573591913855;5,906855816327539e-08;0,008126587450827397;0,00771913625921898;0,0005813680472779697;9,999999389754923e-15;0,0003307641573155094;73,74836838208267;19,359124350963405;1,7609328546851553;3,805501154093686e-08;3,1808873504861257;0,2449436177889024;1,2768688866828017e-06;0,8168058309994;0,7632245296250509;0,09720924239534356;5,771059200485965e-13;0,02850252604946538
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;595,0;служба;GAMMA_PRIME;1,8743712083556927;1,6820692948024192;0,7494563717720478;0,01332374524182453;0,0009824705652889472;0,0;0,06537612502526195;0,11602989972946998;0,0;0,0008750252123215898;0,0;0,0002282761105875363;0,0;0,05372808634319777;83,97082342207857;1,3225563996761338;0,1799439328184561;0,0;3,5052522889039444;5,97660559353206;0,0;0,09329070205345165;0,0;0,040487787280187294;0,0;4,911039873657207
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;595,0;служба;M23C6_WY;0,11745122604446766;0,09129590832967259;0,007423882215869523;0,749289308566645;0,03638907015906018;4,4898613842520104e-05;0,0;0,0;0,2068516531102954;0,0;0,0;0,0;0,0;1,187334287346705e-06;0,9603015897884426;85,86811638765379;7,69454843635973;0,0010698213629711446;0,0;0,0;5,475838468139822;0,0;0,0;0,0;0,0;0,000125296695259225
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;595,0;служба;MNS_Q;0,07281301287462436;0,05426558026777943;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,253804297326677e-08;0,499999907461957;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1879849376890823e-05;63,144211445519566;0,0;36,855776674631045;0,0
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;595,0;служба;P_PHASE;33,83056215731009;37,150427482706796;0,4012554258775931;0,3844588598366925;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,739788447915366;31,18684432265447;32,073367229430175;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;3,5;"B=0; Si=3.5";ось кремния;595,0;служба;FCC_A1;50,34003443420353;48,42554345858425;0,695500268383132;0,19955361041023426;0,010000453039125055;1,3377629163664873e-09;0,07114575187546952;0,007692767887880643;4,066703560649666e-08;0,007382516534340512;0,008674099999862852;2,4979075470271013e-05;9,999999579950953e-15;2,551078967648734e-05;73,87711579606434;18,7792414267311;1,7364724983418076;2,6175412879992766e-08;3,616426591167042;0,3756625335880045;8,840365143268149e-07;0,7461957951552596;0,8624735600228663;0,004200205243760321;5,803544122077659e-13;0,0022106834732801236
0,0;3,5;"B=0; Si=3.5";ось кремния;595,0;служба;GAMMA_PRIME;1,1511141792792088;1,0352507876912642;0,7496522074977656;0,016608658354540284;0,0011018921901864546;0,0;0,09205413221391157;0,12590603793354935;0,0;0,00046855384271731355;0,0;5,4382279792809505e-06;0,0;0,014203079739350227;85,17385092295336;1,6718096826506448;0,20465443880065415;0,0;5,005042824292706;6,57651236434581;0,0;0,05065726076063992;0,0;0,0009781048030504977;0,0;1,316494401393132
0,0;3,5;"B=0; Si=3.5";ось кремния;595,0;служба;G_PHASE;14,376969467958;12,52515815981076;0,5517241379310344;0,18390992520382526;0,0;0,0;0,2413793103448275;0,0;0,0;0,009880964527400189;0,003496124823228592;0,002492155671350774;0,0;0,007117381498333189;64,71124295984458;19,1103548060628;0,0;0,0;13,548020637077235;0,0;0,0;1,1027900429275428;0,3838428210512672;0,4627159247638636;0,0;0,6810328082726996
0,0;3,5;"B=0; Si=3.5";ось кремния;595,0;служба;M23C6_WY;0,11558093608663922;0,09130518347067028;0,006637940120597277;0,7499277705111045;0,03653764752637677;4,5270114108741104e-05;0,0;0,0;0,2068512816100292;0,0;0,0;0,0;0,0;9,011778350911464e-08;0,858613533416702;85,93887435261647;7,725748844770327;0,0010786430415364204;0,0;0,0;5,475675116496236;0,0;0,0;0,0;0,0;9,509658751729957e-06
0,0;3,5;"B=0; Si=3.5";ось кремния;595,0;служба;MNS_Q;0,0716482652423947;0,05426557635003645;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,195046351058589e-08;0,4999999280495364;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,236856994240522e-06;63,144214072656986;0,0;36,855776690486024;0,0
0,0;3,5;"B=0; Si=3.5";ось кремния;595,0;служба;P_PHASE;33,94465222821103;37,868476834093016;0,39791746292156976;0,38779682279271604;0,21428571428571436;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,446862684647904;31,46858563109862;32,084551684253455;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;595,0;служба;FCC_A1;32,32834879179842;31,600089449433383;0,6975174761499875;0,1952382684762417;0,010354111589674461;1,3991753784930399e-09;0,07179423878428354;0,008037238903197616;4,2418357210860634e-08;0,006570666673694432;0,010464670960206956;1,1566023110471301e-05;9,999999561823592e-15;1,1718622060613464e-05;74,08257585671187;18,37095587581663;1,797667748696414;2,7373787602628594e-08;3,6489560012954496;0,3924374844744544;9,219977976011988e-07;0,6640582192004799;1,0403879035376058;0,001944583334577851;5,802853959952828e-13;0,0010153775603432152
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;595,0;служба;GAMMA_PRIME;2,0693742433561164;1,8877698955984765;0,7497087339683289;0,017962872016355897;0,0012348463358318083;0,0;0,09517419009164906;0,12756354807149847;0,0;0,0004270481521842342;0,0;2,321179370665245e-06;0,0;0,007926440184781088;85,31950430273615;1,811078831505977;0,22972289213202385;0,0;5,183140642803833;6,673981029719695;0,0;0,04624537860812368;0,0;0,00041816336118613876;0,0;0,7359087591330298
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;595,0;служба;G_PHASE;31,26374125390676;27,65167645510002;0,5517241379310344;0,18862613522273083;0,0;0,0;0,24137931034482757;0,0;0,0;0,009366599640359595;0,00450830117662809;0,0011556718019440715;0,0;0,0032398438824753546;64,76005901483205;19,61520914906337;0,0;0,0;13,558240822784398;0,0;0,0;1,0461716514088577;0,49534400125881883;0,2147342355066784;0,0;0,31024112514581326
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;595,0;служба;M23C6_WY;0,11376438784274091;0,09132798879299128;0,006895852876655094;0,7494804788094074;0,03672707512829734;4,55917946743885e-05;0,0;0,0;0,20685095992946356;0,0;0,0;0,0;0,0;4,146150228332493e-08;0,8917768573481167;85,8685959265266;7,764082803595425;0,001086067096285823;0,0;0,0;5,474453971186821;0,0;0,0;0,0;0,0;4,3742467380711325e-06
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;595,0;служба;MNS_Q;0,07052019750818553;0,054265574482927126;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,289203482199445e-08;0,4999999471079653;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,7901739355415495e-06;63,14421650466272;0,0;36,85577670516335;0,0
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;595,0;служба;P_PHASE;34,15425079661401;38,71487063659219;0,39867637661800354;0,387037909096282;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,51347974062969;31,404512139208922;32,0820081201614;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,1;0,1;"B=0.1; Si=0.1";ось бора;580,0;служба;FCC_A1;72,67046406824296;70,73062064076652;0,7074835142361268;0,24330824212349306;0,026160328900811738;7,765538870930844e-07;0,002904987689578038;0,005285425852964484;1,2575757717073948e-06;0,00710559683760961;0,00692130225632334;0,0005135094511288565;9,999979658702665e-15;0,0003150585222953859;71,90345325090229;21,907663954360764;4,346225229139692;1,453807080836499e-05;0,14128490721901282;0,24695398183439723;2,615668144010052e-05;0,6871787571141486;0,6584608753468129;0,08261585233123037;5,552815188564742e-13;0,026122496998864733
0,1;0,1;"B=0.1; Si=0.1";ось бора;580,0;служба;GAMMA_PRIME;1,3737062078480125;1,2495907656017258;0,7482325355111438;0,0423844331301778;0,004912674657187478;0,0;0,00010504551792229316;0,12058034191364242;0,0;0,010121730819834055;0,0;0,000727675599483046;0,0;0,07293556285060909;81,36649376333911;4,083393354877772;0,873298313641919;0,0;0,005466440057036334;6,028206881442412;0,0;1,0473685658170726;0,0;0,1252645976981248;0,0;6,470508083126554
0,1;0,1;"B=0.1; Si=0.1";ось бора;580,0;служба;M23C6;0,11894210128277442;0,09828435209876225;0,1630258709398334;0,5264187669713046;0,09648009407728429;1,3181436668295765e-05;0,0;0,0;0,20688337028746961;0,0002051583731946158;8,768231490162354e-06;0,0;0,0;0,0069647896827550035;19,515995798892277;55,830481849822654;18,88023996471918;0,00029066898367694687;0,0;0,0;5,0684460366403234;0,023370024766114994;0,0009825506098209578;0,0;0,0;0,6801931055659651
0,1;0,1;"B=0.1; Si=0.1";ось бора;580,0;служба;M2B;1,646232106213462;1,7681590095281106;0,005390293968643369;0,08228327466725985;0,5784491487579853;0,333333;0,0;0,0;0,0;0,0005442826061115938;0,0;0,0;0,0;0,0;0,4964381622845295;6,713826303626483;87,08703394760568;5,65500218791899;0,0;0,0;0,0;0,04769939856432222;0,0;0,0;0,0;0,0
0,1;0,1;"B=0.1; Si=0.1";ось бора;580,0;служба;MNS_Q;0,07401101075401574;0,05426557512994125;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0987850998962942e-07;0,49999989012148993;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4105983939363335e-05;63,144209232739314;0,0;36,85577666127675;0,0
0,1;0,1;"B=0.1; Si=0.1";ось бора;580,0;служба;P_PHASE;24,116644606645917;26,099079656874952;0,4176091226974945;0,3681051630167912;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,17197469166092;29,80934163477995;32,018683673559124;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,1;0,1;"B=0.1; Si=0.1";ось бора;595,0;служба;FCC_A1;73,4526303973465;71,55270618991302;0,7050859946266519;0,24402445442047807;0,027741822259495237;9,819268999493926e-07;0,0028740808330017693;0,005449937287368962;1,6199407399481998e-06;0,007059294638894823;0,00684759852188229;0,0005092402468539749;9,999973981322929e-15;0,0004049752977227887;71,59889800769247;21,953482667618612;4,605055189107395;1,836729348008554e-05;0,1396629717331965;0,2544241774029445;3,3664985746582296e-05;0,6821208076758956;0,6508955087241042;0,08185938780108255;5,548093846254477e-13;0,033549249964514256
0,1;0,1;"B=0.1; Si=0.1";ось бора;595,0;служба;GAMMA_PRIME;1,2354497766500385;1,1233612134978375;0,7480638453359247;0,04017402173160618;0,004932445695733895;0,0;0,00011518715526412081;0,12094711506641222;0,0;0,009502092754217387;0,0;0,000737825977538837;0,0;0,07552746628330269;81,38180098152597;3,8720393919833103;0,8771756116369628;0,0;0,005996678069028113;6,049044357780377;0,0;0,9836568841028162;0,0;0,12706446015213566;0,0;6,703221634749386
0,1;0,1;"B=0.1; Si=0.1";ось бора;595,0;служба;M23C6;0,11881000541058195;0,09818707279877165;0,16580874750728114;0,5236211908608228;0,09621474077531336;1,5495677974680062e-05;0,0;0,0;0,20688105604616325;0,00021891522526964953;9,839024794303775e-06;0,0;0,0;0,007230014882380744;19,84673643919606;55,527063051420036;18,826035893966594;0,00034165989568882266;0,0;0,0;5,067776409717782;0,024934081227875993;0,0011024082487183131;0,0;0,0;0,7060100563272497
0,1;0,1;"B=0.1; Si=0.1";ось бора;595,0;служба;M2B;1,646184212475231;1,769707253018286;0,005856546155400757;0,08057238171556605;0,5796897789716846;0,33333300000000005;0,0;0,0;0,0;0,0005482931573487522;0,0;0,0;0,0;0,0;0,5388917471357906;6,568285011484071;87,19492530011287;5,649890503529331;0,0;0,0;0,0;0,04800743773795303;0,0;0,0;0,0;0,0
0,1;0,1;"B=0.1; Si=0.1";ось бора;595,0;служба;MNS_Q;0,07401099867754535;0,05426556650299034;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4753744731128608e-07;0,4999998524625527;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,8940563180065085e-05;63,144204427162094;0,0;36,855776632274726;0,0
0,1;0,1;"B=0.1; Si=0.1";ось бора;595,0;служба;P_PHASE;23,472914391952678;25,40177270426909;0,4173595500481999;0,36835473566608573;0,21428571428571427;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,150154891840984;29,830328313734668;32,01951679442435;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
0,3;0,1;"B=0.3; Si=0.1";ось бора;580,0;служба;CR2B;1,457207623193652;0,9523726740091047;0,0;0,6239469353345192;0,0;0,333333;0,0;0,0;0,0;0,04272006466548085;0,0;0,0;0,0;0,0;0,0;84,41553895726877;0,0;9,376677623712057;0,0;0,0;0,0;6,207783419019174;0,0;0,0;0,0;0,0
0,3;0,1;"B=0.3; Si=0.1";ось бора;580,0;служба;FCC_A1;74,82501990651065;73,46701109327348;0,7073865922549223;0,24515250903156102;0,02596306927694751;8,104095184586715e-07;0,002796371974292285;0,0051883224865010135;1,2622686671467463e-06;0,006024565457915545;0,006662350885737158;0,0004950191664955283;9,9999792732174e-15;0,00032912678743197667;71,90609447173166;22,077558540872946;4,314202377320467;1,5174527189411799e-05;0,1360259815283788;0,24245908603211436;2,6258852064206685e-05;0,5827339805005419;0,6339355609851305;0,07965488485165811;5,553779787628412e-13;0,0272936827972978
0,3;0,1;"B=0.3; Si=0.1";ось бора;580,0;служба;GAMMA_PRIME;1,3024226433444193;1,1951167568833498;0,7483228669009023;0,04204244388877731;0,004748913996684333;0,0;0,00010574255431908218;0,12026911580371372;0,0;0,009040046727142868;0,0;0,0007192093604506377;0,0;0,07475166076800963;81,39261957079641;4,051256945601623;0,844356632129178;0,0;0,0055038153768529425;6,013852225895314;0,0;0,9356263065750483;0,0;0,12383199321323486;0,0;6,632952510412322
0,3;0,1;"B=0.3; Si=0.1";ось бора;580,0;служба;M23C6;0,11786813312929298;0,09824983985581;0,16222936055672146;0,5272485812392722;0,09639459489181969;1,3767104207928687e-05;0,0;0,0;0,20688278461992995;0,0001723218131583179;8,362732572124614e-06;0,0;0,0;0,007050227042318347;19,424435999592596;55,929405962822884;18,867191104133695;0,00030364303163533664;0,0;0,0;5,069421143679047;0,019633374736763114;0,0009372941483888734;0,0;0,0;0,6886714778549942
0,3;0,1;"B=0.3; Si=0.1";ось бора;580,0;служба;M2B;3,4379897537530324;3,7207988839808666;0,0052824828604961785;0,0843375219244363;0,5765690889245885;0,33333299999999993;0,0;0,0;0,0;0,00047790629047907;0,0;0,0;0,0;0,0;0,4871479573824899;6,890479593960502;86,91800491586254;5,662430154678276;0,0;0,0;0,0;0,04193737811618267;0,0;0,0;0,0;0,0
0,3;0,1;"B=0.3; Si=0.1";ось бора;580,0;служба;MNS_Q;0,07335419321282605;0,05426558232210431;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,679763154580306e-08;0,4999999032023685;0,0;0,49999999999999994;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2426686860384215e-05;63,14421090196252;0,0;36,85577667135063;0,0
