B узла, масс. %;SI узла, масс. %;узел;оси задания;T, °C;режим;FCC_A1 есть;мольная доля FCC_A1, %;массовая доля FCC_A1, %;CR в сплаве, масс. %;CR в FCC_A1, масс. %;CR, сдвиг от состава сплава, масс. %;CR в FCC_A1 без припоя, масс. %;CR, добавка от припоя, масс. %;CR, доля от состава без припоя, %;MO в сплаве, масс. %;MO в FCC_A1, масс. %;MO, сдвиг от состава сплава, масс. %;MO в FCC_A1 без припоя, масс. %;MO, добавка от припоя, масс. %;MO, доля от состава без припоя, %
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1050,0;пайка и ТО;да;98,13630630162149;97,8576263229412;23,5;23,448489754751115;-0,0515102452488847;23,513621131774396;-0,06513137702328109;99,72300575628793;13,0;12,299340493751545;-0,7006595062484546;13,00021395235042;-0,7008734585988741;94,60875443152105
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1150,0;пайка и ТО;да;99,8770905511797;99,89234017226151;23,5;23,51488585475405;0,014885854754048466;23,512759347699117;0,002126507054931892;100,00904405571241;13,0;12,987982156224438;-0,012017843775561587;13,007058361803745;-0,01907620557930656;99,85333958648694
0,0;2,0;"B=0; Si=2";ось кремния, перекрёстные узлы;1200,0;пайка и ТО;да;99,92718704903643;99,94573433078592;23,5;23,512759354625867;0,012759354625867303;23,51275934114661;1,3479258598181332e-08;100,00000005732743;13,0;13,007058366497136;0,0070583664971355375;13,007058359078723;7,418412550919129e-09;100,00000005703374
0,0;3,5;"B=0; Si=3.5";ось кремния;700,0;служба;да;61,08440773378171;58,66461589035696;23,5;19,15201889810298;-4,34798110189702;21,44774831010512;-2,2957294120021388;89,29617515643587;13,0;3,5068813621250197;-9,49311863787498;6,973568683706041;-3,4666873215810217;50,288188461081
0,0;3,5;"B=0; Si=3.5";ось кремния;750,0;служба;да;69,98711386403717;67,3194876725333;23,5;20,078645014672986;-3,4213549853270138;21,798098777591342;-1,7194537629183557;92,11190948136279;13,0;4,7580036419884415;-8,241996358011558;8,066600876965838;-3,3085972349773964;58,98399728161723
0,0;3,5;"B=0; Si=3.5";ось кремния;1050,0;пайка и ТО;да;95,75768376563607;94,95613478164621;23,5;23,365180491946465;-0,1348195080535355;23,513621131774396;-0,14844063982793188;99,36870361652915;13,0;11,201038526040401;-1,798961473959599;13,00021395235042;-1,7991754263100184;86,1604167984887
0,0;3,5;"B=0; Si=3.5";ось кремния;1150,0;пайка и ТО;да;99,84783108553728;99,85832810856206;23,5;23,516128980363398;0,016128980363397716;23,512759347699117;0,0033696326642811414;100,01433108132674;13,0;12,975360608295263;-0,024639391704736724;13,007058361803745;-0,031697753508481696;99,7563034421252
0,0;3,5;"B=0; Si=3.5";ось кремния;1200,0;пайка и ТО;да;99,89183176327575;99,90612077046269;23,5;23,5142786295014;0,014278629501401241;23,51275934114661;0,0015192883547925362;100,00646154852669;13,0;12,992759943086128;-0,007240056913872195;13,007058359078723;-0,014298415992595181;99,89007187022717
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;700,0;служба;да;39,63248531277666;38,65517138418099;23,5;18,939241081743447;-4,560758918256553;21,44774831010512;-2,5085072283616725;88,30409984259379;13,0;3,5814952282986847;-9,418504771701315;6,973568683706041;-3,3920734554073566;51,358140870784844
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;750,0;служба;нет;;;23,5;;;21,798098777591342;;;13,0;;;8,066600876965838;;
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1050,0;пайка и ТО;да;97,7649712086546;97,29461597250149;23,5;23,46279866441287;-0,03720133558713101;23,513621131774396;-0,0508224673615274;99,78385946138746;13,0;12,012534651613114;-0,9874653483868858;13,00021395235042;-0,9876793007373053;92,40259195458292
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1150,0;пайка и ТО;да;89,5377165780078;89,49218704773432;23,5;23,007289964130067;-0,49271003586993345;23,512759347699117;-0,50546938356905;97,85023367060272;13,0;12,424748420890628;-0,5752515791093717;13,007058361803745;-0,5823099409131167;95,52312348637479
0,0;5,0;"B=0; Si=5";ось кремния, перекрёстные узлы;1200,0;пайка и ТО;да;51,1629633268968;50,980927693623954;23,5;21,445445745447294;-2,0545542545527056;23,51275934114661;-2,0673135956993143;91,20769465759139;13,0;10,395552122228526;-2,6044478777714737;13,007058359078723;-2,6115062368501967;79,92239163724973
0,1;0,1;"B=0.1; Si=0.1";ось бора;700,0;служба;да;79,95259222669661;78,36815208479663;23,5;22,24975251653468;-1,2502474834653192;21,44774831010512;0,8020042064295616;103,7393398823675;13,0;6,524002590958464;-6,475997409041536;6,973568683706041;-0,44956609274757753;93,55328508059293
0,1;0,1;"B=0.1; Si=0.1";ось бора;750,0;служба;да;83,15584733505635;81,83204005022057;23,5;22,570521694402412;-0,9294783055975877;21,798098777591342;0,7724229168110703;103,54353342781037;13,0;7,59807255585337;-5,40192744414663;8,066600876965838;-0,4685283211124682;94,1917503015384
0,1;0,1;"B=0.1; Si=0.1";ось бора;1050,0;пайка и ТО;да;98,32708631426989;98,22424075830428;23,5;23,838225599872217;0,33822559987221723;23,513621131774396;0,32460446809782084;101,3804954425296;13,0;11,711626987539523;-1,288373012460477;13,00021395235042;-1,2885869648108965;90,0879557095449
0,1;0,1;"B=0.1; Si=0.1";ось бора;1150,0;пайка и ТО;да;98,39778920693999;98,30987420253024;23,5;23,822097396418503;0,32209739641850277;23,512759347699117;0,3093380487193862;101,31561780625147;13,0;11,793872154132867;-1,2061278458671332;13,007058361803745;-1,2131862076708781;90,6728625802626
0,1;0,1;"B=0.1; Si=0.1";ось бора;1200,0;пайка и ТО;да;98,45629774547592;98,377137625407;23,5;23,810142308417095;0,31014230841709534;23,51275934114661;0,29738296727048663;101,26477272597297;13,0;11,853013104030683;-1,1469868959693166;13,007058359078723;-1,1540452550480396;91,12754611235727
0,3;0,1;"B=0.3; Si=0.1";ось бора;700,0;служба;да;84,81587839468864;83,54794194590403;23,5;23,633960352434947;0,13396035243494708;21,44774831010512;2,186212042329828;110,19320075338534;13,0;5,857489225491282;-7,142510774508718;6,973568683706041;-1,1160794582147595;83,9955766002203
0,3;0,1;"B=0.3; Si=0.1";ось бора;750,0;служба;да;88,05147561070363;87,06392573716967;23,5;23,925082724267494;0,4250827242674937;21,798098777591342;2,1269839466761518;109,75765808008317;13,0;6,884402236016337;-6,115597763983663;8,066600876965838;-1,1821986409495011;85,34452542054898
0,3;0,1;"B=0.3; Si=0.1";ось бора;1050,0;пайка и ТО;да;95,10665659777733;94,77991827232027;23,5;24,450928276271565;0,950928276271565;23,513621131774396;0,9373071444971686;103,98623053099452;13,0;9,081336625291721;-3,918663374708279;13,00021395235042;-3,9188773270586985;69,85528590973557
0,3;0,1;"B=0.3; Si=0.1";ось бора;1150,0;пайка и ТО;да;95,21279542333437;94,92146448503239;23,5;24,436035355285956;0,9360353552859557;23,512759347699117;0,9232760075868391;103,92670206815684;13,0;9,249602130642453;-3,7503978693575473;13,007058361803745;-3,7574562311612922;71,11217520023314
0,3;0,1;"B=0.3; Si=0.1";ось бора;1200,0;пайка и ТО;да;95,29770905498302;95,0256642052313;23,5;24,425753411123466;0,9257534111234662;23,51275934114661;0,9129940699768575;103,88297288604126;13,0;9,360064232824094;-3,6399357671759063;13,007058359078723;-3,6469941262546293;71,96142259399426
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;да;89,40062377743433;88,60018166757052;23,5;24,75213386022057;1,252133860220571;21,44774831010512;3,3043855501154518;115,40667813860249;13,0;5,417112802542069;-7,582887197457931;6,973568683706041;-1,5564558811639726;77,68064026098028
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;да;91,73174734122563;91,12975915340081;23,5;24,951633375616062;1,451633375616062;21,798098777591342;3,15353459802472;114,46701673481076;13,0;6,085274449448818;-6,914725550551182;8,066600876965838;-1,9813264275170202;75,43790181593472
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;да;92,10089851609513;91,72073465387685;23,5;24,891300170168495;1,3913001701684955;23,513621131774396;1,377679038394099;105,8590679448025;13,0;6,8156815155474595;-6,1843184844525405;13,00021395235042;-6,18453243680296;52,42745650593846
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;да;92,65242182603542;92,42908280765177;23,5;24,895505659777903;1,3955056597779034;23,512759347699117;1,3827463120787868;105,88083385548748;13,0;7,367391136415079;-5,632608863584921;13,007058361803745;-5,639667225388666;56,64148596465135
0,5;0,1;"B=0.5; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;да;93,60712038355814;93,65878207050997;23,5;24,82966583284308;1,3296658328430802;23,51275934114661;1,3169064916964714;105,60081644433762;13,0;8,16135832317832;-4,8386416768216804;13,007058359078723;-4,845700035900403;62,74561163540732
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;700,0;служба;да;76,56496600860866;74,9460742605665;23,5;21,582676589638016;-1,917323410361984;21,44774831010512;0,13492827953289677;100,62910230753373;13,0;3,0078786692003234;-9,992121330799677;6,973568683706041;-3,965690014505718;43,13255960650857
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;750,0;служба;да;82,82711974819834;81,26964257613993;23,5;23,546556637645068;0,04655663764506812;21,798098777591342;1,7484578600537262;108,0211484400243;13,0;3,6395495729113883;-9,360450427088612;8,066600876965838;-4,42705130405445;45,11875111243094
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;да;91,9555934388877;91,262955805016;23,5;24,889914177675404;1,3899141776754043;23,513621131774396;1,3762930459010079;105,85317352094782;13,0;6,311518483698702;-6,688481516301298;13,00021395235042;-6,6886954686517175;48,54934316336839
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;да;92,05238663044368;91,40453477830847;23,5;24,87303681404523;1,3730368140452285;23,512759347699117;1,360277466346112;105,78527363050318;13,0;6,486972939287113;-6,513027060712887;13,007058361803745;-6,520085422516632;49,872713405643054
0,5;2,0;"B=0.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;да;92,1112664924241;91,48485378954373;23,5;24,869982919005402;1,3699829190054018;23,51275934114661;1,357223577858793;105,77228541391862;13,0;6,582901785639699;-6,417098214360301;13,007058359078723;-6,424156573439024;50,610227185187775
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;700,0;служба;нет;;;23,5;;;21,44774831010512;;;13,0;;;6,973568683706041;;
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;750,0;служба;да;67,48765662659453;66,82756139615947;23,5;25,00173039322733;1,50173039322733;21,798098777591342;3,203631615635988;114,6968396112112;13,0;3,7477024670267127;-9,252297532973287;8,066600876965838;-4,318898409939125;46,45950040404589
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;да;92,15822369963708;91,11407980668848;23,5;24,974523485478063;1,4745234854780627;23,513621131774396;1,4609023537036663;106,21300456240456;13,0;6,023446809756889;-6,976553190243111;13,00021395235042;-6,9767671425935305;46,33344367896237
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;да;90,86835490715367;89,91542103897852;23,5;24,770705807878834;1,2707058078788336;23,512759347699117;1,257946460179717;105,35005884072393;13,0;6,166639583787068;-6,833360416212932;13,007058361803745;-6,840418778016677;47,40994783183177
0,5;5,0;"B=0.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;да;56,10636809702093;55,77497070628851;23,5;21,69685593574689;-1,803144064253111;23,51275934114661;-1,8159034053997196;92,27694470456326;13,0;5,733867934823696;-7,266132065176304;13,007058359078723;-7,273190424255027;44,082741666347225
1,0;0,1;"B=1; Si=0.1";ось бора;700,0;служба;да;84,12904091194847;85,16744204055924;23,5;22,526568807545804;-0,9734311924541963;21,44774831010512;1,0788204974406845;105,02999420658251;13,0;4,559116640117603;-8,440883359882397;6,973568683706041;-2,4144520435884385;65,3770952420691
1,0;0,1;"B=1; Si=0.1";ось бора;750,0;служба;да;84,17545035338335;85,2344571205215;23,5;22,554019773546365;-0,945980226453635;21,798098777591342;0,755920995955023;103,46782994089428;13,0;4,627167808656764;-8,372832191343235;8,066600876965838;-3,439433068309074;57,36205223528081
1,0;0,1;"B=1; Si=0.1";ось бора;1050,0;пайка и ТО;да;89,29337190700842;90,34390345615697;23,5;25,46650216303949;1,9665021630394897;23,513621131774396;1,9528810312650933;108,30531809762866;13,0;5,498965249822495;-7,501034750177505;13,00021395235042;-7,501248702527924;42,29903653876627
1,0;0,1;"B=1; Si=0.1";ось бора;1150,0;пайка и ТО;да;89,7164055860196;90,51986956603858;23,5;25,961150928541397;2,4611509285413966;23,512759347699117;2,44839158084228;110,41303381128627;13,0;5,102983152925052;-7,897016847074948;13,007058361803745;-7,904075208878693;39,23241528546043
1,0;0,1;"B=1; Si=0.1";ось бора;1200,0;пайка и ТО;да;89,80642409918357;90,59746644182763;23,5;25,938915160420766;2,438915160420766;23,51275934114661;2,4261558192741575;110,31846489845391;13,0;5,170454796709628;-7,829545203290372;13,007058359078723;-7,836603562369095;39,751146292818255
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;700,0;служба;да;76,82384589328502;79,41947405431095;23,5;19,344987484408904;-4,155012515591096;21,44774831010512;-2,1027608256962154;90,19589005198509;13,0;3,4719631030825244;-9,528036896917476;6,973568683706041;-3,501605580623517;49,78746550808159
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;750,0;служба;да;77,01704575721293;79,64328723427828;23,5;19,47678764676489;-4,02321235323511;21,798098777591342;-2,3213111308264516;89,35085506992571;13,0;3,600717143917115;-9,399282856082884;8,066600876965838;-4,465883733048723;44,63735343840992
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1050,0;пайка и ТО;да;83,23307459396048;85,84160889066911;23,5;23,512774755334704;0,012774755334703514;23,513621131774396;-0,0008463764396928752;99,99640048448961;13,0;4,396513602991884;-8,603486397008115;13,00021395235042;-8,603700349358537;33,81877882245931
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1150,0;пайка и ТО;да;83,59610342583031;85,96643592434755;23,5;23,987362790395412;0,4873627903954123;23,512759347699117;0,47460344269629573;102,01849317503749;13,0;4,0094738760550275;-8,990526123944973;13,007058361803745;-8,997584485748717;30,825370076213115
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;1200,0;пайка и ТО;да;83,83614497239597;86,07686043138116;23,5;24,228129264507047;0,7281292645070465;23,51275934114661;0,7153699233604378;103,04247541932929;13,0;3,846500985400925;-9,153499014599074;13,007058359078723;-9,160557373677797;29,572412756310328
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;700,0;служба;да;77,03123550505812;78,85535199695596;23,5;19,43050180203813;-4,06949819796187;21,44774831010512;-2,0172465080669895;90,5946000535797;13,0;2,521917506785405;-10,478082493214595;6,973568683706041;-4,451651176920636;36,16394447620403
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;750,0;служба;да;77,03241899525943;78,89498983933323;23,5;19,374327180475394;-4,125672819524606;21,798098777591342;-2,423771597115948;88,88081193756398;13,0;2,6331835355956077;-10,366816464404392;8,066600876965838;-5,43341734137023;32,64303733081251
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1050,0;пайка и ТО;да;79,70411260050136;81,78733616539657;23,5;21,282948651438208;-2,2170513485617924;23,513621131774396;-2,230672480336189;90,51327539967106;13,0;3,534436275260219;-9,46556372473978;13,00021395235042;-9,4657776770902;27,18752389933704
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1150,0;пайка и ТО;да;82,98423656392858;85,08774533533389;23,5;23,543530374835793;0,04353037483579314;23,512759347699117;0,030771027136676565;100,13086948529367;13,0;3,8664177566150855;-9,133582243384915;13,007058361803745;-9,14064060518866;29,72553554437125
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;1200,0;пайка и ТО;да;83,1844416845951;85,17984064112547;23,5;23,81214291919419;0,3121429191941907;23,51275934114661;0,299383578047582;101,27328134356254;13,0;3,6548441352627004;-9,3451558647373;13,007058359078723;-9,352214223816024;28,098929322567976
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;700,0;служба;нет;;;23,5;;;21,44774831010512;;;13,0;;;6,973568683706041;;
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;750,0;служба;нет;;;23,5;;;21,798098777591342;;;13,0;;;8,066600876965838;;
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1050,0;пайка и ТО;да;77,8704274138607;78,97786624926245;23,5;19,70037857835308;-3,7996214216469184;23,513621131774396;-3,813242553421315;83,78283577824426;13,0;2,439048784615342;-10,560951215384659;13,00021395235042;-10,561165167735076;18,761604951696704
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1150,0;пайка и ТО;да;80,9955804032921;82,29582385197237;23,5;22,10172282634119;-1,3982771736588084;23,512759347699117;-1,411036521357925;93,9988476023083;13,0;3,019303101052767;-9,980696898947233;13,007058361803745;-9,987755260750978;23,212805056054712
1,5;5,0;"B=1.5; Si=5";перекрёстные узлы;1200,0;пайка и ТО;да;57,48471421158434;58,60775279994998;23,5;21,232945741921473;-2,2670542580785273;23,51275934114661;-2,279813599225136;90,30393002306823;13,0;2,6371001653280834;-10,362899834671916;13,007058359078723;-10,369958193750639;20,27437789949969
2,0;0,1;"B=2; Si=0.1";ось бора;700,0;служба;да;71,37529829837932;75,36755853793026;23,5;16,730814810029553;-6,769185189970447;21,44774831010512;-4,716933500075566;78,0073253757217;13,0;2,791314858697389;-10,208685141302611;6,973568683706041;-4,182253825008653;40,02706484012099
2,0;0,1;"B=2; Si=0.1";ось бора;750,0;служба;да;72,45868792217452;76,52699713626507;23,5;17,504572917666064;-5,995427082333936;21,798098777591342;-4,293525859925278;80,30320945082117;13,0;3,0942880938279735;-9,905711906172026;8,066600876965838;-4,972312783137864;38,35925616034514
2,0;0,1;"B=2; Si=0.1";ось бора;1050,0;пайка и ТО;да;77,2957388234719;81,27711533365914;23,5;21,13086162942955;-2,3691383705704503;23,513621131774396;-2,3827595023448467;89,86647148479832;13,0;3,3479810779914123;-9,652018922008587;13,00021395235042;-9,652232874359008;25,753276755772948
2,0;0,1;"B=2; Si=0.1";ось бора;1150,0;пайка и ТО;да;77,65769086636716;81,44823009821648;23,5;21,527901434743804;-1,9720985652561964;23,512759347699117;-1,984857912955313;91,55837950108759;13,0;3,0864679735138427;-9,913532026486157;13,007058361803745;-9,920590388289902;23,72917755622209
2,0;0,1;"B=2; Si=0.1";ось бора;1200,0;пайка и ТО;да;77,9114389519086;81,58985319741107;23,5;21,74606333520648;-1,753936664793521;23,51275934114661;-1,7666960059401298;92,48622426527172;13,0;2,9800810199525003;-10,0199189800475;13,007058359078723;-10,026977339126223;22,91126046860896
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;700,0;служба;да;65,48710342006942;71,90994766535663;23,5;14,350790498871097;-9,149209501128903;21,44774831010512;-7,096957811234022;66,91047606200094;13,0;1,7676443389698906;-11,232355661030109;6,973568683706041;-5,20592434473615;25,347772699221366
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;750,0;служба;да;65,5287010350158;71,92268181619895;23,5;14,437398963737106;-9,062601036262894;21,798098777591342;-7,360699813854236;66,23237701160842;13,0;1,6926802326319952;-11,307319767368005;8,066600876965838;-6,373920644333843;20,98381038617443
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1050,0;пайка и ТО;да;68,5119881133555;74,91402615100485;23,5;17,432727531285447;-6,0672724687145525;23,513621131774396;-6,080893600488949;74,13884672883614;13,0;2,044155588567025;-10,955844411432976;13,00021395235042;-10,956058363783395;15,72401497436467
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1150,0;пайка и ТО;да;69,94619666377639;76,31093945012722;23,5;18,797766600336693;-4,702233399663307;23,512759347699117;-4,714992747362423;79,94708882254682;13,0;2,2194594530757588;-10,780540546924241;13,007058361803745;-10,787598908727986;17,063500380634693
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;1200,0;пайка и ТО;да;51,07272537192449;55,55784407891109;23,5;19,579643258866984;-3,9203567411330162;23,51275934114661;-3,933116082279625;83,27241807218776;13,0;2,3188890535563442;-10,681110946443656;13,007058359078723;-10,68816930552238;17,827928418094594
