T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;CR в сплаве, масс. %;CR в матрице, масс. %;CR, сдвиг от сплава, масс. %;CR равновесно в двухфазной задаче, масс. %;CR равновесно по 12-2, масс. %;MO в сплаве, масс. %;MO в матрице, масс. %;MO, сдвиг от сплава, масс. %;MO равновесно в двухфазной задаче, масс. %;MO равновесно по 12-2, масс. %
580,0;0,05;объём зерна;2,985544460989721;23,5;21,459135288834947;-2,040864711165053;20,76144906733728;21,06548326690337;13,0;6,770856999333771;-6,229143000666229;4,6413737372841695;4,744683999142969
580,0;0,05;объём зерна;5,284577627573494;23,5;21,31282202386493;-2,1871779761350716;20,76144906737676;21,06548326690337;13,0;6,324278524388711;-6,675721475611289;4,641373736844496;4,744683999142969
580,0;0,05;объём зерна;9,364907494834162;23,5;21,218790248755244;-2,281209751244756;20,76144906758566;21,06548326690337;13,0;6,037274015640558;-6,962725984359442;4,641373737260861;4,744683999142969
580,0;0,05;объём зерна;10,0;23,5;21,207314103831163;-2,2926858961688374;20,76144906742641;21,06548326690337;13,0;6,002246437673961;-6,997753562326039;4,641373737759381;4,744683999142969
580,0;0,05;объём зерна;16,57937513646501;23,5;21,12418905703718;-2,3758109429628185;20,761449067689355;21,06548326690337;13,0;5,748531529263306;-7,251468470736694;4,641373738235535;4,744683999142969
580,0;0,05;объём зерна;29,3799105895161;23,5;21,05036812506428;-2,4496318749357187;20,76144906769768;21,06548326690337;13,0;5,523214711669177;-7,476785288330823;4,641373738383224;4,744683999142969
580,0;0,05;объём зерна;52,01059247599599;23,5;20,99503758541062;-2,5049624145893787;20,761449067356722;21,06548326690337;13,0;5,3543344120744445;-7,6456655879255555;4,641373737327837;4,744683999142969
580,0;0,05;объём зерна;92,03766501327858;23,5;20,951413602211222;-2,548586397788778;20,761449067453565;21,06548326690337;13,0;5,22118495436946;-7,77881504563054;4,641373737885695;4,744683999142969
580,0;0,05;объём зерна;100,0;23,5;20,94586998412716;-2,5541300158728397;20,761449067369497;21,06548326690337;13,0;5,204264680542978;-7,795735319457022;4,641373737230333;4,744683999142969
580,0;0,05;объём зерна;163,0789505806146;23,5;20,916660618443398;-2,583339381556602;20,761449067543893;21,06548326690337;13,0;5,115111629506281;-7,884888370493719;4,641373737470767;4,744683999142969
580,0;0,05;объём зерна;200,0;23,5;20,9058934727278;-2,5941065272721993;20,761449067550036;21,06548326690337;13,0;5,082248064295976;-7,917751935704024;4,641373737840898;4,744683999142969
580,0;0,05;объём зерна;288,5544852652698;23,5;20,888415573555964;-2,611584426444036;20,761449067469368;21,06548326690337;13,0;5,0289018857762695;-7,9710981142237305;4,64137373746345;4,744683999142969
580,0;0,05;объём зерна;510,969581013836;23,5;20,865846863227027;-2,634153136772973;20,761449067462188;21,06548326690337;13,0;4,960017494260504;-8,039982505739495;4,641373737708082;4,744683999142969
580,0;0,05;объём зерна;905,6789773981349;23,5;20,8472653369635;-2,652734663036501;20,761449067640665;21,06548326690337;13,0;4,903302816501539;-8,09669718349846;4,641373737391573;4,744683999142969
580,0;0,05;объём зерна;1000,0;23,5;20,844437010260602;-2,6555629897393978;20,761449067513585;21,06548326690337;13,0;4,894670176036152;-8,105329823963848;4,641373737661291;4,744683999142969
580,0;0,05;объём зерна;1602,6744131502135;23,5;20,83215386524047;-2,667846134759529;20,761449067696052;21,06548326690337;13,0;4,8571794659763485;-8,142820534023652;4,64137373762754;4,744683999142969
580,0;0,05;объём зерна;2842,4852291934176;23,5;20,81957118247517;-2,680428817524831;20,761449067414123;21,06548326690337;13,0;4,818774504709573;-8,181225495290427;4,6413737374787045;4,744683999142969
580,0;0,05;объём зерна;5032,084494283861;23,5;20,809453376578997;-2,690546623421003;20,761449067513198;21,06548326690337;13,0;4,787892859617702;-8,212107140382297;4,641373737456895;4,744683999142969
580,0;0,05;объём зерна;8909,554843201671;23,5;20,80104428773357;-2,6989557122664287;20,761449067570464;21,06548326690337;13,0;4,762226573833389;-8,237773426166612;4,641373737568561;4,744683999142969
580,0;0,05;объём зерна;10000,0;23,5;20,799550041683343;-2,700449958316657;20,7614490674522;21,06548326690337;13,0;4,757665824439479;-8,242334175560522;4,6413737374962;4,744683999142969
580,0;0,05;объём зерна;15775,737388682537;23,5;20,794145874950683;-2,705854125049317;20,76144906743811;21,06548326690337;13,0;4,741171185134519;-8,258828814865481;4,641373737421155;4,744683999142969
580,0;0,05;объём зерна;27935,32313204134;23,5;20,788774136130602;-2,711225863869398;20,76144906709709;21,06548326690337;13,0;4,724775522525212;-8,275224477474788;4,641373736814017;4,744683999142969
580,0;0,05;объём зерна;49470,80189355105;23,5;20,784825468378344;-2,7151745316216562;20,761449067477713;21,06548326690337;13,0;4,712723368372427;-8,287276631627574;4,641373737538889;4,744683999142969
580,0;0,05;объём зерна;87600,0;23,5;20,779965874273586;-2,7200341257264142;20,76144906751157;21,06548326690337;13,0;4,697890877824794;-8,302109122175207;4,641373737989972;4,744683999142969
580,0;0,075;объём зерна;0,001;23,5;23,500000000000004;3,552713678800501e-15;20,761449067533135;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,64137373771778;4,744683999142969
580,0;0,075;объём зерна;0,001769908906321979;23,5;23,500000000000004;3,552713678800501e-15;20,761449067521614;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737756607;4,744683999142969
580,0;0,075;объём зерна;0,0031355141082460083;23,5;23,500000000000004;3,552713678800501e-15;20,761449067452244;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737755321;4,744683999142969
580,0;0,075;объём зерна;0,005583153744469845;23,5;23,500000000000004;3,552713678800501e-15;20,761449067453228;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737385018;4,744683999142969
580,0;0,075;объём зерна;0,009695613110880866;23,5;23,499999999998604;-1,3962164757685969e-12;20,761449067575214;21,06548326690337;13,0;12,99999999999572;-4,279243626115203e-12;4,64137373794012;4,744683999142969
580,0;0,075;объём зерна;0,010000000000000002;23,5;23,49999999999661;-3,389288849575678e-12;20,761449067414592;21,06548326690337;13,0;12,999999999989637;-1,0363265801061061e-11;4,641373737703965;4,744683999142969
580,0;0,075;объём зерна;0,016915879170595685;23,5;23,499999910392283;-8,960771680222024e-08;20,761449067545303;21,06548326690337;13,0;12,999999726498627;-2,735013726606894e-07;4,6413737377442805;4,744683999142969
580,0;0,075;объём зерна;0,02954201647963165;23,5;23,49991801581469;-8,198418531080165e-05;20,761449067293366;21,06548326690337;13,0;12,99974976723773;-0,0002502327622693201;4,64137373760512;4,744683999142969
580,0;0,075;объём зерна;0,05578890415939769;23,5;23,486993119325085;-0,013006880674915067;20,761449067365174;21,06548326690337;13,0;12,960300298558396;-0,03969970144160406;4,641373737347004;4,744683999142969
580,0;0,075;объём зерна;0,09706033612666894;23,5;23,336674606725893;-0,163325393274107;20,761449067367113;21,06548326690337;13,0;12,501496975880551;-0,498503024119449;4,641373736997861;4,744683999142969
580,0;0,075;объём зерна;0,10000000000000002;23,5;23,320988553215955;-0,17901144678404535;20,761449067354516;21,06548326690337;13,0;12,453619882459202;-0,5463801175407976;4,641373737513371;4,744683999142969
580,0;0,075;объём зерна;0,17124233158355032;23,5;22,97283334673613;-0,527166653263869;20,761449067363653;21,06548326690337;13,0;11,390977877974711;-1,609022122025289;4,641373737331278;4,744683999142969
580,0;0,075;объём зерна;0,3033218131235211;23,5;22,648323184649065;-0,8516768153509346;20,761449067775942;21,06548326690337;13,0;10,40050546020338;-2,59949453979662;4,641373738118729;4,744683999142969
580,0;0,075;объём зерна;0,5379540348538125;23,5;22,426000048829398;-1,0739999511706024;20,761449067368098;21,06548326690337;13,0;9,721929071567846;-3,278070928432154;4,641373737214786;4,744683999142969
580,0;0,075;объём зерна;0,9512718479755703;23,5;22,313156183309747;-1,1868438166902529;20,76144906744954;21,06548326690337;13,0;9,377506155532032;-3,622493844467968;4,6413737378463225;4,744683999142969
580,0;0,075;объём зерна;1,0;23,5;22,301225724859638;-1,1987742751403623;20,76144906746731;21,06548326690337;13,0;9,34109191828239;-3,6589080817176107;4,6413737369621515;4,744683999142969
580,0;0,075;объём зерна;1,6846722947772186;23,5;22,047205095905834;-1,4527949040941657;20,761449067861037;21,06548326690337;13,0;8,565768196846957;-4,434231803153043;4,641373738294639;4,744683999142969
580,0;0,075;объём зерна;2,987044064975857;23,5;21,720946452146737;-1,7790535478532625;20,761449067496816;21,06548326690337;13,0;7,569959049872697;-5,430040950127303;4,641373737505772;4,744683999142969
580,0;0,075;объём зерна;5,284253830705865;23,5;21,509026350786833;-1,990973649213167;20,76144906743122;21,06548326690337;13,0;6,9231348832213895;-6,0768651167786105;4,641373737324648;4,744683999142969
580,0;0,075;объём зерна;9,359797707028486;23,5;21,350116118703678;-2,149883881296322;20,76144906773705;21,06548326690337;13,0;6,438107848059903;-6,561892151940097;4,641373738386098;4,744683999142969
580,0;0,075;объём зерна;10,0;23,5;21,334706655207487;-2,165293344792513;20,761449067431563;21,06548326690337;13,0;6,391074964774382;-6,608925035225618;4,641373737548304;4,744683999142969
580,0;0,075;объём зерна;16,59013708445057;23,5;21,230796009539922;-2,2692039904600776;20,761449067494087;21,06548326690337;13,0;6,073918091278593;-6,926081908721407;4,641373737839339;4,744683999142969
580,0;0,075;объём зерна;29,342500541694754;23,5;21,140653168589807;-2,3593468314101926;20,76144906756988;21,06548326690337;13,0;5,798783417379681;-7,201216582620319;4,641373737594048;4,744683999142969
580,0;0,075;объём зерна;52,010376833600446;23,5;21,069208830309833;-2,430791169690167;20,76144906761466;21,06548326690337;13,0;5,580720457446657;-7,419279542553343;4,641373737669273;4,744683999142969
580,0;0,075;объём зерна;92,0343690244192;23,5;21,0123435280126;-2,4876564719873997;20,761449067551684;21,06548326690337;13,0;5,407155743484935;-7,592844256515065;4,641373737873001;4,744683999142969
580,0;0,075;объём зерна;100,0;23,5;21,005106833628144;-2,494893166371856;20,761449067641603;21,06548326690337;13,0;5,385067849119793;-7,614932150880207;4,641373737907531;4,744683999142969
580,0;0,075;объём зерна;163,15815319750575;23,5;20,96603557268986;-2,5339644273101385;20,7614490672648;21,06548326690337;13,0;5,265814245398166;-7,734185754601834;4,641373736805519;4,744683999142969
580,0;0,075;объём зерна;200,0;23,5;20,952018468430726;-2,547981531569274;20,76144906753;21,06548326690337;13,0;5,2230311316672395;-7,7769688683327605;4,641373737245113;4,744683999142969
580,0;0,075;объём зерна;288,72174904660227;23,5;20,92928240673538;-2,5707175932646216;20,761449067314736;21,06548326690337;13,0;5,153635948997785;-7,846364051002215;4,641373737302746;4,744683999142969
580,0;0,075;объём зерна;511,27693920930096;23,5;20,89918333290709;-2,6008166670929107;20,761449067758058;21,06548326690337;13,0;5,061767323856552;-7,938232676143448;4,6413737382055285;4,744683999142969
580,0;0,075;объём зерна;905,7643608749214;23,5;20,874616092511943;-2,6253839074880574;20,761449067836693;21,06548326690337;13,0;4,986783003399365;-8,013216996600635;4,641373738565494;4,744683999142969
580,0;0,075;объём зерна;1000,0;23,5;20,87087514418502;-2,629124855814979;20,76144906761964;21,06548326690337;13,0;4,975364852016695;-8,024635147983304;4,641373737416072;4,744683999142969
580,0;0,075;объём зерна;1601,6867586394312;23,5;20,85443113966558;-2,6455688603344214;20,761449067495843;21,06548326690337;13,0;4,925174334727199;-8,074825665272801;4,641373737479479;4,744683999142969
580,0;0,075;объём зерна;2837,1256322974045;23,5;20,838089289694576;-2,661910710305424;20,761449067680807;21,06548326690337;13,0;4,875295614309506;-8,124704385690494;4,641373737860127;4,744683999142969
580,0;0,075;объём зерна;5030,416191025389;23,5;20,824572479889945;-2,6754275201100555;20,761449067461133;21,06548326690337;13,0;4,834039503247865;-8,165960496752135;4,641373737072772;4,744683999142969
580,0;0,075;объём зерна;8907,795070575256;23,5;20,813494050481456;-2,686505949518544;20,761449067565337;21,06548326690337;13,0;4,800225835702536;-8,199774164297464;4,641373737315769;4,744683999142969
580,0;0,075;объём зерна;10000,0;23,5;20,81152527808824;-2,68847472191176;20,76144906758127;21,06548326690337;13,0;4,794216733331445;-8,205783266668554;4,641373737954484;4,744683999142969
580,0;0,075;объём зерна;15770,7721457349;23,5;20,80435028189435;-2,695649718105649;20,76144906742182;21,06548326690337;13,0;4,772317154696586;-8,227682845303413;4,641373736984647;4,744683999142969
580,0;0,075;объём зерна;27908,659392485057;23,5;20,79689892537233;-2,7031010746276714;20,761449067759624;21,06548326690337;13,0;4,749574066841674;-8,250425933158326;4,64137373819395;4,744683999142969
580,0;0,075;объём зерна;49463,109099001966;23,5;20,79071142039019;-2,7092885796098116;20,761449067798363;21,06548326690337;13,0;4,730688516440647;-8,269311483559353;4,641373738203519;4,744683999142969
580,0;0,075;объём зерна;87600,0;23,5;20,78562474606324;-2,7143752539367583;20,761449067557272;21,06548326690337;13,0;4,715162929825967;-8,284837070174033;4,6413737374032555;4,744683999142969
580,0;0,1;объём зерна;0,001;23,5;23,500000000000004;3,552713678800501e-15;20,761449067422515;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737581771;4,744683999142969
580,0;0,1;объём зерна;0,001769908906321979;23,5;23,500000000000004;3,552713678800501e-15;20,76144906727544;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737635594;4,744683999142969
580,0;0,1;объём зерна;0,0031355141082460083;23,5;23,500000000000004;3,552713678800501e-15;20,761449067482573;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737388943;4,744683999142969
580,0;0,1;объём зерна;0,005569734889868991;23,5;23,500000000000004;3,552713678800501e-15;20,761449067404534;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737346232;4,744683999142969
580,0;0,1;объём зерна;0,009979498180322337;23,5;23,500000000000004;3,552713678800501e-15;20,76144906722315;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,6413737373326684;4,744683999142969
580,0;0,1;объём зерна;0,010000000000000002;23,5;23,500000000000004;3,552713678800501e-15;20,76144906734644;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737467066;4,744683999142969
580,0;0,1;объём зерна;0,017231539926817828;23,5;23,49999999999953;-4,689582056016661e-13;20,761449067544476;21,06548326690337;13,0;12,99999999999855;-1,4495071809506044e-12;4,6413737375730095;4,744683999142969
580,0;0,1;объём зерна;0,03155394250852404;23,5;23,499999995612384;-4,387615604173334e-09;20,761449067271894;21,06548326690337;13,0;12,999999986608081;-1,33919186851017e-08;4,641373737324926;4,744683999142969
580,0;0,1;объём зерна;0,05358732052212532;23,5;23,499999289924606;-7,100753940392224e-07;20,761449067412517;21,06548326690337;13,0;12,999997832702395;-2,1672976053821458e-06;4,6413737372941615;4,744683999142969
580,0;0,1;объём зерна;0,09801107498038794;23,5;23,499966495858143;-3,35041418573212e-05;20,761449067212364;21,06548326690337;13,0;12,99989773839999;-0,00010226160000925688;4,641373736990865;4,744683999142969
580,0;0,1;объём зерна;0,10000000000000002;23,5;23,499962860730417;-3,713926958326397e-05;20,76144906731651;21,06548326690337;13,0;12,999886643235126;-0,00011335676487433943;4,64137373736496;4,744683999142969
580,0;0,1;объём зерна;0,17155986804553358;23,5;23,499654539890955;-0,00034546010904534796;20,76144906767794;21,06548326690337;13,0;12,99894558399265;-0,0010544160073493458;4,6413737377430655;4,744683999142969
580,0;0,1;объём зерна;0,3070478726385391;23,5;23,498017115371674;-0,001982884628326076;20,761449067288705;21,06548326690337;13,0;12,993947824255029;-0,006052175744970967;4,641373736761923;4,744683999142969
580,0;0,1;объём зерна;0,5410234374598968;23,5;23,492200476996263;-0,0077995230037366525;20,761449067458564;21,06548326690337;13,0;12,976194235776076;-0,02380576422392444;4,641373737350718;4,744683999142969
580,0;0,1;объём зерна;0,9550528434713617;23,5;23,47055559476699;-0,029444405233011395;20,761449067208513;21,06548326690337;13,0;12,910129559416564;-0,08987044058343585;4,64137373708265;4,744683999142969
580,0;0,1;объём зерна;1,0;23,5;23,467096459850712;-0,03290354014928809;20,761449067574244;21,06548326690337;13,0;12,899571561164564;-0,1004284388354364;4,641373737574637;4,744683999142969
580,0;0,1;объём зерна;1,6941917016176873;23,5;23,373623504736447;-0,12637649526355332;20,761449067623275;21,06548326690337;13,0;12,614272687155689;-0,3857273128443115;4,641373737979255;4,744683999142969
580,0;0,1;объём зерна;2,987202428651422;23,5;22,96576950981024;-0,5342304901897599;20,76144906767889;21,06548326690337;13,0;11,369417580458213;-1,6305824195417866;4,6413737380847815;4,744683999142969
580,0;0,1;объём зерна;5,286525482482042;23,5;21,868716710173135;-1,6312832898268645;20,76144906755044;21,06548326690337;13,0;8,02098457028653;-4,9790154297134706;4,641373737909121;4,744683999142969
580,0;0,1;объём зерна;9,356990516238183;23,5;21,250424417615132;-2,2495755823848675;20,76144906736865;21,06548326690337;13,0;6,133828069702237;-6,866171930297763;4,641373737281701;4,744683999142969
580,0;0,1;объём зерна;10,0;23,5;21,239681200429935;-2,260318799570065;20,761449067343257;21,06548326690337;13,0;6,101037539436447;-6,898962460563553;4,641373737300314;4,744683999142969
580,0;0,1;объём зерна;16,546018034833875;23,5;21,21012046836967;-2,28987953163033;20,761449067700347;21,06548326690337;13,0;6,010812045165963;-6,989187954834037;4,641373737566639;4,744683999142969
580,0;0,1;объём зерна;29,352308964280923;23,5;21,169366917634708;-2,330633082365292;20,761449067384422;21,06548326690337;13,0;5,886423743484818;-7,113576256515182;4,6413737378030735;4,744683999142969
580,0;0,1;объём зерна;51,97345119608812;23,5;21,116688989632436;-2,3833110103675637;20,761449067631446;21,06548326690337;13,0;5,725639765661958;-7,274360234338042;4,641373737673219;4,744683999142969
580,0;0,1;объём зерна;92,15029980521817;23,5;21,061010925209608;-2,438989074790392;20,761449067653032;21,06548326690337;13,0;5,555698748280591;-7,444301251719409;4,641373737675485;4,744683999142969
580,0;0,1;объём зерна;100,0;23,5;21,052819313680615;-2,447180686319385;20,76144906736307;21,06548326690337;13,0;5,530696248464093;-7,469303751535907;4,641373736989196;4,744683999142969
580,0;0,1;объём зерна;163,00361878047173;23,5;21,009258281085696;-2,490741718914304;20,761449067463985;21,06548326690337;13,0;5,39773892910352;-7,60226107089648;4,641373737898916;4,744683999142969
580,0;0,1;объём зерна;200,0;23,5;20,992886370410627;-2,507113629589373;20,761449067552434;21,06548326690337;13,0;5,347768457156571;-7,652231542843429;4,641373737830421;4,744683999142969
580,0;0,1;объём зерна;288,76516010078876;23,5;20,965669677423868;-2,5343303225761318;20,761449067552814;21,06548326690337;13,0;5,264697456984801;-7,735302543015199;4,641373737780351;4,744683999142969
580,0;0,1;объём зерна;511,03793869255117;23,5;20,92924866544959;-2,5707513345504083;20,76144906747996;21,06548326690337;13,0;5,153532963602809;-7,846467036397191;4,641373737889625;4,744683999142969
580,0;0,1;объём зерна;905,0779489351327;23,5;20,899409667046367;-2,600590332953633;20,761449067513094;21,06548326690337;13,0;5,062458142656362;-7,937541857343638;4,641373737845721;4,744683999142969
580,0;0,1;объём зерна;1000,0;23,5;20,89455937929203;-2,60544062070797;20,761449067267737;21,06548326690337;13,0;5,0476540570551025;-7,9523459429448975;4,641373737130881;4,744683999142969
580,0;0,1;объём зерна;1602,716885346666;23,5;20,874641599864777;-2,625358400135223;20,7614490676446;21,06548326690337;13,0;4,9868608571500435;-8,013139142849957;4,641373737740803;4,744683999142969
580,0;0,1;объём зерна;2837,558582255884;23,5;20,854678836586963;-2,645321163413037;20,761449067639756;21,06548326690337;13,0;4,9259303572489115;-8,074069642751088;4,6413737374820725;4,744683999142969
580,0;0,1;объём зерна;5029,106592938318;23,5;20,83817739344099;-2,66182260655901;20,761449067630565;21,06548326690337;13,0;4,875564525340831;-8,124435474659169;4,641373737785932;4,744683999142969
580,0;0,1;объём зерна;8908,526025225527;23,5;20,824713968379715;-2,675286031620285;20,76144906761041;21,06548326690337;13,0;4,83447135550656;-8,16552864449344;4,641373737726867;4,744683999142969
580,0;0,1;объём зерна;10000,0;23,5;20,82222966060634;-2,6777703393936605;20,76144906757057;21,06548326690337;13,0;4,826888732131328;-8,173111267868672;4,641373737328997;4,744683999142969
580,0;0,1;объём зерна;15765,87477629241;23,5;20,813552010160752;-2,686447989839248;20,761449067563834;21,06548326690337;13,0;4,800402740614859;-8,19959725938514;4,641373737775944;4,744683999142969
580,0;0,1;объём зерна;27941,397258082125;23,5;20,804447462335993;-2,695552537664007;20,76144906768009;21,06548326690337;13,0;4,772613769562255;-8,227386230437745;4,641373737475308;4,744683999142969
580,0;0,1;объём зерна;49469,21492132118;23,5;20,79692605618128;-2,703073943818719;20,761449067644303;21,06548326690337;13,0;4,749656875764984;-8,250343124235016;4,641373737496743;4,744683999142969
580,0;0,1;объём зерна;87600,0;23,5;20,790780841552547;-2,7092191584474534;20,761449067467623;21,06548326690337;13,0;4,730900404320715;-8,269099595679286;4,641373737306469;4,744683999142969
580,0;0,125;объём зерна;0,001;23,5;23,500000000000004;3,552713678800501e-15;20,761449067370517;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737256708;4,744683999142969
580,0;0,125;объём зерна;0,001769908906321979;23,5;23,500000000000004;3,552713678800501e-15;20,76144906728656;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373736816996;4,744683999142969
580,0;0,125;объём зерна;0,0031355141082460083;23,5;23,500000000000004;3,552713678800501e-15;20,761449067259655;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,64137373714684;4,744683999142969
580,0;0,125;объём зерна;0,005554586920350339;23,5;23,500000000000004;3,552713678800501e-15;20,76144906754806;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737359167;4,744683999142969
580,0;0,125;объём зерна;0,009914257247284893;23,5;23,500000000000004;3,552713678800501e-15;20,761449067313734;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,64137373727647;4,744683999142969
580,0;0,125;объём зерна;0,010000000000000002;23,5;23,500000000000004;3,552713678800501e-15;20,76144906744387;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,6413737378987125;4,744683999142969
580,0;0,125;объём зерна;0,01741710633406007;23,5;23,500000000000004;3,552713678800501e-15;20,761449067413196;21,06548326690337;13,0;12,999999999999998;-1,7763568394002505e-15;4,641373737522465;4,744683999142969
580,0;0,125;объём зерна;0,030247892362848323;23,5;23,500000000000004;3,552713678800501e-15;20,761449067511464;21,06548326690337;13,0;13,0;0,0;4,6413737374624695;4,744683999142969
580,0;0,125;объём зерна;0,05556736646984028;23,5;23,49999999999977;-2,3092638912203256e-13;20,76144906740942;21,06548326690337;13,0;12,999999999999293;-7,069900220812997e-13;4,641373737462531;4,744683999142969
580,0;0,125;объём зерна;0,10000000000000002;23,5;23,499999999981807;-1,8193446749137365e-11;20,761449067583644;21,06548326690337;13,0;12,99999999994447;-5,553069115649123e-11;4,6413737374396815;4,744683999142969
580,0;0,125;объём зерна;0,1712248186018213;23,5;23,499999999751218;-2,487823280716839e-10;20,761449067711286;21,06548326690337;13,0;12,999999999240654;-7,593463635657827e-10;4,6413737379637405;4,744683999142969
580,0;0,125;объём зерна;0,30792437525733035;23,5;23,49999999819562;-1,8043806448986288e-09;20,76144906740463;21,06548326690337;13,0;12,999999994492645;-5,5073545723871575e-09;4,641373737631291;4,744683999142969
580,0;0,125;объём зерна;0,5385832378849453;23,5;23,499999992350425;-7,649575195500802e-09;20,761449067541637;21,06548326690337;13,0;12,999999976651877;-2,3348123434629997e-08;4,64137373803481;4,744683999142969
580,0;0,125;объём зерна;0,9512541890327846;23,5;23,499999972610723;-2,7389276624489867e-08;20,761449067551546;21,06548326690337;13,0;12,999999916402231;-8,359776870747737e-08;4,641373737689613;4,744683999142969
580,0;0,125;объём зерна;1,0;23,5;23,499999969400257;-3,05997431837568e-08;20,761449067436978;21,06548326690337;13,0;12,999999906603227;-9,33967729821461e-08;4,6413737374714295;4,744683999142969
580,0;0,125;объём зерна;1,681872777960846;23,5;23,499999894336096;-1,056639042928964e-07;20,76144906750623;21,06548326690337;13,0;12,999999677491807;-3,2250819259616037e-07;4,641373737599987;4,744683999142969
