T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;мольная доля P-фазы, %;объёмная доля P-фазы, %;движущая сила, Дж/м³
580,0;0,05;объём зерна;0,001;0,0;0,0;309408932,8689657
580,0;0,05;объём зерна;0,001769908906321979;0,0;0,0;309408932,86899525
580,0;0,05;объём зерна;0,00314621515343438;1,96332606120328e-21;2,1141719335002005e-21;309408932,8689484
580,0;0,05;объём зерна;0,0055181635654012115;5,478165252539124e-12;5,899062541295855e-12;309408932,8689351
580,0;0,05;объём зерна;0,010000000000000002;4,087856666255428e-06;4,401934032051835e-06;309408910,3091725
580,0;0,05;объём зерна;0,018225078629878277;0,011089608302879543;0,011941541107240317;309347719,4178132
580,0;0,05;объём зерна;0,030932694084161712;1,177392355138143;1,2667076487202291;302764249,86495686
580,0;0,05;объём зерна;0,054689811824753014;9,606521488515448;10,26881509192972;244693226,31117174
580,0;0,05;объём зерна;0,09662204556622654;15,646649145968624;16,648665708131784;186805723,23462656
580,0;0,05;объём зерна;0,10000000000000002;15,855476454729283;16,868192105443573;184457820,2084711
580,0;0,05;объём зерна;0,17162194446917792;17,891218901676144;19,0045935239418;160031090,45883834
580,0;0,05;объём зерна;0,3031641164458512;18,816120395062725;19,973051085538444;147910593,62106055
580,0;0,05;объём зерна;0,5376176503969462;20,07126886958908;21,285139924758095;130281578,62334843
580,0;0,05;объём зерна;0,9521209954413621;20,76577774921206;22,010085045253007;119877419,36217159
580,0;0,05;объём зерна;1,0;20,807091873203664;22,05318572765149;119242778,05173722
580,0;0,05;объём зерна;1,686606222676785;21,128027573533586;22,387908043770523;114250025,08033721
580,0;0,05;объём зерна;2,985544460989721;21,615445475548565;22,895953663027605;106447130,55926426
580,0;0,05;объём зерна;5,284577627573494;22,782505275808624;24,1108841852199;86589759,42667702
580,0;0,05;объём зерна;9,364907494834162;23,512409689933804;24,86964018337894;73233747,2036055
580,0;0,05;объём зерна;10,0;23,60044271265524;24,961096480361505;71569507,01104213
580,0;0,05;объём зерна;16,57937513646501;24,23142422480818;25,616258987976526;59279809,079092994
580,0;0,05;объём зерна;29,3799105895161;24,782138871606854;26,18756911199378;48000342,39116785
580,0;0,05;объём зерна;52,01059247599599;25,18910329025217;26,609448329752045;39304684,536912516
580,0;0,05;объём зерна;92,03766501327858;25,50652070485398;26,93831912917472;32294185,86071737
580,0;0,05;объём зерна;100,0;25,54664228858887;26,979877222149334;31393186,230354343
580,0;0,05;объём зерна;163,0789505806146;25,757249408571493;27,19798369042255;26607037,660206545
580,0;0,05;объём зерна;200,0;25,834548387397454;27,2780177866076;24826054,228842147
580,0;0,05;объём зерна;288,5544852652698;25,959643120046362;27,407519076184677;21915473,432999197
580,0;0,05;объём зерна;510,969581013836;26,120479240866146;27,573984913041222;18120596,719942745
580,0;0,05;объём зерна;905,6789773981349;26,252316267614752;27,71040652937075;14964564,18994012
580,0;0,05;объём зерна;1000,0;26,272337350699086;27,731121469713884;14481635,00417991
580,0;0,05;объём зерна;1602,6744131502135;26,359146265321947;27,820931636893803;12376421,562113939
580,0;0,05;объём зерна;2842,4852291934176;26,447835671374865;27,9126751841079;10206411,2006337
580,0;0,05;объём зерна;5032,084494283861;26,518978404971133;27,98625895831148;8451478,049997812
580,0;0,05;объём зерна;8909,554843201671;26,57798949741196;28,047288850584685;6986044,615901622
580,0;0,05;объём зерна;10000,0;26,58846434448997;28,058121480793556;6724987,226982252
580,0;0,05;объём зерна;15775,737388682537;26,626320343462652;28,09726908004629;5779164,917456696
580,0;0,05;объём зерна;27935,32313204134;26,66390597139665;28,13613487584709;4836414,162411583
580,0;0,05;объём зерна;49470,80189355105;26,691507052077423;28,164674649614817;4141749,8805976068
580,0;0,05;объём зерна;87600,0;26,725443625450595;28,199763755942254;3284884,1530651986
580,0;0,075;объём зерна;0,001;0,0;0,0;309408932,8689243
580,0;0,075;объём зерна;0,001769908906321979;0,0;0,0;309408932,8689505
580,0;0,075;объём зерна;0,0031355141082460083;1,729139093788756e-34;1,8619919601972082e-34;309408932,86895657
580,0;0,075;объём зерна;0,005583153744469845;2,1815813088032947e-19;2,349196124302358e-19;309408932,8689793
580,0;0,075;объём зерна;0,009695613110880866;1,940234180394164e-11;2,0893058619580615e-11;309408932,86881614
580,0;0,075;объём зерна;0,010000000000000002;4,697881497557973e-11;5,058828182089843e-11;309408932,8687508
580,0;0,075;объём зерна;0,016915879170595685;1,239376748470797e-06;1,3346002917868356e-06;309408926,02914107
580,0;0,075;объём зерна;0,02954201647963165;0,0011339206645518802;0,001221040764765052;309402674,91870105
580,0;0,075;объём зерна;0,05578890415939769;0,17954992631907812;0,1933184015248241;308414689,76892585
580,0;0,075;объём зерна;0,09706033612666894;2,2049978489660322;2,370396017826338;296714274,1265402
580,0;0,075;объём зерна;0,10000000000000002;2,411236071950936;2,5916943133122547;295470567,848808
580,0;0,075;объём зерна;0,17124233158355032;6,757385878615213;7,238984476378311;266689515,78571436
580,0;0,075;объём зерна;0,3033218131235211;10,44617254893928;11,159207174549406;237645806,79408562
580,0;0,075;объём зерна;0,5379540348538125;12,794960407581291;13,643892601252203;216348722,3062774
580,0;0,075;объём зерна;0,9512718479755703;13,936282110821166;14,848046330128739;205057499,70183057
580,0;0,075;объём зерна;1,0;14,055035800114378;14,973217642308686;203843670,91577056
580,0;0,075;объём зерна;1,6846722947772186;16,500745231362995;17,546081117581704;177025504,5135256
580,0;0,075;объём зерна;2,987044064975857;19,426269821167093;20,61119164675619;139520195,64705557
580,0;0,075;объём зерна;5,284253830705865;21,208478836701815;22,47178983569746;112980711,61837913
580,0;0,075;объём зерна;9,359797707028486;22,488707170405995;23,805236724729923;91754208,38304456
580,0;0,075;объём зерна;10,0;22,610401577218468;23,93185571960049;89629157,71229966
580,0;0,075;объём зерна;16,59013708445057;23,42007213382947;24,773698906908763;74966633,27379501
580,0;0,075;объём зерна;29,342500541694754;24,107371725859277;25,487501702143838;61747578,35496741
580,0;0,075;объём зерна;52,010376833600446;24,642433488998904;26,04268398176061;50913243,45887988
580,0;0,075;объём зерна;92,0343690244192;25,062343909381195;26,478071112023333;42047535,089731835
580,0;0,075;объём зерна;100,0;25,11540814044883;26,533071525006115;40903173,22026012
