B узла, масс. %;SI узла, масс. %;узел;оси задания;T, °C;режим;фаза;чем является по модели базы;мольная доля, %;массовая доля, %;x(B) в фазе;x(SI) в фазе;NI, масс. %;CR, масс. %;MO, масс. %;B, масс. %;SI, масс. %;AL, масс. %;C, масс. %;FE, масс. %;MN, масс. %;NB, масс. %;S, масс. %;TI, масс. %
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;580,0;служба;CR2B;борид;12,628718070407588;8,68102459401004;0,333333;0,0;0,0;86,41394098265087;0,0;9,389739269539229;0,0;0,0;0,0;4,196319747809913;0,0;0,0;0,0;0,0
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;580,0;служба;M2B;борид;10,610330261144025;12,072858220005028;0,333333;0,0;0,8911399319337235;6,834796071192405;86,58487483206139;5,672624723571358;0,0;0,0;0,0;0,016564441241124255;0,0;0,0;0,0;0,0
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;580,0;служба;GAMMA_PRIME;кремний в растворе;0,7048012398563205;0,6811047163788457;0,0;7,07217103079384e-05;81,53397602111102;4,07444493570266;0,7258161498554032;0,0;0,0036813639921030325;5,86003673200534;0,0;0,46803254071710143;0,0;0,0603282403458514;0,0;7,273684016270525
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;580,0;служба;M23C6;бор в подрешётке внедрения;0,11156556552073618;0,0984636810281781;7,480904362204248e-06;0,0;24,55002818040362;51,018046083826526;18,625249618200222;0,00016413271255108562;0,0;0,0;5,0430339636446035;0,005846595757643573;0,0008733126720947622;0,0;0,0;0,7567581127827221
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;595,0;служба;FCC_A1;бор в подрешётке внедрения;76,7499740249346;79,27596954061679;2,3389888556616215e-06;0,0025901118762071073;76,09638241496958;19,311359540891196;3,2449771259885654;4,384820050641095e-05;0,1261416298755745;0,3153540726304115;5,483393409041114e-05;0,17858030735984326;0,5874837939371418;0,07568497791015624;5,560327654383197e-13;0,06393745430238203
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;595,0;служба;CR2B;борид;12,294970057952403;8,451703757709218;0,33333299999999993;0,0;0,0;86,3971850442258;0,0;9,389629751969471;0,0;0,0;0,0;4,213185203804739;0,0;0,0;0,0;0,0
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;595,0;служба;M2B;борид;10,604146509895251;12,049246448142137;0,33333300000000016;0,0;0,9499335481445372;6,961360371914564;86,38888880044564;5,680428405939529;0,0;0,0;0,0;0,01938887355573271;0,0;0,0;0,0;0,0
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;595,0;служба;TIB2;борид;0,1698997891232708;0,07050121299409406;0,6666666153286522;0,0;0,0;1,1816611761025618e-05;0,003025542300181107;31,109419371509397;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,88754326957867
1,5;0,1;"B=1.5; Si=0.1";перекрёстные узлы;595,0;служба;M23C6;бор в подрешётке внедрения;0,11136390959982757;0,09831346848293916;9,700278348036386e-06;0,0;24,813728708468823;50,7630157593367;18,614617862201595;0,00021276617920991902;0,0;0,0;5,041555913847674;0,006694838600818541;0,000969461225534466;0,0;0,0;0,7592046901396557
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;580,0;служба;FCC_A1;бор в подрешётке внедрения;72,10754630467481;73,73123968267903;1,1630813875667262e-07;0,05350195445777362;75,8271710731172;18,400662443338966;1,9562479864641538;2,2459331404295714e-06;2,683939101964111;0,22617427509853816;1,9343925562697526e-06;0,15421092390083152;0,6316649828661066;0,0809159438573779;5,727505947577395e-13;0,03900908906646628
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;580,0;служба;CR2B;борид;12,638505455809943;8,859639031741876;0,333333;0,0;0,0;86,28826702034031;0,0;9,388917858849812;0,0;0,0;0,0;4,3228151208098735;0,0;0,0;0,0;0,0
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;580,0;служба;M2B;борид;10,151590320951954;11,759436724997474;0,3333329999999999;0,0;0,2616836353302641;7,508567987247414;86,52935569876641;5,681766874691638;0,0;0,0;0,0;0,018625803964282865;0,0;0,0;0,0;0,0
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;580,0;служба;GAMMA_PRIME;кремний в растворе;1,2727831977323651;1,2262494422122783;0,0;0,03231630492741748;83,33012112800681;1,8696477354938765;0,36293461277091094;0,0;1,720565207977603;6,788089018064475;0,0;0,09152018868920088;0,0;0,02770001873341595;0,0;5,809422090263707
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;580,0;служба;M23C6_WY;бор в подрешётке внедрения;0,11087555634240458;0,09196409263171064;0,0013852564266676186;0,0;1,3472587784153545;85,38314592758984;7,801193962752435;0,0329765510390719;0,0;0,0;5,43530668552857;0,0;0,0;0,0;0,0;0,00011809467474142626
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;595,0;служба;FCC_A1;бор в подрешётке внедрения;73,41343545674201;75,08739936239859;1,6239366628336783e-07;0,05264684408426449;75,30769878560893;18,810688095515715;2,087623241585032;3,134982407097805e-06;2,640308393422718;0,2381180998739208;2,676849073005203e-06;0,16714215125968696;0,6202564305007685;0,07947778753953882;5,725913953840094e-13;0,048681202861641154
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;595,0;служба;CR2B;борид;12,29927469516646;8,621713728914015;0,333333;0,0;0,0;86,30880864438736;0,0;9,389052119831643;0,0;0,0;0,0;4,302139235780996;0,0;0,0;0,0;0,0
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;595,0;служба;M2B;борид;10,490751785061107;12,133411405150952;0,333333;0,0;0,2754150239382952;7,692242494575515;86,32027628942583;5,690619339657069;0,0;0,0;0,0;0,02144685240328887;0,0;0,0;0,0;0,0
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;595,0;служба;GAMMA_PRIME;кремний в растворе;1,0928297125428348;1,0534510491730906;0,0;0,03114905744255846;83,26669104611982;1,8132261408394648;0,35747812102329446;0,0;1,6575127312440592;6,759052753238716;0,0;0,09273693620308822;0,0;0,03058481927925949;0,0;6,0227174520523095
1,5;2,0;"B=1.5; Si=2";перекрёстные узлы;595,0;служба;M23C6_WY;бор в подрешётке внедрения;0,11095726564689067;0,09205730669310447;0,0015605434457929372;0,0;1,4071950285790082;85,28093020479737;7,845380841299944;0,03713905777391263;0,0;0,0;5,429169893480148;0,0;0,0;0,0;0,0;0,00018497406962714226
2,0;0,1;"B=2; Si=0.1";ось бора;580,0;служба;FCC_A1;бор в подрешётке внедрения;70,70887671740086;74,58799686247112;3,6519377005212167e-06;0,0027534004529157037;80,01254185895063;16,241522356622664;2,3436456459913066;6,844925787788736e-05;0,13406982911686413;0,3351745740571439;7,676081127840389e-05;0,1940405697923527;0,6244081565769755;0,08044189748893574;5,55931288926745e-13;0,03400990133343665
2,0;0,1;"B=2; Si=0.1";ось бора;580,0;служба;M2B;борид;11,114549238493614;12,953230805832284;0,33333300000000005;0,0;1,9713730405639824;5,62694094904497;86,72355293656385;5,654997934581829;0,0;0,0;0,0;0,023135139245357067;0,0;0,0;0,0;0,0
2,0;0,1;"B=2; Si=0.1";ось бора;580,0;служба;CR2B;борид;9,91966938918587;6,966598593295627;0,33333299999999993;0,0;0,0;85,55935598798432;0,0;9,38415366344607;0,0;0,0;0,0;5,056490348569616;0,0;0,0;0,0;0,0
2,0;0,1;"B=2; Si=0.1";ось бора;580,0;служба;CR5B3;борид;7,826499731378666;5,23177172379396;0,375;0,0;0,0;88,90849586030717;0,0;11,091504139692832;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2,0;0,1;"B=2; Si=0.1";ось бора;580,0;служба;TIB2;борид;0,25343578887548096;0,10738301147918902;0,6666666528960481;0,0;0,0;4,333145534007047e-06;0,007839249631956785;31,108673004370917;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,88348341285159
2,0;0,1;"B=2; Si=0.1";ось бора;580,0;служба;M23C6;бор в подрешётке внедрения;0,10876052789927595;0,09875355448066511;4,480526553451683e-06;0,0;30,26857766515881;45,40270216754395;18,643670795581205;9,75636446126762e-05;0,0;0,0;5,005138586133614;0,006976660092191664;0,0009001821333589355;0,0;0,0;0,6719363797122552
2,0;0,1;"B=2; Si=0.1";ось бора;595,0;служба;FCC_A1;бор в подрешётке внедрения;70,79340174451265;74,688872989909;4,890505491881672e-06;0,002750112982328695;79,87424409999018;16,29854412077534;2,4045228441567996;9,164969327643216e-05;0,1338887520841554;0,3347218795198067;9,810426062332077e-05;0,21723212120579968;0,6235646899135738;0,08033325125916194;5,558428396889855e-13;0,032758487140738576
2,0;0,1;"B=2; Si=0.1";ось бора;595,0;служба;M2B;борид;11,104104630243611;12,926623439921118;0,33333300000000005;0,0;2,1480122258349588;5,630258596079276;86,53243507846848;5,661312761415612;0,0;0,0;0,0;0,02798133820167671;0,0;0,0;0,0;0,0
2,0;0,1;"B=2; Si=0.1";ось бора;595,0;служба;CR2B;борид;9,196401573250132;6,459166855188564;0,333333;0,0;0,0;85,44369756113619;0,0;9,383397714748448;0,0;0,0;0,0;5,172904724115366;0,0;0,0;0,0;0,0
2,0;0,1;"B=2; Si=0.1";ось бора;595,0;служба;CR5B3;борид;8,472935163157016;5,663893713119033;0,37500000000000006;0,0;0,0;88,90849586030717;0,0;11,091504139692834;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2,0;0,1;"B=2; Si=0.1";ось бора;595,0;служба;TIB2;борид;0,2565394666269805;0,10869950185226397;0,6666666522250906;0,0;0,0;4,784398788641513e-06;0,010472916567672444;31,108262494443128;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,88125980459041
2,0;0,1;"B=2; Si=0.1";ось бора;595,0;служба;M23C6;бор в подрешётке внедрения;0,10840866786430468;0,0984779771571781;5,834692593695343e-06;0,0;30,627993671005882;45,050749611792774;18,639267774438256;0,0001269940162394301;0,0;0,0;5,002874203796179;0,008310155309416867;0,0010022505977936968;0,0;0,0;0,6696753390434587
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;580,0;служба;FCC_A1;бор в подрешётке внедрения;64,60512661908805;71,01194117889061;6,8912296797632885e-06;0,002894121107850759;82,89593000234724;13,643948700335764;1,7658148379242775;0,00012907209135966537;0,14082138631817956;0,35205346532572335;0,00012709444936499624;0,4419698776522486;0,6558523725989356;0,0844928317590647;5,555317661503507e-13;0,018860359197277035
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;580,0;служба;CR5B3;борид;18,84633303294936;13,118002464050123;0,375;0,0;0,0;88,90849586030717;0,0;11,091504139692832;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;580,0;служба;MOB;борид;11,700949880318129;11,893159215627982;0,5;0,0;0,0;0,0;89,87269440098922;10,12730559901078;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;580,0;служба;CR2B;борид;3,4006403395241773;2,4909335857156067;0,333333;0,0;0,0;83,18691854324936;0,0;9,368647305237529;0,0;0,0;0,0;7,444434151513089;0,0;0,0;0,0;0,0
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;580,0;служба;M2B;борид;0,9946970688213156;1,2080492005508594;0,33333300000000005;0,0;5,269711279560571;3,020140676850989;86,00200723163894;5,650469716336318;0,0;0,0;0,0;0,05767109561318498;0,0;0,0;0,0;0,0
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;580,0;служба;TIB2;борид;0,2829945747262303;0,12486401647765526;0,6666666622529003;0,0;0,0;4,517911633375298e-06;0,022513295264483372;31,106387079598004;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,87109510722587
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;580,0;служба;M23C6;бор в подрешётке внедрения;0,10375247572038261;0,09878476013159468;2,892720072543237e-06;0,0;35,76486700217644;40,019130481280435;18,60945145586593;6,25482196892899e-05;0,0;0,0;4,970144594706022;0,01619548252410649;0,0009397278763270299;0,0;0,0;0,6192087073510616
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;595,0;служба;FCC_A1;бор в подрешётке внедрения;65,04946146134589;71,50510785130139;8,422495367564808e-06;0,0028743521673712893;82,4139351168863;14,005992094136923;1,894012516075178;0,00015774203711022897;0,13985014917586164;0,34962537096213087;0,00015053743461526995;0,44124658956490165;0,6513288664740701;0,08391008953286984;5,554932490132868e-13;0,01979092771949227
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;595,0;служба;CR5B3;борид;18,305422111232033;12,741501065503453;0,37500000000000006;0,0;0,0;88,90849586030717;0,0;11,091504139692834;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;595,0;служба;MOB;борид;12,72847870561006;12,937567069723096;0,5;0,0;0,0;0,0;89,87269440098922;10,12730559901078;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;595,0;служба;CR2B;борид;3,4672434424054184;2,539402566856228;0,33333299999999993;0,0;0,0;83,36590637595606;0,0;9,369817177789944;0,0;0,0;0,0;7,264276446254015;0,0;0,0;0,0;0,0
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;595,0;служба;TIB2;борид;0,2805026784692017;0,12376671600578604;0,6666666612163786;0,0;0,0;5,0246767143943865e-06;0,02603524670798158;31,105838101618236;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,86812162699708
3,0;0,1;"B=3; Si=0.1";ось бора, перекрёстные узлы;595,0;служба;M23C6;бор в подрешётке внедрения;0,10338556399259013;0,0983891504445062;4,007145696448955e-06;0,0;35,397004231760576;40,377742767581346;18,61177488330539;8,668577751294731e-05;0,0;0,0;4,9724549395483795;0,017196770168812044;0,001039795226184177;0,0;0,0;0,6226999266317989
3,0;2,0;"B=3; Si=2";перекрёстные узлы;580,0;служба;FCC_A1;бор в подрешётке внедрения;59,792517687029665;65,02803764966207;9,253241610416894e-07;0,06140378465165684;87,09478020608591;7,939540034275692;0,4859722712472314;1,784069700372926e-05;3,0755964279458157;0,38444955421407884;1,8978732671371344e-05;0,1768570401950134;0,7161988948437236;0,09226789276354393;5,718683346560122e-13;0,0343008589987326
3,0;2,0;"B=3; Si=2";перекрёстные узлы;580,0;служба;CR5B3;борид;21,056939276975108;14,92821186298398;0,375;0,0;0,0;88,90849586030717;0,0;11,091504139692832;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3,0;2,0;"B=3; Si=2";перекрёстные узлы;580,0;служба;M2B;борид;11,751990126416574;14,569608106996053;0,33333300000000005;0,0;2,7235118422263995;4,654305420998428;86,92894291792572;5,637850842281666;0,0;0,0;0,0;0,05538897656778173;0,0;0,0;0,0;0,0
3,0;2,0;"B=3; Si=2";перекрёстные узлы;580,0;служба;CR2B;борид;6,981613705580722;5,207947080911344;0,333333;0,0;0,0;83,39287483810612;0,0;9,369993444875664;0,0;0,0;0,0;7,237131717018208;0,0;0,0;0,0;0,0
3,0;2,0;"B=3; Si=2";перекрёстные узлы;580,0;служба;TIB2;борид;0,24914289672870119;0,11196327649429286;0,6666666617424288;0,0;0,0;4,301959436051745e-06;0,02076680020880419;31,106659211778304;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,87256968605345
3,0;2,0;"B=3; Si=2";перекрёстные узлы;580,0;служба;M23C6;бор в подрешётке внедрения;0,10348157728270843;0,09996644759127626;2,4915831350338334e-06;0,0;32,17937843268453;43,46800065679448;18,75848098317552;5,408239130880324e-05;0,0;0,0;4,989325358265014;0,017395313364633323;0,0043381791200447295;0,0;0,0;0,5830269942044678
3,0;2,0;"B=3; Si=2";перекрёстные узлы;595,0;служба;FCC_A1;бор в подрешётке внедрения;60,006903841139305;65,25893748471046;1,213256337078481e-06;0,06118440786060058;86,79462586114278;8,200492834119261;0,5299998109481316;2,339297800696508e-05;3,064714322894551;0,38308928987911733;2,4161707453191343e-05;0,1867613250286974;0,7136644190343738;0,09194142965399689;5,718878215095078e-13;0,03466315261307886
3,0;2,0;"B=3; Si=2";перекрёстные узлы;595,0;служба;CR5B3;борид;20,832931182386254;14,769402453936125;0,375;0,0;0,0;88,90849586030717;0,0;11,091504139692832;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3,0;2,0;"B=3; Si=2";перекрёстные узлы;595,0;служба;M2B;борид;11,348211903562772;14,04833898165333;0,33333300000000016;0,0;2,787850248750755;4,784969738592232;86,71957699636245;5,6461510574985425;0,0;0,0;0,0;0,0614519587960373;0,0;0,0;0,0;0,0
3,0;2,0;"B=3; Si=2";перекрёстные узлы;595,0;служба;CR2B;борид;6,909539192230231;5,153938490455727;0,333333;0,0;0,0;83,46087882016629;0,0;9,37043792197148;0,0;0,0;0,0;7,168683257862242;0,0;0,0;0,0;0,0
3,0;2,0;"B=3; Si=2";перекрёстные узлы;595,0;служба;MOB;борид;0,4865638676766764;0,5037182286510687;0,5;0,0;0,0;0,0;89,87269440098922;10,12730559901078;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3,0;2,0;"B=3; Si=2";перекрёстные узлы;595,0;служба;TIB2;борид;0,24812438686592025;0,11150806383709927;0,6666666609432037;0,0;0,0;4,921362937388908e-06;0,025240308874933566;31,105961961977943;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,86879280778419
3,0;2,0;"B=3; Si=2";перекрёстные узлы;595,0;служба;M23C6;бор в подрешётке внедрения;0,10341089640292728;0,09989076292329284;3,399284019766367e-06;0,0;32,1378839191895;43,50830426238487;18,754808479052368;7,379044828953476e-05;0,0;0,0;4,9896733202153145;0,019059104619219742;0,004612551052765148;0,0;0,0;0,5855845730376822
3,0;5,0;"B=3; Si=5";перекрёстные узлы;580,0;служба;FCC_A1;бор в подрешётке внедрения;33,00781754744093;36,29568606026689;1,4492900807013752e-07;0,09845802933390681;84,37730382954109;8,64808986187405;0,44803703823102853;2,8430545171603395e-06;5,017614588790066;0,045569718844463286;4,512965810554824e-06;0,0266866840551342;1,2831282720619859;0,15076911550961428;5,818467807950516e-13;0,0027935350716696986
3,0;5,0;"B=3; Si=5";перекрёстные узлы;580,0;служба;GAMMA_PRIME;кремний в растворе;26,39396315371048;27,11766139645087;0,0;0,21492022841458744;86,0437613445279;0,9691500873561298;0,020273082778045657;0,0;11,72233223710749;0,8609155278134376;0,0;3,292114926497366e-05;0,0;0,019460805041509297;0,0;0,36407399422622544
3,0;5,0;"B=3; Si=5";перекрёстные узлы;580,0;служба;CR2B;борид;18,4148234935853;14,094227315003515;0,333333;0,0;0,0;87,13900138849732;0,0;9,394478297074324;0,0;0,0;0,0;3,4665203144283656;0,0;0,0;0,0;0,0
3,0;5,0;"B=3; Si=5";перекрёстные узлы;580,0;служба;M2B;борид;11,71590193055401;14,824119444691947;0,33333300000000005;0,0;0,5811719575590633;7,294849080977562;86,42968480431637;5,682679995906794;0,0;0,0;0,0;0,0116141612402174;0,0;0,0;0,0;0,0
3,0;5,0;"B=3; Si=5";перекрёстные узлы;580,0;служба;CR5B3;борид;10,304163020880063;7,514872397879023;0,375;0,0;0,0;88,90849586030717;0,0;11,091504139692832;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3,0;5,0;"B=3; Si=5";перекрёстные узлы;580,0;служба;M23C6;бор в подрешётке внедрения;0,1008117902231464;0,09916781434796418;8,635146115819159e-06;0,0;20,64101228143049;54,43251055607062;19,607728724792686;0,00018935568299586117;0,0;0,0;5,0403080354995025;0,004041095069430577;0,014333005263059887;0,0;0,0;0,2598769461912367
3,0;5,0;"B=3; Si=5";перекрёстные узлы;595,0;служба;FCC_A1;бор в подрешётке внедрения;33,33320097944777;36,632354246283896;1,9695371780390718e-07;0,09936451412861061;84,2075458462209;8,747685040090044;0,4733127181404751;3,865845038780545e-06;5,066731193088425;0,0497300305771036;6,103881998614056e-06;0,030692605364722098;1,2713326943266103;0,14954973242792308;5,821822658899081e-13;0,0034101700361930704
3,0;5,0;"B=3; Si=5";перекрёстные узлы;595,0;служба;GAMMA_PRIME;кремний в растворе;26,131834758946027;26,85089383121092;0,0;0,21469383935422984;86,05102845539903;0,9710894477387151;0,019569683021813354;0,0;11,708873089513151;0,8632216141593375;0,0;3,960160155505799e-05;0,0;0,019427331911848825;0,0;0,3667507766545643
3,0;5,0;"B=3; Si=5";перекрёстные узлы;595,0;служба;CR2B;борид;17,814699917239494;13,63587068736776;0,333333;0,0;0,0;87,03756096553958;0,0;9,393815277891793;0,0;0,0;0,0;3,5686237565686256;0,0;0,0;0,0;0,0
3,0;5,0;"B=3; Si=5";перекрёстные узлы;595,0;служба;M2B;борид;11,746881750664977;14,843622172238513;0,33333300000000005;0,0;0,6172606350312573;7,432708983949777;86,2454729117466;5,6902203481563545;0,0;0,0;0,0;0,014337121116006487;0,0;0,0;0,0;0,0
3,0;5,0;"B=3; Si=5";перекрёстные узлы;595,0;служба;CR5B3;борид;10,81006271515561;7,8838273205891705;0,375;0,0;0,0;88,90849586030717;0,0;11,091504139692832;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
3,0;5,0;"B=3; Si=5";перекрёстные узлы;595,0;служба;M23C6;бор в подрешётке внедрения;0,10080077864876176;0,09916617354364234;1,0859119560165776e-05;0,0;20,87344097376671;54,218138253665096;19,57080168326501;0,0002381019837011375;0,0;0,0;5,03978670023744;0,004914597947196753;0,015455289262442062;0,0;0,0;0,2772243998724168
