Величина,Значение
E_Hill_GPa,105.3521469947154
E_Reuss_GPa,102.7305046697907
E_Voigt_GPa,107.9737893196401
G_Hill_GPa,42.14085879788617
G_Reuss_GPa,41.09220186791629
G_Voigt_GPa,43.18951572785605
K_Hill_GPa,70.23476466314364
K_Reuss_GPa,68.48700311319382
K_Voigt_GPa,71.98252621309344
K_over_G_Hill,1.666666666666667
nu_Hill,0.2500000000000001
