"Радиус класса, нм","Число частиц в классе, 1/м³"
0.10085765625000001,0.0
0.10257296875000002,0.0
0.10428828125000002,0.0
0.10600359375000001,0.0
0.10771890625000002,0.0
0.10943421875000002,0.0
0.11114953125000002,0.0
0.11286484375000001,0.0
0.11458015625000002,0.0
0.11629546875000002,0.0
0.11801078125000003,0.0
0.11972609375,0.0
0.12144140625000004,0.0
0.12315671875,0.0
0.12487203125000003,0.0
0.12658734375,0.0
0.12830265625000004,0.0
0.13001796875000002,0.0
0.13173328125000003,0.0
0.13344859375,0.0
0.13516390625000002,0.0
0.13687921875,0.0
0.13859453125000004,0.0
0.14030984375,0.0
0.14202515625000003,0.0
0.14374046875000002,0.0
0.14545578125000003,0.0
0.14717109375,0.0
0.14888640625000002,0.0
0.15060171875,0.0
0.15231703125000004,0.0
0.15403234375,0.0
0.15574765625000003,0.0
0.15746296875000002,0.0
0.15917828125000003,0.0
0.16089359375,0.0
0.16260890625000005,0.0
0.16432421875,0.0
0.16603953125000004,0.0
0.16775484375000002,0.0
0.16947015625000003,0.0
0.17118546875,0.0
0.17290078125000002,0.0
0.17461609375,0.0
0.17633140625000004,0.0
0.17804671875,0.0
0.17976203125000004,0.0
0.18147734375000002,0.0
0.18319265625000003,0.0
0.18490796875,0.0
0.18662328125000002,0.0
0.18833859375,0.0
0.19005390625000004,0.0
0.19176921875,0.0
0.19348453125000004,0.0
0.19519984375000002,0.0
0.19691515625000003,0.0
0.19863046875,0.0
0.20034578125000005,0.0
0.20206109375,0.0
0.20377640625000004,0.0
0.20549171875000002,0.0
0.20720703125000003,0.0
0.20892234375000002,0.0
0.21063765625000003,0.0
0.21235296875,0.0
0.21406828125000005,0.0
0.21578359375,0.0
0.21749890625000004,0.0
0.21921421875000002,0.0
0.22092953125000003,0.0
0.22264484375000002,0.0
0.22436015625000003,0.0
0.22607546875,0.0
0.22779078125000005,0.0
0.22950609375,0.0
0.23122140625000004,0.0
0.23293671875000002,0.0
0.23465203125000003,0.0
0.23636734375000007,0.0
0.23808265625,0.0
0.23979796875,0.0
0.24151328125000004,0.0
0.24322859375000005,0.0
0.24494390624999998,0.0
0.24665921875000002,0.0
0.24837453125000003,0.0
0.25008984375000004,0.0
0.25180515625,0.0
0.25352046875,0.0
0.25523578125,0.0
0.2569510937500001,0.0
0.25866640625,0.0
0.26038171875,0.0
0.26209703125000006,0.0
0.26381234375000007,0.0
0.26552765624999997,0.0
0.26724296875000003,0.0
0.26895828125000004,0.0
0.27067359375000005,0.0
0.27238890625,0.0
0.27410421875,0.0
0.27581953125,0.0
0.2775348437500001,0.0
0.27925015625,0.0
0.28096546875,0.0
0.28268078125000007,0.0
0.2843960937500001,0.0
0.28611140625,0.0
0.28782671875000004,0.0
0.28954203125000005,0.0
0.29125734375000006,0.0
0.29297265625,0.0
0.29468796875000003,0.0
0.29640328125000004,0.0
0.29811859375000005,0.0
0.29983390625,0.0
0.30154921875,0.0
0.30326453125,0.0
0.3049798437500001,0.0
0.30669515625,0.0
0.30841046875,0.0
0.31012578125000007,0.0
0.3118410937500001,0.0
0.31355640625,0.0
0.31527171875000004,0.0
0.31698703125000005,0.0
0.31870234375000006,0.0
0.32041765625,0.0
0.32213296875,0.0
0.32384828125000004,81585.16034007445
0.32556359375000005,20774472.701220088
0.32727890625,1936634578.4117084
0.32899421875,59802239767.46818
0.33070953125,612992367285.4755
0.3324248437500001,5271417494625.959
0.33414015625000004,1033183937620.0425
0.33585546875,200271807680175.16
0.33757078125000006,1705478033983.7578
0.33928609375,278238665458321.88
0.34100140625,1.0013815754049328e+16
0.34271671875000004,400769770665454.4
0.34443203125000005,3.1084607506431744e+16
0.34614734375,7.89324335263665e+16
0.34786265625000007,4.426054641187929e+16
0.34957796875,4.804157754012168e+17
0.35129328125000003,1.46316755643316e+18
0.35300859375000004,6.961188339285208e+17
0.35472390625000005,9.60604671592357e+18
0.35643921875,9.983548870598821e+17
0.3581545312500001,1.2924760264697856e+19
0.35986984375000003,1.4248064328205775e+18
0.36158515625000004,5.3893629000333795e+19
0.36330046875000005,2.0130022478150922e+18
0.36501578125000006,1.3164895474369749e+20
0.36673109375,2.2867457541467197e+19
0.36844640625,1.9341551121880826e+20
0.37016171875000003,6.896971039636803e+19
0.37187703125000005,2.7947533524205594e+20
0.37359234375,1.714476675557838e+20
0.37530765625000007,3.4034030386920364e+20
0.37702296875,4.3726906847859153e+20
0.37873828125000003,5.662872061701313e+20
0.38045359375000004,2.6442784009952224e+21
0.38216890625000005,9.532980153430548e+20
0.38388421875,5.121374122463471e+21
0.38559953125000007,1.1088201383668787e+21
0.38731484375,6.904081140189699e+21
0.38903015625000004,7.367881736220268e+20
0.39074546875000005,8.921189606406319e+21
0.39246078125000006,1.5047459757867134e+21
0.39417609375,1.0276892845423351e+22
0.3958914062500001,4.473602822764648e+21
0.39760671875000003,4.401673629388147e+24
0.39932203125000004,4.402751804961343e+24
0.40103734375,4.678481958017766e+24
0.40275265625000006,4.427572111476803e+24
0.40446796875,4.423522695559686e+24
0.40618328125000003,4.4328752624655494e+24
0.40789859375000004,4.441186523809209e+24
0.40961390625000005,4.458031546844449e+24
0.41132921875,4.4721442446220264e+24
0.41304453125000007,4.469521811931294e+24
0.41475984375,4.84389514269506e+24
0.41647515625000003,4.535384439279224e+24
0.41819046875000004,4.738560372324055e+24
0.41990578125000005,5.596329718284496e+24
0.42162109375,5.860761340766852e+24
0.4233364062500001,6.046443128395539e+24
0.42505171875000003,6.448596852937761e+24
0.42676703125000004,6.582725401923811e+24
0.42848234375000005,6.759375234817368e+24
0.43019765625000006,7.728036770562327e+24
0.43191296875,9.763994588406e+24
0.43362828125,1.0311041578278717e+25
0.43534359375000004,1.2644414323544863e+25
0.43705890625000005,1.271522585770425e+25
0.43877421875,1.6586696236618984e+25
0.44048953125000007,1.5719212553760264e+25
0.44220484375,2.043752964296507e+25
0.44392015625000003,2.292313255918627e+25
0.44563546875000004,2.563173048132605e+25
0.44735078125000005,2.8412280699902403e+25
0.44906609375,3.1924358623963855e+25
0.45078140625000007,3.524039246969169e+25
0.45249671875,3.89559899360475e+25
0.45421203125000004,4.0020468430878195e+25
0.45592734375000005,2.1043964057696027e+25
0.45764265625000006,2.3520627512977736e+25
0.45935796875,2.4854309024924542e+25
0.4610732812500001,2.749540394216309e+25
0.46278859375000003,2.893935825838748e+25
0.46450390625000004,2.9749446369669797e+25
0.46621921875000005,3.5224430910358854e+25
0.46793453125000006,3.3254090754134115e+25
0.4696498437500001,3.911929341186402e+25
0.4713651562500001,3.7590030133086644e+25
0.47308046875000004,4.37028554204744e+25
0.47479578125000005,4.179912030543137e+25
0.47651109375,4.56605034149428e+25
0.47822640625,4.649941550504498e+25
0.47994171875,4.6235684493208526e+25
0.48165703125000003,3.988750967253232e+25
0.4833723437500001,3.3815926692828755e+25
0.4850876562500001,2.8451011375151207e+25
0.48680296875,2.3793725107758216e+25
0.4885182812500001,1.97314507732064e+25
0.49023359375,1.6150001401856467e+25
0.49194890625,1.307095223235444e+25
0.49366421875000005,1.0581531261193915e+25
0.49537953125000006,8.718686228765321e+24
0.49709484375000007,7.419880023968399e+24
0.49881015625000014,6.559832787513855e+24
0.50052546875,6.000910353631629e+24
0.50224078125,5.602242057341946e+24
0.50395609375,5.268771147297798e+24
0.50567140625,4.979829733417127e+24
0.5073867187500001,4.7011797282695307e+24
0.5091020312500001,4.4498770377128143e+24
0.5108173437500001,4.234649324849016e+24
0.5125326562500001,4.0588666561174853e+24
0.51424796875,3.9160174211974984e+24
0.51596328125,3.8765203746550237e+24
0.51767859375,3.8240963812554095e+24
0.51939390625,3.7355957281059683e+24
0.52110921875,3.7868427448732137e+24
0.5228245312500001,3.571646791234711e+24
0.5245398437500001,3.762778406653899e+24
0.5262551562500001,3.37923843597251e+24
0.5279704687500001,3.5980051653097835e+24
0.5296857812500001,3.6662655790080815e+24
0.53140109375,3.3248140239581596e+24
0.53311640625,3.746498992644965e+24
0.53483171875,3.073316710326928e+24
0.53654703125,3.653644442699642e+24
0.53826234375,2.900751382494904e+24
0.5399776562500002,3.4280272426350624e+24
0.5416929687500001,3.0507357099948355e+24
0.5434082812500001,3.1741440716379355e+24
0.54512359375,3.477883989833742e+24
0.54683890625,2.7721211095589754e+24
0.54855421875,3.3027371107691445e+24
0.5502695312500001,3.3329200567020045e+24
0.5519848437500001,2.9092039410765485e+24
0.5537001562500001,3.525631769034814e+24
0.55541546875,2.587378526673821e+24
0.55713078125,3.323509644900044e+24
0.5588460937499999,2.4113289352473205e+24
0.5605614062500001,3.1554555548265406e+24
0.5622767187500001,3.0983076840740126e+24
0.5639920312500001,2.616323950663798e+24
0.5657073437500001,3.202031027359974e+24
0.5674226562500001,2.6567269990023844e+24
0.5691379687500001,2.917624043740346e+24
0.57085328125,2.800469957695019e+24
0.57256859375,2.8932369453757607e+24
0.57428390625,2.5134572297318137e+24
0.57599921875,3.1328124265561497e+24
0.57771453125,2.3019351376854684e+24
0.5794298437500001,2.967889741018939e+24
0.5811451562500001,2.648405261411452e+24
0.5828604687500002,2.425192171584177e+24
0.5845757812500001,3.1224557213353594e+24
0.58629109375,2.163188045527007e+24
0.58800640625,3.0488795408253775e+24
0.58972171875,1.971419036593879e+24
0.59143703125,2.934904474526898e+24
0.5931523437500001,1.890329968525845e+24
0.5948676562500002,2.833140510209611e+24
0.5965829687500002,2.105334806024119e+24
0.5982982812500001,2.5349041973310167e+24
0.60001359375,2.2834549819800094e+24
0.60172890625,2.3222564722429165e+24
0.60344421875,2.3058926358727104e+24
0.6051595312500001,2.2265061065600522e+24
0.6068748437500001,2.2501889977617463e+24
0.6085901562500001,2.172570899878123e+24
0.6103054687500001,2.175721779473241e+24
0.61202078125,2.1216511338098762e+24
0.6137360937499999,2.1042320787355535e+24
0.61545140625,2.0649253618494807e+24
0.6171667187500001,2.0377110333679074e+24
0.6188820312500001,2.0041873612691044e+24
0.6205973437500001,1.9737570722360928e+24
0.6223126562500001,1.9419339385339296e+24
0.6240279687500001,1.910762779241532e+24
0.6257432812500001,1.8793957027050995e+24
0.62745859375,1.8481886541315878e+24
0.62917390625,1.8170344280324653e+24
0.63088921875,1.7859949719401293e+24
0.63260453125,1.7550856125287614e+24
0.6343198437500001,1.724339810114908e+24
0.6360351562500001,1.6937955339215919e+24
0.6377504687500002,1.6634947971940995e+24
0.6394657812500001,1.6334844186926725e+24
0.64118109375,1.603812786367419e+24
0.64289640625,1.5745279710274556e+24
0.64461171875,1.5456748874576663e+24
0.64632703125,1.5172924917093844e+24
0.6480423437500001,1.4894113177564257e+24
0.6497576562500001,1.4620514784587007e+24
0.6514729687500002,1.4352214194522526e+24
0.6531882812500001,1.4089175477991845e+24
0.65490359375,1.383124700132584e+24
0.65661890625,1.357817431048698e+24
0.6583342187500001,1.332961880142912e+24
0.6600495312500001,1.3085180722926112e+24
0.6617648437500001,1.2844423295097267e+24
0.6634801562500001,1.2606896442848768e+24
0.6651954687500001,1.2372157578528954e+24
0.66691078125,1.2139788613410315e+24
0.66862609375,1.190940826503013e+24
0.67034140625,1.1680679642310619e+24
0.6720567187500001,1.145331376658658e+24
0.6737720312500001,1.1227069698383411e+24
0.6754873437500001,1.1001752826042037e+24
0.6772026562500001,1.0777212484763563e+24
0.6789179687500001,1.0553340631421602e+24
0.6806332812500001,1.0330072853092967e+24
0.68234859375,1.0107392910925124e+24
0.68406390625,9.885341399303846e+23
0.68577921875,9.664028331641757e+23
0.68749453125,9.443648522166083e+23
0.68920984375,9.224497541530887e+23
0.6909251562500002,9.006985180966649e+23
0.6926404687500002,8.791642820656683e+23
0.6943557812500001,8.579121249297103e+23
0.69607109375,8.370176294759183e+23
0.69778640625,8.165641188011616e+23
0.69950171875,7.96638652622711e+23
0.7012170312500001,7.773293684925462e+23
0.7029323437500001,7.58711348134531e+23
0.7046476562500001,7.408517841204195e+23
0.7063629687500002,7.238161272045951e+23
0.70807828125,7.075921839786471e+23
0.70979359375,6.922650782421537e+23
0.7115089062500001,6.777175700914834e+23
0.7132242187500001,6.640317121573889e+23
0.7149395312500001,6.510524405837898e+23
0.7166548437500001,6.387912668136433e+23
0.7183701562500001,6.271301163946561e+23
0.7200854687500001,6.160042116785257e+23
0.72180078125,6.053358885586129e+23
0.72351609375,5.950370347955953e+23
0.72523140625,5.850465151115015e+23
0.72694671875,5.752924351812871e+23
0.7286620312500001,5.657241215484078e+23
0.7303773437500001,5.562936096042625e+23
0.7320926562500001,5.4696498408588665e+23
