"Время, с","Время, ч","Температура, °C","Объёмная доля, %","Средний радиус, нм","Плотность частиц, 1/м³","Скорость зарождения, 1/(м³·с)","Движущая сила, Дж/м³","Движущая сила, Дж/моль","Критический радиус, нм","Радиус зародыша, нм"
0.0,0.0,700.0,0.0,0.0,0.0,0.0,519521481.6911539,3792.5068163454234,0.43116600158829227,0.0
0.01001,2.7805555555555557e-06,700.0,0.0,0.0,0.0,0.0,519521481.6910537,3792.506816344692,0.4311660015883754,0.0
0.02003001,5.563891666666667e-06,700.0,0.0,0.0,0.0,9.499305026337395e-155,519521481.6912782,3792.5068163463316,0.4311660015881891,0.0
0.03006004001,8.350011113888889e-06,700.0,0.0,0.0,9.527831352874296e-157,1.5186779018854816e-94,519521481.6916976,3792.506816349393,0.431166001587841,0.0
0.040100100050009996,1.1138916680558332e-05,700.0,0.0,0.0,1.5247617298163594e-96,1.920160638051771e-64,519521481.69407123,3792.50681636672,0.4311660015858711,0.0
0.05015020015006,1.3930611152794444e-05,700.0,0.0,0.0,1.9297806524001194e-66,2.210286983868652e-46,519521481.69383323,3792.506816364983,0.4311660015860686,0.0
0.06021035035021005,1.672509731950279e-05,700.0,0.0,0.0,2.2235818914785516e-48,2.427612545611929e-34,519521481.693597,3792.5068163632586,0.43116600158626467,0.0
0.07028056070056025,1.952237797237785e-05,700.0,0.0,0.0,2.4446569073680767e-36,9.675929994746045e-26,519521481.69078904,3792.5068163427604,0.431166001588595,0.0
0.08036084126126081,2.232245590590578e-05,700.0,0.0,0.0,9.75360891729981e-28,2.7294189969057257e-19,519521481.69138336,3792.5068163470987,0.4311660015881018,0.0
0.09045120210252205,2.5125333917367238e-05,700.0,0.0,0.0,2.7540822553830994e-21,2.8380745308457535e-14,519521481.69142497,3792.5068163474025,0.4311660015880673,0.0
0.10055165330462457,2.793101480684016e-05,700.0,0.0,0.0,2.866583329018683e-16,2.928064591905789e-10,519521481.69072455,3792.5068163422893,0.4311660015886486,0.0
0.11066220495792918,3.073950137720255e-05,700.0,0.0,0.0,2.9604348280750715e-12,5.62852282553914e-07,519521481.6909767,3792.5068163441297,0.4311660015884393,0.5288696057626728
0.1207828671628871,3.3550796434135305e-05,700.0,3.015863456298711e-34,0.5054375000000001,5.69643782511725e-09,0.0003068321775348983,519521481.6914115,3792.5068163473043,0.43116600158807844,0.5288696057623119
0.13091365003004996,3.636490278612499e-05,700.0,1.645705887300903e-31,0.5054375000000001,3.10845016735084e-06,0.06344563524228897,519521481.69123083,3792.506816345985,0.4311660015882284,0.5288696057624619
0.13451365003004995,3.736490278612499e-05,700.0,1.2092401627763838e-29,0.5054375000000001,0.00022840428629166903,0.3477201576539107,519521481.6935173,3792.5068163626765,0.4311660015863308,0.5288696057605642
0.13811365003004994,3.8364902786124985e-05,700.0,6.627361812213319e-29,0.5054375000000001,0.0012517925647125287,1.7439826159328722,519521481.6912934,3792.506816346442,0.4311660015881765,0.5288696057624099
0.14171365003004993,3.936490278612498e-05,700.0,3.323938392749997e-28,0.5054375000000001,0.006278337419180928,8.058865232439036,519521481.6913198,3792.506816346635,0.43116600158815455,0.5288696057623881
0.14531365003004992,4.036490278612498e-05,700.0,1.5359769837887976e-27,0.5054375000000001,0.029011914881922934,34.519898475821755,519521481.6910896,3792.5068163449537,0.4311660015883456,0.5288696057625791
0.14891365003004992,4.1364902786124976e-05,700.0,6.579309626607752e-27,0.5054375000000001,0.12427163485101204,137.8217323030802,519521481.69204146,3792.5068163519027,0.43116600158755564,0.5288696057617891
0.1525136500300499,4.2364902786124973e-05,700.0,2.6268091303524133e-26,0.5054375000000001,0.496158234824964,515.4441753686314,519521481.6912052,3792.506816345798,0.4311660015882497,0.5288696057624831
0.1561136500300499,4.336490278612497e-05,700.0,9.824092686218273e-26,0.5054375000000001,1.8555990344441053,1813.9484635900876,519521481.69149375,3792.5068163479045,0.4311660015880102,0.5288696057622437
0.1597136500300499,4.436490278612497e-05,700.0,4.4411395185686e-25,0.5054859458372731,8.38581352143923,6031.623380864592,519521481.6911586,3792.506816345458,0.43116600158828833,0.5288696057625218
0.16331365003004988,4.5364902786124965e-05,700.0,1.5937374712906492e-24,0.505485944761305,30.09314451118285,19021.226221116573,519521481.69143766,3792.506816347495,0.43116600158805674,0.5288696057622903
0.16692227974560786,4.6367299929335516e-05,700.0,5.227718230266e-24,0.5054860603372957,98.71033420172694,57232.89812575152,519521481.6907121,3792.506816342199,0.4311660015886589,0.5288696057628924
0.1706937839261051,4.7414939979473636e-05,700.0,1.6655567894745386e-23,0.5054882507445511,314.48760012213387,172197.83507401825,519521481.6913388,3792.5068163467736,0.43116600158813884,0.5288696057623723
0.1746357221493008,4.850992281925022e-05,700.0,5.2592370174865134e-23,0.5054905428229657,993.024948229677,517539.27049045893,519521481.691102,3792.506816345045,0.4311660015883353,0.5288696057625688
0.17875981648691827,4.965550457969952e-05,700.0,1.6559097016585094e-22,0.5054929924622806,3126.5612672019283,1553753.8547405647,519521481.6909376,3792.5068163438445,0.4311660015884718,0.5288696057627053
0.18307879243662395,5.085522012128443e-05,700.0,5.210743817868073e-22,0.5055133004224511,9837.186807707152,4659331.920868739,519521481.69207084,3792.5068163521173,0.43116600158753127,0.5288696057617648
0.1876065768479246,5.211293801331239e-05,700.0,1.6386511916914584e-21,0.5055225403756703,30933.626775306402,13955509.307027,519521481.6911554,3792.5068163454343,0.43116600158829105,0.5288696057625245
0.19235843971542427,5.343289992095119e-05,700.0,5.151750353515462e-21,0.5055284960756223,97248.25356496908,41746971.18919665,519521481.6911731,3792.5068163455635,0.43116600158827634,0.5288696057625099
0.19735115851246143,5.481976625346151e-05,700.0,1.6193978013332764e-20,0.5055336333367898,305679.0005392715,124720125.8558706,519521481.68998796,3792.5068163369124,0.4311660015892599,0.5288696057634933
0.2026032069903909,5.627866860844191e-05,700.0,5.089759528934265e-20,0.5055387589801931,960714.6546379625,372094888.3823323,519521481.6915254,3792.506816348136,0.43116600158798396,0.5288696057622174
0.20813497293562666,5.781527025989629e-05,700.0,1.599521254811958e-19,0.5055442265022073,3019056.4872083035,1108531105.4877439,519521481.69124305,3792.5068163460746,0.4311660015882183,0.5288696057624517
0.21396900990423887,5.94358360845108e-05,700.0,5.026099603883855e-19,0.5055500429382961,9486267.922377687,3297527471.157638,519521481.6910691,3792.5068163448045,0.4311660015883626,0.528869605762596
0.22013032953850414,6.11473137606956e-05,700.0,1.5791361655745366e-18,0.5055563082647051,29803388.64667705,9793600625.310741,519521481.69127125,3792.5068163462806,0.4311660015881949,0.5288696057624284
0.22664674193938425,6.295742831649562e-05,700.0,4.960826506768977e-18,0.5055630920145242,93622529.16622277,29038511182.38625,519521481.691271,3792.5068163462784,0.431166001588195,0.5288696057624285
0.23354925385064296,6.487479273628971e-05,700.0,1.5582345373886507e-17,0.5055704595406096,294061198.1733072,85950041921.88643,519521481.69128644,3792.506816346391,0.43116600158818225,0.5288696057624157
0.24087253596889885,6.690903776913857e-05,700.0,4.8938901237501264e-17,0.5055784816186487,923497603.0196627,253931383507.72784,519521481.6913375,3792.506816346764,0.4311660015881399,0.5288696057623733
0.24865547395237175,6.907096498676994e-05,700.0,1.536796716052779e-16,0.5055872370017717,2899829811.3865566,748756445646.7706,519521481.69140154,3792.506816347231,0.4311660015880867,0.5288696057623202
0.25694182084814154,7.137272801337266e-05,700.0,4.825225907481408e-16,0.5055968169617662,9104285469.39443,2203283060032.797,519521481.6914636,3792.5068163476844,0.43116600158803525,0.5288696057622687
0.26578097326169553,7.382804812824875e-05,700.0,1.5148027301215759e-15,0.5056073269036322,28579440257.101482,6469235776513.718,519521481.6913756,3792.5068163470423,0.43116600158810825,0.5288696057623417
0.27522889930841526,7.645247203011535e-05,700.0,4.754774243669285e-15,0.5056188893043648,89700301444.11603,18950967983637.977,519521481.69194275,3792.5068163511824,0.43116600158763757,0.528869605761871
0.28534925371756936,7.926368158821372e-05,700.0,1.4922354132176933e-14,0.5056316471762579,281490813821.50256,55378743761935.23,519521481.69143766,3792.506816347495,0.43116600158805674,0.5288696057622903
