Диагностика,"Массовая доля, %",Модель плотности,"Мольная доля, %","Молярный объём, см³/моль атомов","Объёмная доля среди покрытых, %","Объёмная доля, %","Плотность фазы, г/см³","Плотность фазы, кг/м³",Примечание,"Средняя молярная масса, г/моль атомов",Статус данных,Фаза
,89.72340216624039,FCC_A1,93.93875508715968,7.204931763171776,94.46174615426821,94.46174615426821,7.657050368592627,7657.050368592628,Прямая DP-модель из physical_data.pdb.,55.16852541287918,прямая модель,FCC_A1
,10.2765978337596,,6.061244913368285,6.546809865339488,5.538253845731779,5.538253845731779,14.95850681695668,14958.50681695668,В physical_data.pdb нет модели плотности для этой фазы. Плотность оценена по правилу смеси из плотностей элементов; погрешность до 10 %.,97.9305,оценка по правилу смеси,WC
