"gruppa","marka","klyuch_zamorozki","sistema","tip_istochnika_sostava","baza_zamorozki","versiya_bazy_zamorozki","sha256_bazy_zamorozki","sha256_bazy_zamorozki_v_predraschete","baza_sloya_segodnya","sha256_bazy_sloya_segodnya","rodoslovnaya","status_v_sloe","sostav_kolonok_w","elementy_v_reshatel","otbrosheno_kak_sled","w_AL","w_B","w_C","w_CO","w_CR","w_CU","w_FE","w_H","w_MG","w_MN","w_MO","w_N","w_NB","w_NI","w_O","w_SI","w_TA","w_TI","w_V","w_W","w_Y","w_ZN","w_ZR","x_v_reshatel","T_sol_K","T_liq_K","T_plav_odno_K","metod_T","istochnik_T","pdens","setka_polnaya","tochnost_K","versiya_sloya_zamorozki","bystryj_nabor_sloya","nabor_faz_zamorozki","polnyj_nabor_ponadobilsya","dobavleno_storozhem","fazy_pod_solidusom","isklyucheny_v_zamorozke","isklyucheny_v_sloe_segodnya","ulika_nabora","primechanie"
"dobor_Ni","ХН73МБТЮ","8-34|ХН73МБТЮ","Ni","стандарт","mc_ni","2.036 (ThermoGar garcalc)","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","","mc_ni","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","совпадает","schitaetsya","v_reshatel","AL C CR FE MN MO NB NI SI TI","AS B BI CE P PB S SB SN W","1.626945012762758","","0.0500598465465464","","14.517355498498455","","1.0011969309309279","","","0.2002393861861856","3.003590792792784","","2.052453708408402","74.74480741726735","","0.25029923273273197","","2.553052173873866","","","","","","AL=0.03436981896756912;C=0.0023756849948648353;CR=0.15914613080358575;FE=0.010219125247854429;MN=0.002077567619740182;MO=0.017843263662316745;NB=0.012592388558394318;NI=0.7258940331400447;SI=0.005079998660018075;TI=0.03040198834561176","1582.9","1639.4","","calphad","canon/calphad_layer/dannye/predraschet_solidus_likvidus.json, marki[""8-34|ХН73МБТЮ""], solidus_K/likvidus_K","200","True","0.25","d60c03be8a710a8c99e6887de3f996ec3ec2dab4f0ed8a8d370cd404b194d3bf","LIQUID FCC_A1 BCC_A2 HCP_A3","LIQUID FCC_A1 BCC_A2 HCP_A3","False","","FCC_A1","BCC_B2","BCC_B2","",""
