Фаза,Что это,"Первое появление, °C","Доля при первом появлении, %","Максимальная доля, %","Конечная доля, %"
GP_MAT,связанная модель Al-матрицы / GP-зон; название само по себе не означает 100 % GP-зон,605.0000000000001,4.657877815608576,4.657877815608576,0.0
