"E, ГПа","G, ГПа","K, ГПа",K/G,ν,Метод
100.65335219174,40.26134087669602,67.10223479449337,1.666666666666667,0.25,Reuss — нижняя граница
101.3003429100097,40.52013716400387,67.53356194000646,1.666666666666667,0.2500000000000001,Hill — средняя VRH
101.9473336282793,40.77893345131172,67.96488908551956,1.666666666666667,0.2500000000000001,Voigt — верхняя граница
