Диагностика,"Массовая доля, %",Модель плотности,"Мольная доля, %","Молярный объём, см³/моль атомов","Объёмная доля среди покрытых, %","Объёмная доля, %","Плотность фазы, г/см³","Плотность фазы, кг/м³",Примечание,"Средняя молярная масса, г/моль атомов",Статус данных,Фаза
,95.89484933504225,FCC_A1,95.0053616014551,7.293971587637414,95.27643799597041,95.27643799597041,7.534581777091808,7534.581777091808,Прямая DP-модель из physical_data.pdb.,54.95702540683827,прямая модель,FCC_A1
,4.105150664957754,M23C6,4.994638402284495,6.878476197857221,4.723562004029572,4.723562004029572,6.5059221537941,6505.9221537941,Прямая DP-модель из physical_data.pdb.,44.75083067998471,прямая модель,M23C6
