фаза;T, °C;узел Ni, ат. %;узел Cr, ат. %;узел Mo, ат. %;фазовый набор;мольная доля фазы, %;Ni в фазе, ат. %;Cr в фазе, ат. %;Mo в фазе, ат. %;евклид, ат. % (до измеренной);Чебышёв, ат. % (до измеренной);ΔNi, ат. % (до измеренной);ΔCr, ат. % (до измеренной);ΔMo, ат. % (до измеренной);y(NI) подрешётки 1;y(MO) подрешётки 2;y(NI) подрешётки 2;y(MO) подрешётки 3;y(CR) подрешётки 2;y(CR) подрешётки 3;y(NI) подрешётки 3;y(CR) подрешётки 1;y(MO) подрешётки 1
D_NIMO;700,0;75,0;0,0;25,0;DELTA + D_NIMO;0,6497140865486097;51,32695495869298;0,0;48,67304504130702;26,98096256427443;21,778221778221777;13,764517396255421;-21,778221778221777;8,013704381966363;1,0;0,7628452611565965;0,23715473884340357;1,0;;;;;
D_NIMO;700,0;70,0;0,0;30,0;DELTA + D_NIMO;21,63358525383014;51,32694976910686;0,0;48,673050230893146;26,980961458149586;21,778221778221777;13,764512206669302;-21,778221778221777;8,01370957155249;1,0;0,762845406465008;0,2371545935349918;1,0;;;;;
D_NIMO;700,0;67,5;0,0;32,5;DELTA + D_NIMO;32,125515720052285;51,32694597103061;0,0;48,67305402896938;26,9809606486168;21,778221778221777;13,764508408593052;-21,778221778221777;8,013713369628725;1,0;0,7628455128111428;0,2371544871888573;1,0;;;;;
D_NIMO;700,0;65,0;0,0;35,0;DELTA + D_NIMO;42,61744047556085;51,326940784062785;0,0;48,673059215937215;26,980959543053405;21,778221778221777;13,764503221625226;-21,778221778221777;8,013718556596558;1,0;0,7628456580462418;0,23715434195375817;1,0;;;;;
D_NIMO;700,0;62,5;0,0;37,5;DELTA + D_NIMO;53,1093553918564;51,326933275911166;0,0;48,67306672408883;26,98095794275049;21,778221778221777;13,764495713473607;-21,778221778221777;8,01372606474817;1,0;0,7628458682744872;0,23715413172551275;1,0;;;;;
D_NIMO;700,0;60,0;0,0;40,0;DELTA + D_NIMO;63,601252133615304;51,32692143936442;0,0;48,67307856063559;26,98095541989282;21,778221778221777;13,76448387692686;-21,778221778221777;8,013737901294931;1,0;0,7628461996977962;0,23715380030220357;1,0;;;;;
D_NIMO;700,0;57,5;0,0;42,5;DELTA + D_NIMO;74,09310871144629;51,32690001573349;0,0;48,67309998426652;26,98095085365679;21,778221778221777;13,764462453295934;-21,778221778221777;8,013759324925864;1,0;0,7628467995594626;0,23715320044053767;1,0;;;;;
D_NIMO;700,0;55,0;0,0;45,0;DELTA + D_NIMO;84,58484286311402;51,326849430504986;0,0;48,67315056949502;26,98094007204525;21,778221778221777;13,764411868067427;-21,778221778221777;8,013809910154365;1,0;0,7628482159458606;0,2371517840541395;1,0;;;;;
D_NIMO;700,0;52,5;0,0;47,5;DELTA + D_NIMO;95,07567282385311;51,326583331956755;0,0;48,673416668043245;26,98088335950565;21,778221778221777;13,764145769519196;-21,778221778221777;8,014076008702588;1,0;0,7628556667052109;0,23714433329478912;1,0;;;;;
D_NIMO;700,0;50,0;0,0;50,0;D_NIMO + FCC_A1;99,99901607153;49,99966781065864;0,0;50,00033218934136;26,762469296240653;21,778221778221777;12,437230248221084;-21,778221778221777;9,3409915300007;1,0;0,800009301301558;0,199990698698442;1,0;;;;;
D_NIMO;700,0;47,5;0,0;52,5;BCC_B2 + D_NIMO;96,56251846139831;49,18766434047471;0,0;50,812335659525296;26,693073051561143;21,778221778221777;11,625226778037153;-21,778221778221777;10,152995000184639;1,0;0,822745398466708;0,17725460153329176;1,0;;;;;
D_NIMO;700,0;45,0;0,0;55,0;BCC_B2 + D_NIMO;91,47099980051357;49,187532150444696;0,0;50,812467849555304;26,693065761395825;21,778221778221777;11,625094588007137;-21,778221778221777;10,153127190214647;1,0;0,8227490997875486;0,1772509002124513;0,9999999999999998;;;;;
D_NIMO;700,0;42,5;0,0;57,5;BCC_B2 + D_NIMO;86,37927986127892;49,1874987886938;0,0;50,81250121130619;26,693063921730843;21,778221778221777;11,625061226256243;-21,778221778221777;10,153160551965534;1,0;0,8227500339165735;0,1772499660834266;1,0;;;;;
D_NIMO;700,0;40,0;0,0;60,0;BCC_B2 + D_NIMO;81,28752292796698;49,18748358265089;0,0;50,81251641734911;26,69306308325258;21,778221778221777;11,625046020213333;-21,778221778221777;10,153175758008452;1,0;0,822750459685775;0,17724954031422505;1,0;;;;;
D_NIMO;700,0;37,5;0,0;62,5;BCC_B2 + D_NIMO;76,19575271550299;49,187474881750234;0,0;50,812525118249766;26,693062603482936;21,778221778221777;11,625037319312675;-21,778221778221777;10,15318445890911;1,0;0,8227507033109933;0,17724929668900669;1,0;;;;;
D_NIMO;700,0;35,0;0,0;65,0;BCC_B2 + D_NIMO;71,1039762290282;49,18746924724989;0,0;50,812530752750106;26,693062292798324;21,778221778221777;11,625031684812328;-21,778221778221777;10,15319009340945;1,0;0,822750861077003;0,17724913892299693;1,0;;;;;
D_NIMO;700,0;32,5;0,0;67,5;BCC_B2 + D_NIMO;66,01219628021737;49,18746530099059;0,0;50,812534699009404;26,693062075204214;21,778221778221777;11,62502773855303;-21,778221778221777;10,153194039668747;1,0;0,8227509715722635;0,1772490284277365;1,0;;;;;
D_NIMO;700,0;30,0;0,0;70,0;BCC_B2 + D_NIMO;60,92041422387721;49,18746238304836;0,0;50,81253761695164;26,69306191431158;21,778221778221777;11,625024820610804;-21,778221778221777;10,15319695761098;1,0;0,8227510532746459;0,17724894672535424;1,0;;;;;
D_NIMO;700,0;27,5;0,0;72,5;BCC_B2 + D_NIMO;55,82863076507063;49,18746013788638;0,0;50,81253986211362;26,693061790515856;21,778221778221777;11,625022575448824;-21,778221778221777;10,15319920277296;1,0;0,8227511161391814;0,1772488838608186;0,9999999999999999;;;;;
D_NIMO;700,0;25,0;0,0;75,0;BCC_B2 + D_NIMO;50,73684635685359;49,18745835677068;0,0;50,81254164322932;26,693061692307396;21,778221778221777;11,625020794333118;-21,778221778221777;10,153200983888667;1,0;0,8227511660104215;0,17724883398957886;0,9999999999999999;;;;;
D_NIMO;700,0;22,5;0,0;77,5;BCC_B2 + D_NIMO;45,64506122721368;49,18745690934753;0,0;50,81254309065246;26,69306161249849;21,778221778221777;11,625019346909973;-21,778221778221777;10,153202431311804;1,0;0,8227512065382689;0,17724879346173103;0,9999999999999999;;;;;
D_NIMO;700,0;20,0;0,0;80,0;BCC_B2 + D_NIMO;40,553275560578925;49,18745570990832;0,0;50,81254429009168;26,693061546363197;21,778221778221777;11,625018147470762;-21,778221778221777;10,153203630751023;1,0;0,8227512401225671;0,17724875987743288;0,9999999999999999;;;;;
D_NIMO;700,0;17,5;0,0;82,5;BCC_B2 + D_NIMO;35,46148948568027;49,18745469976994;0,0;50,81254530023006;26,69306149066575;21,778221778221777;11,625017137332378;-21,778221778221777;10,153204640889406;1,0;0,8227512684064417;0,1772487315935582;1,0;;;;;
D_NIMO;700,0;75,0;2,5;22,5;DELTA + D_NIMO + FCC_A1;5,1033279163699135;51,210474817995284;0,0;48,78952518200473;26,956627480511568;21,778221778221777;13,648037255557725;-21,778221778221777;8,130184522664074;1,0;0,7661067050961322;0,2338932949038676;0,9999999999999999;;;;;
D_NIMO;700,0;72,5;2,5;25,0;DELTA + D_NIMO + FCC_A1;15,91951413016368;51,21047481799523;0,0;48,78952518200477;26,95662748051155;21,778221778221777;13,648037255557668;-21,778221778221777;8,130184522664116;1,0;0,7661067050961337;0,23389329490386637;1,0;;;;;
D_NIMO;700,0;70,0;2,5;27,5;DELTA + D_NIMO + FCC_A1;26,735700337720804;51,21047481799522;0,0;48,78952518200479;26,95662748051155;21,778221778221777;13,64803725555766;-21,778221778221777;8,13018452266413;1,0;0,766106705096134;0,23389329490386604;0,9999999999999999;;;;;
D_NIMO;700,0;67,5;2,5;30,0;DELTA + D_NIMO + FCC_A1;37,5518865468931;51,21047481799524;0,0;48,789525182004766;26,956627480511557;21,778221778221777;13,648037255557682;-21,778221778221777;8,13018452266411;1,0;0,7661067050961332;0,23389329490386662;1,0;;;;;
D_NIMO;700,0;65,0;2,5;32,5;DELTA + D_NIMO + FCC_A1;48,3680727606494;51,21047481799524;0,0;48,789525182004766;26,956627480511557;21,778221778221777;13,648037255557682;-21,778221778221777;8,13018452266411;1,0;0,7661067050961331;0,23389329490386665;1,0;;;;;
D_NIMO;700,0;62,5;2,5;35,0;D_NIMO + FCC_A1;57,14861095925643;51,07986980327143;0,0;48,92013019672858;26,930513585670177;21,778221778221777;13,51743224083387;-21,778221778221777;8,260789537387922;1,0;0,7697636455084;0,23023635449159982;0,9999999999999999;;;;;
D_NIMO;700,0;60,0;2,5;37,5;D_NIMO + FCC_A1;64,39777180780153;50,79673321334581;0,0;49,2032667866542;26,87817327993205;21,778221778221777;13,234295650908251;-21,778221778221777;8,54392612731354;1,0;0,7776914700263174;0,2223085299736826;1,0;;;;;
D_NIMO;700,0;57,5;2,5;40,0;D_NIMO + FCC_A1;71,18196275951301;50,38468909732223;0,0;49,61531090267777;26,812506060508507;21,778221778221777;12,822251534884671;-21,778221778221777;8,955970243337113;1,0;0,7892287052749773;0,21077129472502226;1,0;;;;;
D_NIMO;700,0;55,0;2,5;42,5;D_NIMO + FCC_A1;77,26732092191145;49,779422652956654;0,0;50,220577347043346;26,738790464821907;21,778221778221777;12,216985090519096;-21,778221778221777;9,561236687702689;1,0;0,806176165717214;0,19382383428278632;1,0;;;;;
D_NIMO;700,0;52,5;2,5;45,0;BCC_B2 + D_NIMO + FCC_A1;78,31223432130724;49,35498169160599;0,0;50,64501830839401;26,7033480854106;21,778221778221777;11,792544129168434;-21,778221778221777;9,98567764905335;1,0;0,8180605126350323;0,18193948736496773;1,0;;;;;
D_NIMO;700,0;50,0;2,5;47,5;BCC_B2 + D_NIMO + FCC_A1;74,43623628457817;49,354981691607406;0,0;50,645018308392594;26,703348085410695;21,778221778221777;11,792544129169848;-21,778221778221777;9,985677649051937;1,0;0,8180605126349925;0,18193948736500737;1,0;;;;;
D_NIMO;700,0;47,5;2,5;50,0;D_NIMO + FCC_A1 + SIGMA;85,15631356468639;49,37092606281917;0,0;50,62907393718083;26,70443645007945;21,778221778221777;11,808488500381614;-21,778221778221777;9,96973327784017;1,0;0,817614070241063;0,1823859297589368;1,0;;;;;
D_NIMO;700,0;45,0;2,5;52,5;BCC_B2 + D_NIMO + SIGMA;82,99175123883593;49,35283336199313;0,0;50,647166638006865;26,703202892381853;21,778221778221777;11,790395799555569;-21,778221778221777;9,987825978666208;1,0;0,8181206658641924;0,1818793341358076;1,0;;;;;
D_NIMO;700,0;42,5;2,5;55,0;BCC_B2 + D_NIMO + SIGMA;78,30993859386668;49,352833361993504;0,0;50,647166638006496;26,70320289238188;21,778221778221777;11,790395799555945;-21,778221778221777;9,987825978665839;1,0;0,818120665864182;0,18187933413581797;1,0;;;;;
D_NIMO;700,0;40,0;2,5;57,5;BCC_B2 + D_NIMO + SIGMA;73,62812594141519;49,352833361993234;0,0;50,64716663800676;26,70320289238186;21,778221778221777;11,790395799555675;-21,778221778221777;9,987825978666102;1,0;0,8181206658641893;0,18187933413581073;1,0;;;;;
D_NIMO;700,0;37,5;2,5;60,0;BCC_B2 + D_NIMO + SIGMA;68,94631329386227;49,35283336199339;0,0;50,64716663800661;26,70320289238187;21,778221778221777;11,790395799555832;-21,778221778221777;9,987825978665953;1,0;0,8181206658641851;0,18187933413581495;1,0;;;;;
D_NIMO;700,0;35,0;2,5;62,5;BCC_B2 + D_NIMO + SIGMA;64,26450064070886;49,35283336199309;0,0;50,647166638006915;26,703202892381853;21,778221778221777;11,790395799555533;-21,778221778221777;9,987825978666258;1,0;0,8181206658641937;0,1818793341358067;1,0;;;;;
D_NIMO;700,0;32,5;2,5;65,0;BCC_B2 + D_NIMO + SIGMA;59,58268799861125;49,352833361993255;0,0;50,647166638006745;26,70320289238186;21,778221778221777;11,790395799555696;-21,778221778221777;9,987825978666088;1,0;0,8181206658641889;0,1818793341358111;1,0;;;;;
D_NIMO;700,0;30,0;2,5;67,5;BCC_B2 + D_NIMO + SIGMA;54,90087532187006;49,35283336199316;0,0;50,647166638006844;26,70320289238186;21,778221778221777;11,790395799555604;-21,778221778221777;9,987825978666187;1,0;0,8181206658641916;0,18187933413580834;0,9999999999999998;;;;;
D_NIMO;700,0;27,5;2,5;70,0;BCC_B2 + D_NIMO + SIGMA;50,21906270488423;49,35283336199336;0,0;50,64716663800664;26,70320289238187;21,778221778221777;11,790395799555803;-21,778221778221777;9,987825978665981;1,0;0,8181206658641859;0,18187933413581417;1,0;;;;;
D_NIMO;700,0;25,0;2,5;72,5;BCC_B2 + D_NIMO + SIGMA;45,53725004079545;49,35283336199338;0,0;50,64716663800662;26,70320289238187;21,778221778221777;11,790395799555824;-21,778221778221777;9,98782597866596;1,0;0,8181206658641854;0,1818793341358147;1,0;;;;;
D_NIMO;700,0;22,5;2,5;75,0;BCC_B2 + D_NIMO + SIGMA;40,85543741792178;49,35283336199297;0,0;50,64716663800702;26,70320289238184;21,778221778221777;11,790395799555412;-21,778221778221777;9,987825978666365;1,0;0,8181206658641967;0,1818793341358033;1,0;;;;;
D_NIMO;700,0;20,0;2,5;77,5;BCC_B2 + D_NIMO + SIGMA;36,173624731811785;49,35283336199299;0,0;50,647166638007015;26,70320289238185;21,778221778221777;11,790395799555434;-21,778221778221777;9,987825978666358;1,0;0,8181206658641963;0,18187933413580373;1,0;;;;;
D_NIMO;700,0;17,5;2,5;80,0;BCC_B2 + D_NIMO + SIGMA;31,491812083407705;49,35283336199299;0,0;50,647166638007;26,703202892381842;21,778221778221777;11,790395799555434;-21,778221778221777;9,987825978666343;1,0;0,818120665864196;0,1818793341358037;1,0;;;;;
D_NIMO;700,0;15,0;2,5;82,5;BCC_B2 + D_NIMO + SIGMA;26,809999432117127;49,35283336199319;0,0;50,64716663800681;26,70320289238186;21,778221778221777;11,790395799555633;-21,778221778221777;9,987825978666152;1,0;0,8181206658641907;0,1818793341358093;1,0;;;;;
D_NIMO;700,0;77,5;5,0;17,5;DELTA + D_NIMO + FCC_A1;2,315243316182556;51,21047481799523;0,0;48,78952518200477;26,95662748051155;21,778221778221777;13,648037255557668;-21,778221778221777;8,130184522664116;1,0;0,7661067050961337;0,23389329490386637;1,0;;;;;
D_NIMO;700,0;75,0;5,0;20,0;D_NIMO + FCC_A1;10,92507414281675;51,131127123695315;0,0;48,868872876304685;26,940614310972364;21,778221778221777;13,568689561257756;-21,778221778221777;8,209532216964028;1,0;0,7683284405365312;0,23167155946346882;1,0;;;;;
D_NIMO;700,0;72,5;5,0;22,5;D_NIMO + FCC_A1;18,705393932057113;51,00566551031926;0,0;48,99433448968074;26,916230115525618;21,778221778221777;13,443227947881702;-21,778221778221777;8,334993830340082;1,0;0,7718413657110605;0,22815863428893943;0,9999999999999999;;;;;
D_NIMO;700,0;70,0;5,0;25,0;D_NIMO + FCC_A1;26,378076088707815;50,852620937673834;0,0;49,147379062326166;26,888040350672206;21,778221778221777;13,290183375236275;-21,778221778221777;8,48803840298551;1,0;0,7761266137451325;0,22387338625486727;1,0;;;;;
D_NIMO;700,0;67,5;5,0;27,5;D_NIMO + FCC_A1;33,90955943378672;50,663406758214435;0,0;49,336593241785565;26,855559016145143;21,778221778221777;13,100969195776877;-21,778221778221777;8,677252582444908;1,0;0,7814246107699958;0,21857538923000422;1,0;;;;;
D_NIMO;700,0;65,0;5,0;30,0;D_NIMO + FCC_A1;41,25407194378101;50,42635031749733;0,0;49,57364968250267;26,818577526625653;21,778221778221777;12,863912755059772;-21,778221778221777;8,914309023162012;1,0;0,7880621911100747;0,21193780888992525;1,0;;;;;
D_NIMO;700,0;62,5;5,0;32,5;D_NIMO + FCC_A1;48,34984660752179;50,12580664720922;0,0;49,87419335279078;26,777652935677438;21,778221778221777;12,563369084771658;-21,778221778221777;9,214852693450126;1,0;0,7964774138781419;0,20352258612185817;1,0;;;;;
D_NIMO;700,0;60,0;5,0;35,0;D_NIMO + FCC_A1;55,11590733623514;49,741551013003885;0,0;50,258448986996115;26,735082362866272;21,778221778221777;12,179113450566327;-21,778221778221777;9,599108327655458;1,0;0,8072365716358915;0,1927634283641086;1,0;;;;;
D_NIMO;700,0;57,5;5,0;37,5;D_NIMO + FCC_A1 + SIGMA;60,53242720101787;49,370926062818995;0,0;50,62907393718101;26,704436450079438;21,778221778221777;11,808488500381436;-21,778221778221777;9,969733277840355;1,0;0,8176140702410682;0,18238592975893175;0,9999999999999999;;;;;
D_NIMO;700,0;55,0;5,0;40,0;BCC_B2 + D_NIMO + FCC_A1;55,62443264400132;49,35498169160643;0,0;50,645018308393574;26,70334808541063;21,778221778221777;11,792544129168874;-21,778221778221777;9,985677649052917;1,0;0,8180605126350199;0,1819394873649799;1,0;;;;;
D_NIMO;700,0;52,5;5,0;42,5;D_NIMO + FCC_A1 + SIGMA;64,6518193005216;49,37092606281924;0,0;50,629073937180756;26,70443645007945;21,778221778221777;11,808488500381678;-21,778221778221777;9,969733277840099;1,0;0,8176140702410613;0,18238592975893858;0,9999999999999999;;;;;
D_NIMO;700,0;50,0;5,0;45,0;BCC_B2 + D_NIMO + FCC_A1;47,872437070877375;49,35498169160462;0,0;50,645018308395386;26,703348085410507;21,778221778221777;11,792544129167062;-21,778221778221777;9,985677649054729;1,0;0,8180605126350707;0,18193948736492932;1,0;;;;;
D_NIMO;700,0;47,5;5,0;47,5;D_NIMO + FCC_A1 + SIGMA;68,771211476288;49,37092606281924;0,0;50,62907393718077;26,704436450079452;21,778221778221777;11,808488500381678;-21,778221778221777;9,969733277840113;1,0;0,8176140702410615;0,18238592975893858;1,0;;;;;
D_NIMO;700,0;45,0;5,0;50,0;D_NIMO + FCC_A1 + SIGMA;70,8309075581745;49,37092606281926;0,0;50,629073937180735;26,704436450079452;21,778221778221777;11,8084885003817;-21,778221778221777;9,969733277840078;1,0;0,8176140702410607;0,18238592975893933;1,0;;;;;
D_NIMO;700,0;42,5;5,0;52,5;BCC_B2 + D_NIMO + SIGMA;69,45334998482102;49,35283336199301;0,0;50,64716663800699;26,703202892381846;21,778221778221777;11,790395799555448;-21,778221778221777;9,987825978666336;1,0;0,8181206658641957;0,18187933413580437;1,0;;;;;
D_NIMO;700,0;40,0;5,0;55,0;BCC_B2 + D_NIMO + SIGMA;64,771537310187;49,352833361993355;0,0;50,647166638006645;26,70320289238187;21,778221778221777;11,790395799555796;-21,778221778221777;9,987825978665988;1,0;0,8181206658641861;0,18187933413581395;1,0;;;;;
D_NIMO;700,0;37,5;5,0;57,5;BCC_B2 + D_NIMO + SIGMA;60,08972466580463;49,35283336199293;0,0;50,647166638007086;26,703202892381846;21,778221778221777;11,79039579955537;-21,778221778221777;9,987825978666429;1,0;0,8181206658641982;0,18187933413580165;1,0;;;;;
D_NIMO;700,0;35,0;5,0;60,0;BCC_B2 + D_NIMO + SIGMA;55,40791201146921;49,352833361992985;0,0;50,64716663800702;26,703202892381846;21,778221778221777;11,790395799555426;-21,778221778221777;9,987825978666365;1,0;0,8181206658641965;0,1818793341358034;0,9999999999999999;;;;;
D_NIMO;700,0;32,5;5,0;62,5;BCC_B2 + D_NIMO + SIGMA;50,7260993533089;49,35283336199306;0,0;50,64716663800695;26,703202892381857;21,778221778221777;11,790395799555505;-21,778221778221777;9,987825978666294;1,0;0,8181206658641944;0,18187933413580545;0,9999999999999999;;;;;
D_NIMO;700,0;30,0;5,0;65,0;BCC_B2 + D_NIMO + SIGMA;46,044286697729085;49,35283336199291;0,0;50,64716663800709;26,70320289238184;21,778221778221777;11,790395799555348;-21,778221778221777;9,987825978666436;1,0;0,8181206658641985;0,18187933413580148;1,0;;;;;
D_NIMO;700,0;27,5;5,0;67,5;BCC_B2 + D_NIMO + SIGMA;41,36247403509811;49,352833361993014;0,0;50,647166638006986;26,703202892381846;21,778221778221777;11,790395799555455;-21,778221778221777;9,98782597866633;1,0;0,8181206658641956;0,1818793341358043;1,0;;;;;
D_NIMO;700,0;25,0;5,0;70,0;BCC_B2 + D_NIMO + FCC_A1;9,112456490108269;49,354981691605914;0,0;50,645018308394086;26,703348085410592;21,778221778221777;11,792544129168355;-21,778221778221777;9,985677649053429;1,0;0,8180605126350344;0,1819394873649656;1,0;;;;;
D_NIMO;700,0;20,0;5,0;75,0;BCC_B2 + D_NIMO + SIGMA;27,317036106318525;49,35283336199297;0,0;50,64716663800702;26,70320289238184;21,778221778221777;11,790395799555412;-21,778221778221777;9,987825978666365;1,0;0,8181206658641967;0,18187933413580326;1,0;;;;;
D_NIMO;700,0;75,0;7,5;17,5;D_NIMO + FCC_A1;3,6721394673537313;50,608678678147434;0,0;49,391321321852566;26,846654118551424;21,778221778221777;13,046241115709876;-21,778221778221777;8,731980662511909;1,0;0,7829569970118719;0,21704300298812812;1,0;;;;;
D_NIMO;700,0;72,5;7,5;20,0;D_NIMO + FCC_A1;11,24130218372735;50,441903680650746;0,0;49,558096319349254;26,820877010421373;21,778221778221777;12,879466118213188;-21,778221778221777;8,898755660008597;1,0;0,7876266969417791;0,21237330305822086;1,0;;;;;
D_NIMO;700,0;70,0;7,5;22,5;D_NIMO + FCC_A1;18,680456715583635;50,244320850364794;0,0;49,75567914963522;26,792993141491973;21,778221778221777;12,681883287927235;-21,778221778221777;9,096338490294563;1,0;0,793159016189786;0,20684098381021374;0,9999999999999998;;;;;
D_NIMO;700,0;67,5;7,5;25,0;D_NIMO + FCC_A1;25,957913137685118;50,00857443527447;0,0;49,99142556472554;26,763502677342444;21,778221778221777;12,44613687283691;-21,778221778221777;9,332084905384882;1,0;0,7997599158123151;0,20024008418768532;1,0;;;;;
D_NIMO;700,0;65,0;7,5;27,5;D_NIMO + FCC_A1;33,03394644007935;49,72560168650686;0,0;50,27439831349314;26,733552682408977;21,778221778221777;12,163164124069304;-21,778221778221777;9,61505765415248;1,0;0,8076831527778079;0,1923168472221921;1,0;;;;;
D_NIMO;700,0;62,5;7,5;30,0;D_NIMO + FCC_A1;39,85978940664322;49,38459406006109;0,0;50,61540593993891;26,705384549698017;21,778221778221777;11,822156497623531;-21,778221778221777;9,956065280598253;1,0;0,8172313663182894;0,1827686336817107;1,0;;;;;
D_NIMO;700,0;60,0;7,5;32,5;D_NIMO + FCC_A1 + SIGMA;42,08762904104054;49,370926062818924;0,0;50,62907393718107;26,704436450079427;21,778221778221777;11,808488500381365;-21,778221778221777;9,969733277840412;1,0;0,81761407024107;0,18238592975892992;1,0;;;;;
D_NIMO;700,0;57,5;7,5;35,0;D_NIMO + FCC_A1 + SIGMA;44,1473251336448;49,370926062820345;0,0;50,62907393717965;26,704436450079527;21,778221778221777;11,808488500382786;-21,778221778221777;9,96973327783899;1,0;0,8176140702410302;0,18238592975896972;0,9999999999999999;;;;;
D_NIMO;700,0;55,0;7,5;37,5;D_NIMO + FCC_A1 + SIGMA;46,20702119661894;49,37092606281898;0,0;50,62907393718101;26,70443645007943;21,778221778221777;11,808488500381422;-21,778221778221777;9,969733277840355;1,0;0,8176140702410684;0,1823859297589315;1,0;;;;;
D_NIMO;700,0;52,5;7,5;40,0;D_NIMO + FCC_A1 + SIGMA;48,26671724102404;49,370926062819805;0,0;50,629073937180195;26,70443645007949;21,778221778221777;11,808488500382246;-21,778221778221777;9,969733277839538;1,0;0,8176140702410454;0,18238592975895462;1,0;;;;;
D_NIMO;700,0;50,0;7,5;42,5;D_NIMO + FCC_A1 + SIGMA;50,32641336249134;49,37092606281926;0,0;50,62907393718074;26,704436450079452;21,778221778221777;11,8084885003817;-21,778221778221777;9,969733277840085;1,0;0,8176140702410608;0,18238592975893916;1,0;;;;;
D_NIMO;700,0;47,5;7,5;45,0;D_NIMO + FCC_A1 + SIGMA;52,386109431230096;49,37092606281924;0,0;50,629073937180756;26,70443645007945;21,778221778221777;11,808488500381678;-21,778221778221777;9,969733277840099;1,0;0,8176140702410613;0,18238592975893872;0,9999999999999999;;;;;
D_NIMO;700,0;45,0;7,5;47,5;D_NIMO + FCC_A1 + SIGMA;54,44580548603464;49,37092606281925;0,0;50,62907393718075;26,704436450079452;21,778221778221777;11,808488500381692;-21,778221778221777;9,969733277840092;1,0;0,8176140702410609;0,18238592975893922;0,9999999999999999;;;;;
D_NIMO;700,0;42,5;7,5;50,0;D_NIMO + FCC_A1 + SIGMA;56,50550155442772;49,37092606281924;0,0;50,62907393718076;26,704436450079452;21,778221778221777;11,808488500381678;-21,778221778221777;9,969733277840106;1,0;0,8176140702410613;0,18238592975893847;1,0;;;;;
D_NIMO;700,0;40,0;7,5;52,5;BCC_B2 + D_NIMO + SIGMA;55,91494867489186;49,352833361993724;0,0;50,64716663800627;26,703202892381892;21,778221778221777;11,790395799556165;-21,778221778221777;9,987825978665612;1,0;0,8181206658641756;0,18187933413582438;1,0;;;;;
D_NIMO;700,0;37,5;7,5;55,0;BCC_B2 + D_NIMO + SIGMA;51,23313603063454;49,35283336199341;0,0;50,64716663800658;26,70320289238187;21,778221778221777;11,790395799555853;-21,778221778221777;9,987825978665924;1,0;0,8181206658641844;0,18187933413581575;1,0;;;;;
D_NIMO;700,0;35,0;7,5;57,5;BCC_B2 + D_NIMO + SIGMA;46,55132336786419;49,35283336199327;0,0;50,64716663800672;26,70320289238186;21,778221778221777;11,79039579955571;-21,778221778221777;9,987825978666066;1,0;0,8181206658641884;0,18187933413581153;1,0;;;;;
D_NIMO;700,0;32,5;7,5;60,0;BCC_B2 + D_NIMO + SIGMA;41,86951071622346;49,35283336199283;0,0;50,647166638007164;26,70320289238183;21,778221778221777;11,79039579955527;-21,778221778221777;9,987825978666507;0,9999999999999999;0,8181206658642004;0,1818793341357995;0,9999999999999999;;;;;
D_NIMO;700,0;30,0;7,5;62,5;BCC_B2 + D_NIMO + SIGMA;37,187698057429955;49,35283336199321;0,0;50,647166638006794;26,703202892381864;21,778221778221777;11,790395799555654;-21,778221778221777;9,987825978666137;1,0;0,8181206658641901;0,18187933413580998;1,0;;;;;
D_NIMO;700,0;27,5;7,5;65,0;BCC_B2 + D_NIMO + SIGMA;32,50588540466849;49,35283336199337;0,0;50,647166638006624;26,703202892381867;21,778221778221777;11,79039579955581;-21,778221778221777;9,987825978665967;1,0;0,8181206658641855;0,18187933413581445;0,9999999999999999;;;;;
D_NIMO;700,0;15,0;7,5;77,5;BCC_B2 + D_NIMO + SIGMA;9,096822169231455;49,352833361993525;0,0;50,64716663800648;26,70320289238188;21,778221778221777;11,790395799555967;-21,778221778221777;9,987825978665825;1,0;0,8181206658641814;0,18187933413581864;1,0;;;;;
D_NIMO;700,0;72,5;10,0;17,5;D_NIMO + FCC_A1;3,719442236074353;49,94106019585779;0,0;50,05893980414221;26,755816306085503;21,778221778221777;12,378622633420228;-21,778221778221777;9,399599144801556;1,0;0,8016503145159818;0,1983496854840182;1,0;;;;;
D_NIMO;700,0;70,0;10,0;20,0;D_NIMO + FCC_A1;10,974601146154276;49,71679772873502;0,0;50,283202271265;26,73271642012765;21,778221778221777;12,154360166297458;-21,778221778221777;9,62386161192434;1,0;0,8079296635954197;0,19207033640458016;1,0;;;;;
D_NIMO;700,0;67,5;10,0;22,5;D_NIMO + FCC_A1;18,062210317210596;49,456440081452754;0,0;50,543559918547246;26,71059771154183;21,778221778221777;11,894002519015196;-21,778221778221777;9,884219259206589;1,0;0,8152196777193229;0,18478032228067706;1,0;;;;;
D_NIMO;700,0;65,0;10,0;25,0;D_NIMO + FCC_A1 + SIGMA;21,583134806460805;49,37092606281924;0,0;50,62907393718076;26,704436450079452;21,778221778221777;11,808488500381678;-21,778221778221777;9,969733277840106;1,0;0,8176140702410614;0,1823859297589385;0,9999999999999999;;;;;
