T, °C;межфазная энергия, Дж/м²;места зарождения;t, ч;средний радиус, нм;число выделений, 1/м³;критический радиус, нм;скорость зарождения, 1/(м³·с)
595,0;0,075;объём зерна;0,01798332073484461;0,6216308804193917;3,5445580486891293e+22;0,5054041232588901;7,109798391463809e+21
595,0;0,075;объём зерна;0,030683246248755;0,624044028288058;1,8745062994833369e+24;0,5069513043695303;1,0965412018253662e+23
595,0;0,075;объём зерна;0,05474738541875333;0,6398279946558975;2,205500674784927e+25;0,5269797678352355;3,0744735295439075e+23
595,0;0,075;объём зерна;0,09667752133607464;0,6771980216903997;5,488890293314873e+25;0,5823317747399611;1,2955759639372694e+23
595,0;0,075;объём зерна;0,10000000000000002;0,679687781592683;5,634602157656523e+25;0,5862171985641185;1,1898502030293062e+23
595,0;0,075;объём зерна;0,17079342142044848;0,718884847819557;7,075198917048757e+25;0,6491011638141914;2,464801174678387e+22
595,0;0,075;объём зерна;0,302649587237634;0,7528858346462105;7,5342204430646694e+25;0,714006972953258;3,520009679931951e+21
595,0;0,075;объём зерна;0,5372511867694233;0,7858315370104942;6,869586076933798e+25;0,7617410769215897;7,409233787970168e+20
595,0;0,075;объём зерна;0,9507438355043324;0,9495411222107419;4,4691226544696775e+25;0,8834685373880685;4,403474144230856e+18
595,0;0,075;объём зерна;1,0;0,9688824231516046;4,281574417362298e+25;0,9023999231916174;1,821030397623087e+18
595,0;0,075;объём зерна;1,6866716067883138;1,1699237357973726;2,7600692318996506e+25;1,1233258858477722;15122999993305,209
595,0;0,075;объём зерна;2,9821708012305335;1,4286689478449401;1,632525429206096e+25;1,393004377257519;298618,400361553
595,0;0,075;объём зерна;5,286500218833133;1,7408174297498449;9,526044900217043e+24;1,7144138120253705;1,3353210428037829e-06
595,0;0,075;объём зерна;9,359941726191472;2,1089885523883996;5,546248325310519e+24;2,096683221707113;3,6261999099455046e-23
595,0;0,075;объём зерна;10,0;2,1582629628985748;5,201232503738878e+24;2,144482532676698;1,7938722910249076e-25
595,0;0,075;объём зерна;16,56050297424773;2,5474017552446;3,2229182392813997e+24;2,542680391755782;1,0521665088922373e-46
595,0;0,075;объём зерна;29,333233005942382;3,077496539138245;1,861779291556084e+24;3,082627828934499;2,8865730882099646e-81
595,0;0,075;объём зерна;51,9584435847514;3,714356010706266;1,0753865206100017e+24;3,732091677640389;1,2308819261957173e-131
595,0;0,075;объём зерна;91,97709067016793;4,496421002183571;6,152757749281408e+23;4,525322687895165;3,453369674416022e-206
595,0;0,075;объём зерна;100,0;4,632209275939079;5,656169059350936e+23;4,651719310118715;2,164979435105923e-219
595,0;0,075;объём зерна;163,03977310245634;5,429724714198161;3,519682538948265e+23;5,46964173999318;0,0
595,0;0,075;объём зерна;200,0;5,819461894115276;2,8740955806331824e+23;5,85391923665374;0,0
595,0;0,075;объём зерна;288,6250649470122;6,559123420719779;2,009173303312688e+23;6,616893167832252;0,0
595,0;0,075;объём зерна;511,5345981211665;7,921957955055102;1,1477355126185574e+23;8,003120627211317;0,0
595,0;0,075;объём зерна;906,192918272676;9,602765260396197;6,498535112571022e+22;9,700455869954553;0,0
595,0;0,075;объём зерна;1000,0;9,91635176860345;5,8991104654195586e+22;10,016621890391352;0,0
595,0;0,075;объём зерна;1604,7745801215754;11,570032479324613;3,7055340624504137e+22;11,717476115457758;0,0
595,0;0,075;объём зерна;2839,2626057460616;13,987898266954907;2,1030080379052433e+22;14,17078395226472;0,0
595,0;0,075;объём зерна;5027,937061196276;16,90291925485784;1,1962385423254885e+22;17,132800936656224;0,0
595,0;0,075;объём зерна;8896,75893728213;20,437278101988408;6,774698235448651e+21;20,734944045896096;0,0
595,0;0,075;объём зерна;10000,0;21,310721677356526;6,009696806340239e+21;21,55153712617204;0,0
595,0;0,075;объём зерна;15770,059968795893;24,72682881250031;3,831640417935369e+21;25,061748036013327;0,0
595,0;0,075;объём зерна;27919,062513226254;29,913245285130355;2,1674853288222004e+21;30,31342286254156;0,0
595,0;0,075;объём зерна;49456,359034987574;36,16376641596389;1,2298325304242387e+21;36,646282570434224;0,0
595,0;0,075;объём зерна;87600,0;44,133061177247995;6,877755519759918e+20;43,21764828398863;0,0
595,0;0,1;объём зерна;0,001;0,0;1,0179654284097134e-52;0,6738331301808552;2,51874009466959e-50
595,0;0,1;объём зерна;0,001769908906321979;0,0;7,959055217431542e-22;0,6738331301809126;1,134908425051427e-19
595,0;0,1;объём зерна;0,0031377521867919657;0,769;0,0020189484740703798;0,6738331301809884;0,025791048002419454
595,0;0,1;объём зерна;0,005628888866561699;0,7691589245790392;81856959,53100619;0,6738331301808582;224221755,87316588
595,0;0,1;объём зерна;0,009989253412390327;0,7694590456772002;73566516217078,39;0,6738331301810175;65362959546567,914
595,0;0,1;объём зерна;0,010000000000000002;0,7694497526188337;76095259792177,94;0,6738331301810953;66513962896360,15
595,0;0,1;объём зерна;0,01752248428726696;0,770246213507927;2,350721165254379e+17;0,6738331306732186;7,0495629575084856e+16
595,0;0,1;объём зерна;0,029860394613308198;0,7715845568259597;3,4390301049264357e+19;0,6738332025907005;3,2347054052447775e+18
595,0;0,1;объём зерна;0,054278788968632447;0,7745136247316997;1,4012662028131657e+21;0,6738361148893549;3,727587936236762e+19
595,0;0,1;объём зерна;0,09766213419012557;0,7818224749692411;1,4723402512403777e+22;0,6738654120431641;1,4043884362124671e+20
595,0;0,1;объём зерна;0,10000000000000002;0,7822664124746392;1,5910199987130933e+22;0,6738680756822367;1,4598148654525584e+20
595,0;0,1;объём зерна;0,16993068743251835;0,7974663367637923;7,033663841984672e+22;0,6739974429704247;2,8282479451082988e+20
595,0;0,1;объём зерна;0,3039149718048274;0,8390899618932605;2,4360709457029413e+23;0,6745060277026765;4,204040999701821e+20
595,0;0,1;объём зерна;0,5380593320813152;0,944824738116538;6,334593571150623e+23;0,6764560959864443;4,830839550188968e+20
595,0;0,1;объём зерна;0,9508017543384139;1,1792697021153504;1,2690030415121572e+24;0,685634673858597;3,54422733055277e+20
595,0;0,1;объём зерна;1,0;1,2124565144779693;1,3288913452458186e+24;0,6874339428244717;3,2765435830949714e+20
595,0;0,1;объём зерна;1,6886322533463534;1,773774820527889;1,7059771817837908e+24;0,7356657912824158;3,1421702404708065e+19
595,0;0,1;объём зерна;2,9858613346831113;2,707071423662086;1,7214068952169864e+24;1,028435096345568;449827092683,0025
595,0;0,1;объём зерна;5,286154886541122;3,2031127011715506;1,7119461074609633e+24;2,5659788636962966;4,3007493179272075e-73
595,0;0,1;объём зерна;9,339645612826304;3,2524589272249966;1,6341789786770295e+24;3,2607338297587636;1,6156367474936738e-134
595,0;0,1;объём зерна;10,0;3,2625198562682978;1,6133857134690292e+24;3,2729804461577325;1,0099592640833493e-135
595,0;0,1;объём зерна;16,5635488059252;3,413275670752555;1,3852061486992853e+24;3,4204454313836474;1,2015723704080179e-150
595,0;0,1;объём зерна;29,376020309021538;3,757688489012901;1,0349503905915241e+24;3,7661432966275545;2,5520192196113496e-188
595,0;0,1;объём зерна;51,98977609617901;4,30327410353422;6,932857038109575e+23;4,316812811147637;7,39992202419189e-256
595,0;0,1;объём зерна;91,98521369897149;5,049606956305247;4,306596776403163e+23;5,078971154348088;0,0
595,0;0,1;объём зерна;100,0;5,189879194416677;3,987853606219292e+23;5,20773836618506;0,0
595,0;0,1;объём зерна;163,0569627196826;6,027592166247435;2,5509422288705258e+23;6,067058794355918;0,0
595,0;0,1;объём зерна;200,0;6,434340076332081;2,1033662395191572e+23;6,4797171567758935;0,0
595,0;0,1;объём зерна;288,74099714335443;7,245902783642018;1,4807963586348031e+23;7,304209158340699;0,0
595,0;0,1;объём зерна;510,9978681294531;8,734112334381395;8,518954732119277e+22;8,825678978869297;0,0
595,0;0,1;объём зерна;905,5192571934459;10,550426207594219;4,855382459705098e+22;10,667134013641165;0,0
595,0;0,1;объём зерна;1000,0;10,907324102729698;4,401043552262136e+22;11,019953491192462;0,0
595,0;0,1;объём зерна;1603,695458237068;12,732078776255332;2,7657151913770653e+22;12,894356294597353;0,0
595,0;0,1;объём зерна;2838,37265557901;15,405975090123581;1,5712290043449773e+22;15,593944043414329;0,0
595,0;0,1;объём зерна;5024,156622517727;18,627194467551142;8,931545589901731e+21;18,87507406192816;0,0
595,0;0,1;объём зерна;8910,623477371157;22,538852026014943;5,051739909863694e+21;22,83264433162609;0,0
595,0;0,1;объём зерна;10000,0;23,4038113620995;4,507754153559085e+21;23,707959747174556;0,0
595,0;0,1;объём зерна;15774,833967067769;27,216551816350343;2,8655725296759546e+21;27,598211534179605;0,0
595,0;0,1;объём зерна;27931,277318961682;32,88107870765167;1,6261004210200977e+21;33,37497999888089;0,0
595,0;0,1;объём зерна;49494,39566148974;39,77395945610336;9,214583778994789e+20;39,121690665076095;0,0
595,0;0,1;объём зерна;87600,0;48,15790597702427;5,203441134592741e+20;46,41800207663525;0,0
595,0;0,125;объём зерна;0,001;0,0;7,009188581574465e-77;0,8422914127262928;1,8366768437967493e-74
595,0;0,125;объём зерна;0,001769908906321979;0,0;2,5993959170950373e-38;0,8422914127261303;3,8128926301839925e-36
