Диагностика,"Массовая доля, %",Модель плотности,"Мольная доля, %","Молярный объём, см³/моль атомов","Объёмная доля среди покрытых, %","Объёмная доля, %","Плотность фазы, г/см³","Плотность фазы, кг/м³",Примечание,"Средняя молярная масса, г/моль атомов",Статус данных,Фаза
,88.63393989982247,FCC_A1,88.01154700108059,7.248611425600949,87.43683572739945,87.43683572739945,7.645064814392964,7645.064814392964,Прямая DP-модель из physical_data.pdb.,55.41610416306864,прямая модель,FCC_A1
,11.36606010017754,FCC_A1,11.98845299975847,7.646028898780773,12.56316427260055,12.56316427260055,6.823174196381154,6823.174196381154,Плотность оценена по разупорядоченной ГЦК-модели FCC_A1.,52.17018708694558,оценка по связанной фазе,GAMMA_PRIME
