Величина,Значение
E_Hill_GPa,106.7168638313477
E_Reuss_GPa,103.4444508481648
E_Voigt_GPa,109.9892768145307
G_Hill_GPa,42.6867455325391
G_Reuss_GPa,41.37778033926591
G_Voigt_GPa,43.99571072581229
K_Hill_GPa,71.14457588756517
K_Reuss_GPa,68.96296723210986
K_Voigt_GPa,73.32618454302047
K_over_G_Hill,1.666666666666667
nu_Hill,0.25
