"Время, с","Время, ч","Температура, °C","Объёмная доля, %","Средний радиус, нм","Плотность частиц, 1/м³","Скорость зарождения, 1/(м³·с)","Движущая сила, Дж/м³","Движущая сила, Дж/моль","Критический радиус, нм","Радиус зародыша, нм"
0.0,0.0,599.85,0.0,0.0,0.0,0.0,30826724.599669427,229.7033006856582,1.005620947492178,0.0
0.036864,1.024e-05,599.85,0.0,0.0,0.0,0.0,30826724.599677235,229.70330068571639,1.0056209474919233,0.0
0.073764864,2.049024e-05,599.85,0.0,0.0,0.0,0.0,30826724.599675283,229.70330068570183,1.0056209474919868,0.0
0.110702628864,3.075073024e-05,599.85,0.0,0.0,0.0,0.0,30826724.599668447,229.7033006856509,1.0056209474922098,0.0
0.147677331492864,4.102148097024e-05,599.85,0.0,0.0,0.0,0.0,30826724.59967577,229.70330068570547,1.005620947491971,0.0
0.18468900882435685,5.1302502451210234e-05,599.85,0.0,0.0,0.0,0.0,30826724.59967577,229.70330068570547,1.005620947491971,0.0
0.2217376978331812,6.159380495366144e-05,599.85,0.0,0.0,0.0,0.0,30826724.599680655,229.70330068574185,1.0056209474918119,0.0
0.2588234355310144,7.18953987586151e-05,599.85,0.0,0.0,0.0,0.0,30826724.599664543,229.70330068562183,1.0056209474923372,0.0
0.2959462589665454,8.220729415737373e-05,599.85,0.0,0.0,0.0,0.0,30826724.599668935,229.70330068565454,1.0056209474921942,0.0
0.333106205225512,9.25295014515311e-05,599.85,0.0,0.0,0.0,0.0,30826724.599676747,229.70330068571275,1.005620947491939,0.0
0.3703033114307375,0.00010286203095298264,599.85,0.0,0.0,0.0,0.0,30826724.599674307,229.70330068569456,1.0056209474920188,0.0
0.40753761474216826,0.00011320489298393563,599.85,0.0,0.0,0.0,0.0,30826724.599674307,229.70330068569456,1.0056209474920188,0.0
0.44480915235691043,0.00012355809787691955,599.85,0.0,0.0,0.0,0.0,30826724.599672355,229.70330068568003,1.0056209474920825,0.0
0.48211796150926733,0.0001339216559747965,599.85,0.0,0.0,0.0,0.0,30826724.599678215,229.7033006857237,1.0056209474918913,0.0
0.5194640794707766,0.00014429557763077127,599.85,0.0,0.0,0.0,0.0,30826724.599666495,229.70330068563635,1.0056209474922735,0.0
0.5568475435502472,0.000154679873208402,599.85,0.0,0.0,0.0,0.0,30826724.599672355,229.70330068568003,1.0056209474920825,0.0
0.5942683910937974,0.00016507455308161038,599.85,0.0,0.0,0.0,0.0,30826724.599672843,229.70330068568364,1.0056209474920665,0.0
0.631726659484891,0.00017547962763469195,599.85,0.0,0.0,0.0,0.0,30826724.599675283,229.70330068570183,1.0056209474919868,0.0
0.6692223861443758,0.00018589510726232662,599.85,0.0,0.0,0.0,0.0,30826724.599663567,229.70330068561455,1.005620947492369,0.0
0.70675560853052,0.00019632100236958888,599.85,0.0,0.0,0.0,0.0,30826724.599669427,229.7033006856582,1.005620947492178,0.0
0.7443263641390503,0.0002067573233719584,599.85,0.0,0.0,0.0,0.0,30826724.599675283,229.70330068570183,1.0056209474919868,0.0
0.7819346905031891,0.0002172040806953303,599.85,0.0,0.0,0.0,0.0,30826724.599661615,229.70330068559997,1.0056209474924327,0.0
0.819580625193692,0.00022766128477602556,599.85,0.0,0.0,0.0,0.0,30826724.59968212,229.70330068575277,1.005620947491764,0.0
0.8572642058188854,0.0002381289460608015,599.85,0.0,0.0,0.0,0.0,30826724.599671867,229.7033006856764,1.0056209474920983,0.0
0.894985470024704,0.00024860707500686224,599.85,0.0,0.0,0.0,0.0,30826724.599657707,229.70330068557087,1.0056209474925604,0.0
0.9327444554947284,0.000259095682081869,599.85,0.0,0.0,0.0,0.0,30826724.599662103,229.70330068560364,1.005620947492417,0.0
0.9705411999502228,0.0002695947777639508,599.85,0.0,0.0,0.0,0.0,30826724.599672843,229.70330068568364,1.0056209474920665,0.0
1.0083757411501728,0.0002801043725417147,599.85,0.0,0.0,0.0,0.0,30826724.599674795,229.7033006856982,1.0056209474920028,0.0
1.0462481168913227,0.0002906244769142563,599.85,0.0,0.0,0.0,0.0,30826724.599666007,229.7033006856327,1.0056209474922895,0.0
1.0841583650082136,0.00030115510139117047,599.85,0.0,0.0,0.0,0.0,30826724.59967333,229.70330068568728,1.0056209474920506,0.0
1.1221065233732215,0.00031169625649256154,599.85,0.0,0.0,0.0,0.0,30826724.599669915,229.70330068566184,1.005620947492162,0.0
1.1600926298965943,0.000322247952749054,599.85,0.0,0.0,0.0,0.0,30826724.59966503,229.70330068562546,1.0056209474923212,0.0
1.1981167225264906,0.00033281020070180295,599.85,0.0,0.0,0.0,0.0,30826724.599672843,229.70330068568364,1.0056209474920665,0.0
1.2361788392490167,0.00034338301090250465,599.85,0.0,0.0,0.0,0.0,30826724.59968163,229.70330068574913,1.0056209474917799,0.0
1.2742790180882653,0.00035396639391340704,599.85,0.0,0.0,0.0,0.0,30826724.599666495,229.70330068563635,1.0056209474922735,0.0
1.312417297106353,0.00036456036030732027,599.85,0.0,0.0,0.0,0.0,30826724.599687003,229.70330068578915,1.0056209474916045,0.0
1.3505937144034588,0.0003751649206676274,599.85,0.0,0.0,0.0,0.0,30826724.599670403,229.70330068566548,1.0056209474921463,0.0
1.3888083081178617,0.0003857800855882949,599.85,0.0,0.0,0.0,0.0,30826724.59968798,229.70330068579642,1.0056209474915727,0.0
1.427061116425979,0.00039640586567388306,599.85,0.0,0.0,0.0,0.0,30826724.599674307,229.70330068569456,1.0056209474920188,0.0
1.4653521775424043,0.0004070422715395568,599.85,0.0,0.0,0.0,0.0,30826724.59967626,229.7033006857091,1.005620947491955,0.0
1.5036815297199462,0.00041768931381109615,599.85,0.0,0.0,0.0,5.0006104682145705e-288,30826724.599669427,229.7033006856582,1.005620947492178,0.0
1.5420492112496655,0.0004283470031249071,599.85,0.0,0.0,1.9186182989863764e-289,3.1006206251517276e-280,30826724.599675283,229.70330068570183,1.0056209474919868,0.0
1.5804552604609146,0.00043901535012803183,599.85,0.0,0.0,1.1908258821897029e-281,8.180044951548863e-273,30826724.59967382,229.70330068569092,1.0056209474920348,0.0
1.618899715721375,0.0004496943654781597,599.85,0.0,0.0,3.1447737190374556e-274,9.746219646853902e-266,30826724.599677235,229.70330068571639,1.0056209474919233,0.0
1.6573826154370956,0.0004603840598436377,599.85,0.0,0.0,3.7506279306963583e-267,5.536410952505181e-259,30826724.599666007,229.7033006856327,1.0056209474922895,0.0
1.6959039980525321,0.0004710844439034811,599.85,0.0,0.0,2.1327020472614283e-260,1.5753532622443214e-252,30826724.59967577,229.70330068570547,1.005620947491971,0.0
1.734463902050584,0.0004817955283473845,599.85,0.0,0.0,6.074547052661033e-254,2.348908712167936e-246,30826724.59967089,229.70330068566912,1.0056209474921303,0.0
1.7730623659526341,0.0004925173238757317,599.85,0.0,0.0,9.066426820793168e-248,1.9125263490625046e-240,30826724.59967333,229.70330068568728,1.0056209474920506,0.0
1.811699428318586,0.0005032498411996073,599.85,0.0,0.0,7.389439980761894e-242,8.831276917177065e-235,30826724.59966064,229.7033006855927,1.0056209474924647,0.0
1.850375127746904,0.0005139930910408066,599.85,0.0,0.0,3.415558119998968e-236,2.3943933763968763e-229,30826724.599674307,229.70330068569456,1.0056209474920188,0.0
1.8890895028746504,0.0005247470841318473,599.85,0.0,0.0,9.2697443323135e-231,3.9354832667703694e-224,30826724.599675283,229.70330068570183,1.0056209474919868,0.0
1.9278425923775244,0.000535511831215979,599.85,0.0,0.0,1.5251213519719115e-225,4.038477277229431e-219,30826724.599663567,229.70330068561455,1.005620947492369,0.0
1.9666344349699014,0.0005462873430471948,599.85,0.0,0.0,1.5665997493713874e-220,2.658625028692422e-214,30826724.599678215,229.7033006857237,1.0056209474918913,0.0
2.005465069404871,0.0005570736303902419,599.85,0.0,0.0,1.0323609651902059e-215,1.1514060007284567e-209,30826724.59967333,229.70330068568728,1.0056209474920506,0.0
2.044334534474275,0.000567870704020632,599.85,0.0,0.0,4.475453530038328e-211,3.3576515439293183e-205,30826724.599655755,229.70330068555631,1.005620947492624,0.0
2.0832428690087488,0.0005786785747246524,599.85,0.0,0.0,1.306406295910532e-206,6.736703818232027e-201,30826724.599664055,229.7033006856182,1.0056209474923532,0.0
2.122190111877757,0.0005894972532993769,599.85,0.0,0.0,2.62376039885193e-202,9.487760842977127e-197,30826724.599670403,229.70330068566548,1.0056209474921463,0.0
2.1611763019896344,0.0006003267505526762,599.85,0.0,0.0,3.6989164798301845e-198,9.555946038478293e-193,30826724.599676747,229.70330068571275,1.005620947491939,0.0
2.2002014782916235,0.0006111670773032287,599.85,0.0,0.0,3.7292247895842486e-194,7.0033961697031894e-189,30826724.599664055,229.7033006856182,1.0056209474923532,0.0
2.2392656797699146,0.0006220182443805319,599.85,0.0,0.0,2.7358207896113845e-190,3.7956792633066454e-185,30826724.599672355,229.70330068568003,1.0056209474920825,0.0
2.2783689454496843,0.0006328802626249123,599.85,0.0,0.0,1.4842345468475973e-186,1.5444321621296613e-181,30826724.599671867,229.7033006856764,1.0056209474920983,0.0
2.3175113143951336,0.0006437531428875371,599.85,0.0,0.0,6.045273349968583e-183,4.784865207959715e-178,30826724.599666007,229.7033006856327,1.0056209474922895,0.0
2.3566928257095285,0.0006546368960304246,599.85,0.0,0.0,1.874782503695005e-179,1.1437210404572748e-174,30826724.599672843,229.70330068568364,1.0056209474920665,0.0
2.395913518535238,0.000665531532926455,599.85,0.0,0.0,4.485753160828188e-176,2.135425150056336e-171,30826724.599678703,229.70330068572733,1.0056209474918754,0.0
2.4351734320537735,0.0006764370644593815,599.85,0.0,0.0,8.383660669333367e-173,3.1505869874710463e-168,30826724.599668447,229.7033006856509,1.0056209474922098,0.0
2.4744726054858273,0.0006873535015238409,599.85,0.0,0.0,1.238154644523028e-169,3.7133085363140894e-165,30826724.599689443,229.70330068580733,1.005620947491525,0.0
2.513811078091313,0.0006982808550253648,599.85,0.0,0.0,1.4607588607158114e-166,3.5320477110005854e-162,30826724.599672355,229.70330068568003,1.0056209474920825,0.0
