"Время, ч","AL, матрица, ат.%","CR, матрица, ат.%","MO, матрица, ат.%","NB, матрица, ат.%","NI, матрица, ат.%","TI, матрица, ат.%","FE, матрица, ат.%"
0.0,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
2.7805555555555557e-06,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
5.563891666666667e-06,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
8.350011113888889e-06,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
1.1138916680558332e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
1.3930611152794444e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
1.672509731950279e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
1.952237797237785e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
2.232245590590578e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
2.5125333917367238e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
2.793101480684016e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.073950137720255e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.124364961373822e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.180759012747681e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.2391125576854364e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.299609235407189e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.362366393576222e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.4275115702169775e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.495181961089272e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.565525374242612e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.638701269073947e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.714881915336171e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.794253697952048e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.8770185796057043e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
3.963395748829778e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
4.0536234806650665e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
4.147961241782747e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
4.246692078131222e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
4.3501253303902575e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
4.458599731294905e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
4.572486946705312e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
4.692195636696846e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
4.8181761299820193e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
4.950925815713059e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
5.090995390546626e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
5.23899611511716e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
5.39560828216741e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
5.5615911284467126e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092406,18.889355217835835
5.737794489875682e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489117,53.70501924327598,1.1781410599092403,18.889355217835835
5.925172561868338e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.317492403248911,53.70501924327598,1.17814105990924,18.889355217835835
6.124800219339913e-05,1.0776629944000593,20.019941099302134,1.8123879820278441,3.3174924032489104,53.70501924327598,1.178141059909239,18.889355217835835
6.337892466867557e-05,1.0776629944000593,20.019941099302137,1.8123879820278446,3.317492403248908,53.70501924327598,1.1781410599092361,18.889355217835845
6.565827726571077e-05,1.0776629944000597,20.019941099302144,1.8123879820278448,3.3174924032488997,53.70501924327596,1.1781410599092268,18.889355217835856
6.810175884139883e-05,1.0776629944000609,20.019941099302162,1.812387982027847,3.317492403248875,53.70501924327593,1.1781410599091977,18.889355217835924
7.072732236507455e-05,1.0776629944000642,20.019941099302226,1.8123879820278526,3.317492403248796,53.705019243275856,1.1781410599091058,18.88935521783609
7.35555884411395e-05,1.0776629944000748,20.019941099302425,1.81238798202787,3.317492403248548,53.705019243275586,1.1781410599088182,18.88935521783668
7.66103520606845e-05,1.077662994400108,20.019941099303043,1.8123879820279263,3.317492403247771,53.705019243274755,1.1781410599079163,18.88935521783849
7.991920793761033e-05,1.0776629944002125,20.01994109930498,1.8123879820281015,3.3174924032453332,53.70501924327213,1.1781410599050877,18.88935521784415
8.351432758251745e-05,1.0776629944005394,20.019941099311055,1.812387982028652,3.3174924032376922,53.70501924326394,1.1781410598962183,18.889355217861905
8.743343239452069e-05,1.0776629944015652,20.01994109933011,1.8123879820303765,3.317492403213736,53.70501924323824,1.178141059868413,18.889355217917558
9.172102226039809e-05,1.0776629944047798,20.01994109938983,1.8123879820357829,3.317492403138642,53.70501924315768,1.178141059781259,18.889355218092028
9.642994032096429e-05,1.0776629944148546,20.019941099576993,1.812387982052727,3.3174924029032944,53.705019242905216,1.1781410595081236,18.88935521863879
0.00010162338492592981,1.0776629944464253,20.019941100163486,1.8123879821058213,3.3174924021658088,53.70501924211409,1.1781410586522651,18.889355220352112
0.00010737752293887434,1.0776629945453409,20.019941102001056,1.8123879822721753,3.3174923998551336,53.70501923963542,1.1781410559708432,18.889355225720028
0.00011378492180335813,1.077662994855223,20.019941107757795,1.8123879827933276,3.3174923926161974,53.70501923187039,1.1781410475709169,18.889355242536155
0.00012095911099006816,1.0776629958259347,20.019941125790883,1.8123879844258475,3.317492369939844,53.70501920754668,1.1781410212595254,18.889355295211285
0.00012904072398208313,1.0776629988665594,20.01994118227712,1.8123879895394979,3.317492298908325,53.70501913135762,1.1781409388483595,18.889355460202516
0.00013820588679321514,1.0776630083909466,20.01994135921339,1.812388005557386,3.3174920764074147,53.70501889271081,1.1781406807268346,18.889355976993215
0.00014867785504729065,1.077663038227259,20.01994191348798,1.8123880557353855,3.317491379383692,53.70501814514371,1.1781398722103567,18.889357595811607
0.00016074343913582216,1.0776631317099572,20.019943650133037,1.8123882129523632,3.317489195433517,53.705015802966294,1.1781373392856627,18.889362667519173
0.00017477663816790504,1.0776634247019838,20.01994909309911,1.8123887056993824,3.3174823503686,53.705008462492124,1.1781294018052229,18.88937856183357
0.00019127339872767124,1.077664343458457,20.019966161004913,1.8123902508421577,3.3174608853036176,53.70498544575288,1.178104516111977,18.889428397525986
0.00021090405251713,1.0776672266339378,20.02001972227927,1.8123950996980789,3.317393524574338,53.70491322133959,1.1780264377729648,18.889584767701827
0.0002345949205786976,1.0776762837898428,20.02018797870887,1.812410331807374,3.3171819296777505,53.704686355392404,1.177781214178062,18.89007590644569
0.00026366058850412264,1.0777047717897825,20.02071720545581,1.812458242247828,3.316516563270813,53.703972837727285,1.1770099572459505,18.891620422262523
0.0003000312964576362,1.077794471890258,20.022383580507615,1.8126090977424798,3.3144235351905906,53.70172623388082,1.1745802935148846,18.89648278727335
0.000346681686518239,1.0780766790163538,20.027626193524487,1.813083706972301,3.307859523392054,53.69465644303371,1.1669167720982203,18.911780681962874
0.0003779743939225165,1.0785230923192597,20.035919294499987,1.813834474243153,3.2975441122285556,53.68346031596225,1.1547078138673736,18.936010896879417
0.0003977872663948666,1.078966613448291,20.04415866703634,1.8145803775247993,3.2873748702985846,53.67232187917864,1.1424753920984465,18.960122200414897
0.00041326555340206864,1.0796163491650324,20.05622892540734,1.8156730875933786,3.2724459903490293,53.6561632804031,1.1250666779735954,18.994805689108517
0.00042633002338122214,1.0802587471339686,20.06816286910518,1.816753457212294,3.2579809466576917,53.64014998362687,1.1075370279111267,19.029156968352858
0.0004378058264713587,1.0808974935701032,20.080028977615218,1.8178276857702285,3.243662815724787,53.62421048997611,1.0899928867602442,19.0633796505833
0.00044814525153604845,1.0815327365618068,20.091830002002002,1.8188960223186792,3.229552058215114,53.6083326257968,1.0723594666958827,19.09749708840972
0.0004576261495959239,1.0821645312952255,20.103566967468588,1.819958559668395,3.215636221440352,53.592514836678454,1.0546377537553497,19.131521129693642
0.0004664333823079577,1.0827928958979374,20.115240210774285,1.8210153283059047,3.2019031915085385,53.57675711959439,1.0368321860439988,19.165459067874945
0.000474697042373942,1.0834178263998135,20.126849658165288,1.82206632155434,3.188340844395058,53.561060721994245,1.0189505404261339,19.199314087065122
0.0004825126432915019,1.084039304817478,20.138394975561155,1.8231115091696868,3.174936886037977,53.54542801390587,1.0010040010970476,19.23308530941078
0.000489952684795211,1.0846573040273861,20.149875659082873,1.8241508455362136,3.161678798955484,53.52986243480999,0.9830072874090302,19.266767670179007
0.0004970737018312741,1.085271791019511,20.161291095497187,1.825184275138443,3.148553861485966,53.51436846888947,0.9649787741547612,19.300351733814658
0.0005039207770575544,1.085882729289897,20.17264060666347,1.8262117365848893,3.135549224974908,53.49895162210282,0.9469405546306306,19.33382352575339
