"Радиус класса, нм","Число частиц в классе, 1/м³"
0.1311875,0.0
0.19356250000000003,0.0
0.25593750000000004,0.0
0.31831250000000005,7.594385801257373e+22
0.3806875,8.431596838421361e+22
0.4430625000000001,1.1281994855349004e+23
0.5054375000000001,1.6171136131477142e+23
0.5678125,2.2415610030816832e+23
0.6301875000000001,3.024765734360624e+23
0.6925625000000001,3.988539999406188e+23
0.7549375000000002,5.147552442484901e+23
0.8173125000000001,6.499022359620073e+23
0.8796875000000002,8.006864845884302e+23
0.9420625000000001,9.583401239426401e+23
1.0044375,1.1080631651309549e+24
1.0668125000000002,1.229631527271728e+24
1.1291875000000002,1.2968676428141278e+24
1.1915625,1.312476369910918e+24
1.2539375000000001,1.2813971179342324e+24
1.3163125000000002,1.2050674534698648e+24
1.3786875,1.0898678989667333e+24
1.4410625000000001,9.465719887377137e+23
1.5034375000000002,7.885432937468747e+23
1.5658125000000003,6.294451610582556e+23
1.6281875000000001,4.810716446194308e+23
1.6905625000000002,3.5182402550913256e+23
1.7529375000000003,2.4610922923843986e+23
1.8153125,1.646305736569477e+23
1.8776875,1.0530027350646703e+23
1.9400625000000005,6.440150196754388e+22
2.0024375,3.766763777530767e+22
2.0648125000000004,2.107392473421577e+22
2.1271875,1.128131868801634e+22
2.1895625000000005,5.780597940006418e+21
2.2519375,2.836406057235509e+21
2.3143125,1.3333675953018443e+21
2.3766875,6.008074606105866e+20
2.4390625000000004,2.5962971501460328e+20
2.5014375,1.0765784475514452e+20
2.5638125000000005,4.2860192449469555e+19
2.6261875,1.6391889056169974e+19
2.6885625000000006,6.0259051254362e+18
2.7509375,2.130527321765171e+18
2.8133125000000003,7.24897503056289e+17
2.8756875,2.3748869074667773e+17
2.9380625000000005,7.496118654932133e+16
3.0004375,2.2808937439487164e+16
3.0628125000000006,6694122154436250.0
3.1251875,1896023248001162.5
3.1875625000000003,518552621898938.8
3.2499375,137017122913603.28
3.3123125000000004,34996059667023.77
3.3746875000000003,8644718317467.439
3.4370625000000006,2066286687230.334
3.4994375,478139319553.6542
3.5618125000000007,107165269164.51802
3.6241875,23275359174.02447
3.6865625000000004,4900991329.044525
3.7489375000000003,1000955252.0064825
3.8113125000000005,198372787.88337797
3.8736875,38165885.71318654
3.9360625,7131470.372960984
3.998437500000001,1294711.5827809202
4.060812500000001,228469.515949847
4.1231875,39200.07514796014
4.1855625,6539.538705576775
4.247937500000001,1058.1315192276495
4.3103125,162.68457145770833
4.3726875000000005,19.92674488298136
4.4350625,0.0
4.497437500000001,0.0
4.5598125000000005,0.0
4.6221875,0.0
4.6845625,0.0
4.746937500000001,0.0
4.809312500000001,0.0
4.8716875,0.0
4.9340625,0.0
4.996437500000001,0.0
5.058812500000001,0.0
5.1211875000000004,0.0
5.1835625,0.0
5.245937500000001,0.0
5.3083125,0.0
5.3706875,0.0
5.4330625,0.0
5.495437500000001,0.0
5.557812500000001,0.0
5.6201875,0.0
5.6825624999999995,0.0
5.744937500000001,0.0
5.807312500000001,0.0
5.8696875,0.0
5.9320625,0.0
5.994437500000001,0.0
6.0568125,0.0
6.119187500000001,0.0
6.1815625,0.0
6.243937500000001,0.0
6.306312500000001,0.0
6.3686875,0.0
6.4310624999999995,0.0
6.4934375000000015,0.0
6.555812500000001,0.0
6.6181875,0.0
6.6805625,0.0
6.742937500000001,0.0
6.8053125,0.0
6.867687500000001,0.0
6.9300625,0.0
6.992437500000001,0.0
7.054812500000001,0.0
7.1171875,0.0
7.1795625,0.0
7.2419375000000015,0.0
7.304312500000001,0.0
7.3666875,0.0
7.4290625,0.0
7.4914375,0.0
7.553812500000001,0.0
7.616187499999999,0.0
7.6785625,0.0
7.740937499999999,0.0
7.803312499999999,0.0
7.865687500000001,0.0
7.9280625,0.0
7.9904375,0.0
8.052812500000002,0.0
8.1151875,0.0
8.1775625,0.0
8.2399375,0.0
8.3023125,0.0
8.3646875,0.0
8.4270625,0.0
8.4894375,0.0
8.5518125,0.0
8.614187499999998,0.0
8.6765625,0.0
8.7389375,0.0
8.8013125,0.0
8.863687500000001,0.0
8.9260625,0.0
8.9884375,0.0
9.050812500000001,0.0
9.113187499999999,0.0
9.1755625,0.0
9.2379375,0.0
9.300312499999999,0.0
9.3626875,0.0
9.4250625,0.0
9.4874375,0.0
9.549812500000002,0.0
9.6121875,0.0
9.6745625,0.0
9.7369375,0.0
9.7993125,0.0
9.8616875,0.0
9.9240625,0.0
9.9864375,0.0
10.0488125,0.0
10.1111875,0.0
10.173562500000001,0.0
10.2359375,0.0
10.2983125,0.0
10.360687500000001,0.0
10.4230625,0.0
10.4854375,0.0
10.547812500000001,0.0
10.610187499999999,0.0
10.6725625,0.0
10.7349375,0.0
10.797312499999999,0.0
10.859687500000001,0.0
10.922062500000001,0.0
10.9844375,0.0
11.046812500000001,0.0
11.109187499999999,0.0
11.1715625,0.0
11.2339375,0.0
11.296312499999999,0.0
11.3586875,0.0
11.4210625,0.0
11.483437499999999,0.0
11.5458125,0.0
11.6081875,0.0
11.6705625,0.0
11.7329375,0.0
11.7953125,0.0
11.8576875,0.0
11.9200625,0.0
11.9824375,0.0
12.0448125,0.0
12.107187499999998,0.0
12.1695625,0.0
12.231937499999999,0.0
12.2943125,0.0
12.356687500000001,0.0
12.4190625,0.0
12.4814375,0.0
12.543812500000001,0.0
12.606187499999999,0.0
12.6685625,0.0
12.7309375,0.0
12.793312499999999,0.0
12.8556875,0.0
12.9180625,0.0
12.9804375,0.0
13.042812500000002,0.0
13.1051875,0.0
13.1675625,0.0
13.2299375,0.0
13.2923125,0.0
13.3546875,0.0
13.4170625,0.0
13.4794375,0.0
13.5418125,0.0
13.604187499999998,0.0
13.6665625,0.0
13.7289375,0.0
13.7913125,0.0
13.853687500000001,0.0
13.9160625,0.0
13.9784375,0.0
14.040812500000001,0.0
14.103187499999999,0.0
14.1655625,0.0
14.2279375,0.0
14.290312499999999,0.0
14.3526875,0.0
14.415062500000001,0.0
14.4774375,0.0
14.539812500000002,0.0
14.6021875,0.0
14.6645625,0.0
14.7269375,0.0
14.7893125,0.0
14.8516875,0.0
14.914062500000002,0.0
14.9764375,0.0
15.0388125,0.0
15.101187500000002,0.0
15.163562500000003,0.0
15.225937500000002,0.0
15.2883125,0.0
15.350687500000001,0.0
15.413062500000002,0.0
15.475437500000004,0.0
15.537812500000001,0.0
15.600187500000002,0.0
15.6625625,0.0
15.724937500000001,0.0
15.787312500000002,0.0
15.849687500000003,0.0
15.912062500000003,0.0
15.9744375,0.0
16.0368125,0.0
16.099187500000003,0.0
16.161562500000002,0.0
16.2239375,0.0
16.2863125,0.0
16.3486875,0.0
16.411062500000003,0.0
16.473437500000003,0.0
16.535812500000002,0.0
16.5981875,0.0
16.6605625,0.0
16.7229375,0.0
16.785312500000003,0.0
16.847687500000003,0.0
16.910062500000002,0.0
16.9724375,0.0
17.0348125,0.0
17.097187500000004,0.0
17.159562500000003,0.0
17.221937500000003,0.0
17.2843125,0.0
17.3466875,0.0
17.4090625,0.0
17.471437500000004,0.0
17.5338125,0.0
17.596187500000003,0.0
17.658562500000002,0.0
17.7209375,0.0
17.783312500000005,0.0
17.845687500000004,0.0
17.908062500000003,0.0
17.9704375,0.0
18.032812500000002,0.0
18.0951875,0.0
18.157562500000004,0.0
18.2199375,0.0
18.2823125,0.0
18.344687500000003,0.0
18.407062500000002,0.0
18.469437500000005,0.0
18.5318125,0.0
18.594187500000004,0.0
18.6565625,0.0
18.718937500000003,0.0
18.781312500000002,0.0
18.843687500000005,0.0
18.9060625,0.0
18.9684375,0.0
19.030812500000003,0.0
19.093187500000003,0.0
19.155562500000006,0.0
19.2179375,0.0
19.2803125,0.0
19.3426875,0.0
19.405062500000003,0.0
19.467437500000003,0.0
19.529812500000002,0.0
19.5921875,0.0
19.6545625,0.0
19.716937500000004,0.0
19.779312500000003,0.0
19.841687500000006,0.0
19.904062500000002,0.0
19.9664375,0.0
20.0288125,0.0
20.091187500000004,0.0
20.153562500000003,0.0
20.215937500000003,0.0
20.2783125,0.0
20.3406875,0.0
20.4030625,0.0
20.465437500000004,0.0
20.527812500000003,0.0
20.590187500000003,0.0
20.652562500000002,0.0
20.7149375,0.0
20.777312500000004,0.0
20.839687500000004,0.0
20.902062500000003,0.0
20.9644375,0.0
21.026812500000002,0.0
21.0891875,0.0
21.151562500000004,0.0
21.213937500000004,0.0
21.2763125,0.0
21.338687500000002,0.0
21.401062500000002,0.0
21.463437500000005,0.0
21.5258125,0.0
21.588187500000004,0.0
21.6505625,0.0
21.712937500000002,0.0
21.775312500000002,0.0
21.837687500000005,0.0
21.900062500000004,0.0
21.9624375,0.0
22.024812500000003,0.0
22.087187500000002,0.0
22.149562500000005,0.0
22.2119375,0.0
22.2743125,0.0
22.3366875,0.0
22.399062500000003,0.0
22.461437500000002,0.0
22.523812500000002,0.0
22.586187500000005,0.0
22.6485625,0.0
22.710937500000004,0.0
22.773312500000003,0.0
22.835687500000006,0.0
22.8980625,0.0
22.9604375,0.0
23.0228125,0.0
23.085187500000004,0.0
23.147562500000003,0.0
23.209937500000002,0.0
23.2723125,0.0
23.3346875,0.0
23.397062500000004,0.0
23.459437500000003,0.0
23.521812500000003,0.0
23.584187500000002,0.0
23.6465625,0.0
23.7089375,0.0
23.771312500000004,0.0
23.833687500000003,0.0
23.896062500000003,0.0
23.958437500000002,0.0
24.0208125,0.0
24.083187500000005,0.0
24.145562500000004,0.0
24.207937500000003,0.0
24.2703125,0.0
24.332687500000002,0.0
24.3950625,0.0
24.457437500000005,0.0
24.5198125,0.0
24.582187500000003,0.0
24.644562500000003,0.0
24.706937500000002,0.0
24.769312500000005,0.0
24.831687500000005,0.0
24.894062500000004,0.0
24.9564375,0.0
25.018812500000003,0.0
25.081187500000002,0.0
25.143562500000005,0.0
25.2059375,0.0
25.2683125,0.0
25.330687500000003,0.0
25.393062500000003,0.0
25.455437500000006,0.0
25.5178125,0.0
25.580187500000005,0.0
25.6425625,0.0
25.704937500000003,0.0
25.767312500000003,0.0
25.829687500000006,0.0
25.8920625,0.0
25.9544375,0.0
26.0168125,0.0
26.079187500000003,0.0
26.141562500000006,0.0
26.203937500000002,0.0
26.2663125,0.0
26.3286875,0.0
26.391062500000004,0.0
26.453437500000003,0.0
26.515812500000003,0.0
26.578187500000002,0.0
26.6405625,0.0
26.7029375,0.0
26.765312500000004,0.0
26.827687500000007,0.0
26.890062500000003,0.0
26.952437500000002,0.0
27.0148125,0.0
27.077187500000004,0.0
27.139562500000004,0.0
27.201937500000003,0.0
27.2643125,0.0
27.326687500000002,0.0
27.3890625,0.0
27.451437500000004,0.0
27.513812500000004,0.0
27.576187500000003,0.0
27.638562500000003,0.0
27.700937500000002,0.0
27.763312500000005,0.0
27.825687500000004,0.0
27.888062500000004,0.0
27.9504375,0.0
28.012812500000003,0.0
28.075187500000002,0.0
28.137562500000005,0.0
28.199937500000004,0.0
28.2623125,0.0
28.324687500000003,0.0
28.387062500000003,0.0
28.449437500000005,0.0
28.5118125,0.0
28.574187500000004,0.0
28.6365625,0.0
28.698937500000003,0.0
28.761312500000003,0.0
28.823687500000005,0.0
28.886062500000005,0.0
28.9484375,0.0
29.010812500000004,0.0
29.073187500000003,0.0
29.135562500000006,0.0
29.197937500000002,0.0
29.2603125,0.0
29.3226875,0.0
29.385062500000004,0.0
29.447437500000003,0.0
29.509812500000002,0.0
29.572187500000002,0.0
29.6345625,0.0
29.696937500000004,0.0
29.759312500000004,0.0
29.821687500000007,0.0
29.8840625,0.0
29.946437500000002,0.0
30.0088125,0.0
30.071187500000004,0.0
30.133562500000004,0.0
30.1959375,0.0
30.258312500000002,0.0
30.320687500000002,0.0
30.383062500000005,0.0
30.445437500000004,0.0
30.507812500000007,0.0
30.5701875,0.0
30.632562500000002,0.0
30.6949375,0.0
30.757312500000005,0.0
30.819687500000004,0.0
30.8820625,0.0
30.944437500000003,0.0
31.006812500000002,0.0
31.069187500000005,0.0
31.131562500000005,0.0
31.193937500000008,0.0
31.2563125,0.0
31.318687500000003,0.0
31.381062500000002,0.0
31.443437500000005,0.0
31.505812500000005,0.0
31.5681875,0.0
31.6305625,0.0
31.692937500000003,0.0
31.755312500000006,0.0
31.817687500000005,0.0
31.880062500000008,0.0
31.9424375,0.0
32.0048125,0.0
32.0671875,0.0
32.129562500000006,0.0
32.1919375,0.0
32.2543125,0.0
32.3166875,0.0
32.3790625,0.0
32.441437500000006,0.0
32.50381250000001,0.0
32.5661875,0.0
32.6285625,0.0
32.690937500000004,0.0
32.75331250000001,0.0
32.8156875,0.0
32.8780625,0.0
32.9404375,0.0
33.002812500000005,0.0
33.0651875,0.0
33.1275625,0.0
33.189937500000006,0.0
33.2523125,0.0
33.314687500000005,0.0
33.3770625,0.0
33.439437500000004,0.0
33.50181250000001,0.0
33.5641875,0.0
33.6265625,0.0
33.6889375,0.0
33.751312500000004,0.0
33.81368750000001,0.0
33.8760625,0.0
33.9384375,0.0
34.0008125,0.0
34.063187500000005,0.0
34.12556250000001,0.0
34.1879375,0.0
34.2503125,0.0
34.3126875,0.0
