,"Время, ч","AL, матрица, ат.%","CR, матрица, ат.%","NI, матрица, ат.%"
156,6.5977032637531128e-05,9.1392408365372066,8.5629430357681322,82.297816127694674
157,6.7322557844959221e-05,9.1378833338233676,8.5634370078625484,82.298679658314072
158,6.8676414928969809e-05,9.1365694009630758,8.5639116768714469,82.299518922165475
159,7.003849624739937e-05,9.1352967212388698,8.5643680345471171,82.300335244214011
160,7.140872774371775e-05,9.1340630836815748,8.5648070311365725,82.301129885181851
161,7.2787067654003838e-05,9.1328663821107323,8.5652295753545111,82.301904042534758
162,7.4173505130089188e-05,9.1306971465862681,8.5660360622678269,82.303266791145901
163,7.5641409779632566e-05,9.1287521826700768,8.566739399312624,82.304508418017292
164,7.7177013063929777e-05,9.1269798635145261,8.5673655904524502,82.305654546033026
165,7.876922715268836e-05,9.1253501646291717,8.5679291471271952,82.30672068824363
166,8.0408727922180764e-05,9.1238387252054221,8.5684406334271603,82.307720641367425
167,8.2087928426110164e-05,9.1224252278045057,8.5689088820899393,82.308665890105544
168,8.3800856209483065e-05,9.1210930863789397,8.5693411217386171,82.309565791882449
169,8.554293996358768e-05,9.1198289449397816,8.5697431882126338,82.31042786684759
170,8.7310770889109874e-05,9.1186221276845689,8.5701197590783913,82.311258113237045
171,8.9101876034444597e-05,9.1174641205483038,8.5704745759970287,82.312061303454669
172,9.0914520838929606e-05,9.1163481205726917,8.5708106386745175,82.312841240752803
173,9.274754590828216e-05,9.1152686631541542,8.5711303656806841,82.313600971165158
174,9.4600236604312242e-05,9.1142213233994926,8.5714357235298859,82.314342953070621
175,9.6472221214789089e-05,9.1132024818442634,8.5717283280899981,82.315069190065742
176,9.8363392686683917e-05,9.1122091431916221,8.5720095231343763,82.315781333674011
177,0.00010027384913595645,9.1112387973036455,8.5722804406424604,82.316480762053885
178,0.0001022038489895409,9.1102893131439284,8.5725420468441094,82.317168640011957
179,0.00010415377736682344,9.1093588580455389,8.5727951772916047,82.317845964662851
180,0.00010612412101051022,9.1084458362629324,8.5730405635689237,82.318513600168146
181,0.0001081154496827069,9.1075488421144453,8.5732788536664337,82.319172304219123
182,0.00011012840243423244,9.1066666241249639,8.5735106275768924,82.319822748298151
183,0.00011216367754195715,9.1057980574493005,8.5737364092918149,82.320465533258897
184,0.00011422202520857731,9.1049424026301349,8.5739565702973248,82.321101027072544
185,0.00011630421071721004,9.1040986645507793,8.5741715637204585,82.321729771728755
186,0.0001184110500168771,9.1032659448048054,8.574381820339843,82.322352234855359
187,0.00012054340397979878,9.1024434290777201,8.5745877260872572,82.322968844835017
188,0.00012270217498030659,9.1016303669325165,8.5747896380595012,82.323579995007989
189,0.00012488830523616696,9.1008260631405893,8.574987888405019,82.324186048454393
190,0.00012710277591632813,9.1000298707898359,8.5751827873271811,82.324787341882981
191,0.00012934660683983163,9.0992411856615192,8.5753746255343568,82.325384188804122
192,0.00013162085664119796,9.0984594415835094,8.5755636762627336,82.325976882153753
