"gruppa","marka","klyuch_zamorozki","sistema","tip_istochnika_sostava","baza_zamorozki","versiya_bazy_zamorozki","sha256_bazy_zamorozki","sha256_bazy_zamorozki_v_predraschete","baza_sloya_segodnya","sha256_bazy_sloya_segodnya","rodoslovnaya","status_v_sloe","sostav_kolonok_w","elementy_v_reshatel","otbrosheno_kak_sled","w_AL","w_B","w_C","w_CO","w_CR","w_CU","w_FE","w_H","w_MG","w_MN","w_MO","w_N","w_NB","w_NI","w_O","w_SI","w_TA","w_TI","w_V","w_W","w_Y","w_ZN","w_ZR","x_v_reshatel","T_sol_K","T_liq_K","T_plav_odno_K","metod_T","istochnik_T","pdens","setka_polnaya","tochnost_K","versiya_sloya_zamorozki","bystryj_nabor_sloya","nabor_faz_zamorozki","polnyj_nabor_ponadobilsya","dobavleno_storozhem","fazy_pod_solidusom","isklyucheny_v_zamorozke","isklyucheny_v_sloe_segodnya","ulika_nabora","primechanie"
"dobor_Ni","ХН67МВТЮ","8-26|ХН67МВТЮ","Ni","стандарт","mc_ni","2.036 (ThermoGar garcalc)","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","","mc_ni","1dc72c5501eb2d9a1778c5a5622728257572a1dcd0ee218c9b4f9a00e0ad08f8","совпадает","schitaetsya","v_reshatel","AL C CR FE MN MO NI SI TI W","B CE P S","1.2502813132954913","","0.04000900202545572","","18.504163436773272","","2.0004501012727864","","","0.2500562626590983","4.5010127278637695","","","66.15238428646445","","0.30006751519091795","","2.5005626265909826","","4.5010127278637695","","","","AL=0.027140435830761207;C=0.0019510202037081978;CR=0.20844080209760102;FE=0.02098102217453592;MN=0.002665926097002435;MO=0.027475681735363796;NI=0.6601496670211787;SI=0.006257887751488116;TI=0.03059741532101861;W=0.014340141767342015","1589.9","1641.6","","calphad","canon/calphad_layer/dannye/predraschet_solidus_likvidus.json, marki[""8-26|ХН67МВТЮ""], solidus_K/likvidus_K","200","True","0.25","d60c03be8a710a8c99e6887de3f996ec3ec2dab4f0ed8a8d370cd404b194d3bf","LIQUID FCC_A1 BCC_A2 HCP_A3","LIQUID FCC_A1 BCC_A2 HCP_A3","False","","FCC_A1","BCC_B2","BCC_B2","",""
