"marka","klyuch_zamorozki","baza","sha256_tdb","porog","nabor","pdens","vremya_s","T_sol_zamorozka_K","T_liq_zamorozka_K","T_sol_K","T_liq_K","polnyj_nabor_ponadobilsya","nabor_faz","fazy_pod_solidusom","zamechaniya","dT_sol_K","dT_liq_K"
"1.4828","W-7|1.4828","mc_fe","def6c6862458e879b75cabb32e3bfc93a674f981df7c89e5f0e6e40c246620ed","1e-06","sloj","200","48.6","1646.9","1676.4","1653.9","1683.4","False","LIQUID FCC_A1 BCC_A2 HCP_A3","FCC_A1","сторож движущей силы: проверено 110 из 110 пар «фаза-температура» (2 точки, 55 исключённых фаз); минимум 2074 Дж/моль у BCC_B2","7.0","7.0"
