"marka","klyuch_zamorozki","baza","sha256_tdb","porog","nabor","pdens","vremya_s","T_sol_zamorozka_K","T_liq_zamorozka_K","T_sol_K","T_liq_K","polnyj_nabor_ponadobilsya","nabor_faz","fazy_pod_solidusom","zamechaniya","dT_sol_K","dT_liq_K"
"В96ц1оч","-|В96ц1оч","mc_al","f02bda0e42ff0733e4b647cbc904643a46c46fc996c57383815ade032a750c45","0.0001","sloj","200","187.1","780.9","898.4","780.9","898.4","False","LIQUID FCC_A1 HCP_A3 BCC_A2 SI_DIAMOND_A4 MG2SI_B ALCUMN_T1 S_PHASE","ALCUMN_T1 FCC_A1 MG2SI_B S_PHASE","фаза SI2TI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза SITI исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TI17AL5SI14 исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | фаза TIALSI_TAU исключена из расчёта: Семейство Ti-Si базы v2037, исключено целиком и ОКОНЧАТЕЛЬНО — решение владельца 04. | сторож движущей силы: проверено 200 из 200 пар «фаза-температура» (2 точки, 100 исключённых фаз); минимум 210 Дж/моль у GP_MAT | по требованию сторожа в набор добавлены фазы: ALCUMN_T1, S_PHASE","0.0","0.0"
